Periodo,idnoremp,ciiu4,idact,seccion,gasto_total_EAS,GASPROGESAMB,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9
2020,13103,8610,8511,Q Salud humana,182756461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18161,8622,8513,Q Salud humana,153441334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18169,8621,8512,Q Salud humana,31864129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18242,8699,8519,Q Salud humana,3808743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18243,8699,8519,Q Salud humana,24048169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18257,8699,8519,Q Salud humana,69364599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18261,8699,8519,Q Salud humana,1372936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18265,8699,8519,Q Salud humana,42398279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18669,8699,8519,Q Salud humana,4698123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18670,8621,8512,Q Salud humana,1760684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18867,8621,8512,Q Salud humana,56578576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18873,8699,8519,Q Salud humana,27323874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18874,8699,8519,Q Salud humana,14263373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18876,8699,8519,Q Salud humana,9000459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18877,8621,8512,Q Salud humana,11231616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18878,8621,8512,Q Salud humana,5252372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18879,8699,8519,Q Salud humana,3348008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18881,8621,8512,Q Salud humana,7166864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18882,8699,8519,Q Salud humana,14602350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18884,8621,8512,Q Salud humana,9592333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18887,8621,8512,Q Salud humana,5770943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18889,8621,8512,Q Salud humana,5069721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18891,8621,8512,Q Salud humana,2000356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18894,8699,8519,Q Salud humana,3542091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18896,8699,8519,Q Salud humana,1975374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18897,8621,8512,Q Salud humana,2709473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18898,8730,8519,Q Salud humana,5563969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19852,8621,8512,Q Salud humana,454960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19538,8621,8512,Q Salud humana,19332856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19931,8621,8512,Q Salud humana,52038106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19933,8621,8512,Q Salud humana,11142149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19934,8621,8512,Q Salud humana,15706403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19936,8621,8512,Q Salud humana,2344035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19940,8622,8513,Q Salud humana,2810558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19941,8621,8512,Q Salud humana,4520406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19945,8621,8512,Q Salud humana,6845818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19946,8621,8512,Q Salud humana,5505741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19947,8699,8519,Q Salud humana,1318767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19949,8621,8512,Q Salud humana,2844312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19951,8692,8515,Q Salud humana,6155937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19952,8610,8511,Q Salud humana,149246115,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020,19954,8699,8519,Q Salud humana,21775739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19956,8621,8512,Q Salud humana,1226147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19960,8691,8514,Q Salud humana,3869693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19965,8621,8512,Q Salud humana,1528898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19966,8621,8512,Q Salud humana,4608965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19968,8622,8513,Q Salud humana,2914867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19970,8621,8512,Q Salud humana,1970789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19971,8621,8512,Q Salud humana,3059186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19975,8622,8513,Q Salud humana,7511216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19976,8621,8512,Q Salud humana,5795038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19978,8691,8514,Q Salud humana,6602781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19981,8621,8512,Q Salud humana,2633624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19982,8621,8512,Q Salud humana,4504191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19984,8621,8512,Q Salud humana,2665381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19985,8691,8514,Q Salud humana,2901389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19988,8621,8512,Q Salud humana,2030693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19990,8621,8512,Q Salud humana,3199478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19999,8621,8512,Q Salud humana,3665508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20001,8621,8512,Q Salud humana,3399120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13175,8691,8514,Q Salud humana,9617306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13177,8610,8511,Q Salud humana,32025159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13178,8691,8514,Q Salud humana,48152905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13179,8610,8511,Q Salud humana,16677849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13180,8691,8514,Q Salud humana,20375784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13183,8610,8511,Q Salud humana,10656036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13185,8621,8512,Q Salud humana,16483548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13189,8610,8511,Q Salud humana,25535448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13193,8610,8511,Q Salud humana,129147293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13197,8621,8512,Q Salud humana,1724517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13198,8621,8512,Q Salud humana,3916783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13199,8621,8512,Q Salud humana,4758704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13200,8691,8514,Q Salud humana,4063683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13252,8692,8515,Q Salud humana,3651290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13301,8692,8515,Q Salud humana,226104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18295,8699,8519,Q Salud humana,11539964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18300,8610,8511,Q Salud humana,153791035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18936,8699,8519,Q Salud humana,2712567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20017,8621,8512,Q Salud humana,8666253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20020,8610,8511,Q Salud humana,1505361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20025,8621,8512,Q Salud humana,1566030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20026,8621,8512,Q Salud humana,4058400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20028,8699,8519,Q Salud humana,2806633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20029,8621,8512,Q Salud humana,3940231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20030,8621,8512,Q Salud humana,3180907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20031,8699,8519,Q Salud humana,6023134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20038,8692,8515,Q Salud humana,1805181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20040,8621,8512,Q Salud humana,4764329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13458,8692,8515,Q Salud humana,2838864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13459,8610,8511,Q Salud humana,54094646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13462,8610,8511,Q Salud humana,3752154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13463,8610,8511,Q Salud humana,8869067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13465,8691,8514,Q Salud humana,95574063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13470,8699,8519,Q Salud humana,13753995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13475,8610,8511,Q Salud humana,6449144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,13482,8610,8511,Q Salud humana,37784702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13483,8691,8514,Q Salud humana,1181728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13485,8621,8512,Q Salud humana,5584613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13488,8621,8512,Q Salud humana,1270594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13489,8621,8512,Q Salud humana,6268140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13524,8691,8514,Q Salud humana,3096401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13533,8610,8511,Q Salud humana,484926857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13541,8621,8512,Q Salud humana,33438146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13569,8621,8512,Q Salud humana,7216419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13595,8621,8512,Q Salud humana,2213040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13596,8699,8519,Q Salud humana,2956907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13607,8610,8511,Q Salud humana,54739337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13620,8610,8511,Q Salud humana,4584632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13628,8699,8519,Q Salud humana,7344427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13661,8699,8519,Q Salud humana,3622444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13663,8691,8514,Q Salud humana,4019569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13665,8621,8512,Q Salud humana,8696630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13666,8610,8511,Q Salud humana,102675192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13672,8621,8512,Q Salud humana,2028845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13676,8621,8512,Q Salud humana,2422068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13677,8691,8514,Q Salud humana,3892095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13679,8610,8511,Q Salud humana,40475900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18302,8621,8512,Q Salud humana,4807791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13730,8621,8512,Q Salud humana,23482428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13731,8691,8514,Q Salud humana,11695475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18347,8610,8511,Q Salud humana,17393439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18959,8610,8511,Q Salud humana,4919194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18960,8610,8511,Q Salud humana,8300380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18961,8691,8514,Q Salud humana,1962422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19589,8610,8511,Q Salud humana,40984099,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20062,8621,8512,Q Salud humana,42713614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20065,8610,8511,Q Salud humana,4888244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20070,8621,8512,Q Salud humana,5272917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20071,8621,8512,Q Salud humana,12028000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20073,8621,8512,Q Salud humana,3765282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20074,8621,8512,Q Salud humana,5126891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20075,8621,8512,Q Salud humana,11281055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20079,8621,8512,Q Salud humana,3454079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20081,8621,8512,Q Salud humana,4572472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20082,8621,8512,Q Salud humana,3215388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20083,8621,8512,Q Salud humana,3861464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20084,8621,8512,Q Salud humana,3398038,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,20086,8621,8512,Q Salud humana,8263007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20089,8699,8519,Q Salud humana,2583040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13756,8621,8512,Q Salud humana,4740955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13760,8691,8514,Q Salud humana,15909890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13761,8621,8512,Q Salud humana,4919660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13776,8610,8511,Q Salud humana,35877913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13786,8691,8514,Q Salud humana,14722071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18367,8699,8519,Q Salud humana,1209209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18983,8621,8512,Q Salud humana,3814422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20090,8610,8511,Q Salud humana,8601742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20091,8610,8511,Q Salud humana,5450367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20092,8621,8512,Q Salud humana,7735441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14022,8610,8511,Q Salud humana,2626355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14025,8622,8513,Q Salud humana,5038714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14027,8691,8514,Q Salud humana,1975895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14029,8691,8514,Q Salud humana,534858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14032,8622,8513,Q Salud humana,5114425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14035,8691,8514,Q Salud humana,10320742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14037,8699,8519,Q Salud humana,113576201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14038,8621,8512,Q Salud humana,10233791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14044,8621,8512,Q Salud humana,36182289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14045,8621,8512,Q Salud humana,209031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14054,8691,8514,Q Salud humana,11659539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14055,8621,8512,Q Salud humana,2212697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15820,8621,8512,Q Salud humana,5754911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14057,8691,8514,Q Salud humana,14734124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14058,8699,8519,Q Salud humana,31980893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14060,8610,8511,Q Salud humana,64690954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14061,8621,8512,Q Salud humana,18233009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14062,8610,8511,Q Salud humana,161557553,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2020,15821,8692,8515,Q Salud humana,2079702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14071,8621,8512,Q Salud humana,14342219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14072,8622,8513,Q Salud humana,265468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14073,8691,8514,Q Salud humana,3217359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14077,8621,8512,Q Salud humana,23688766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14113,8621,8512,Q Salud humana,5781249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14114,8691,8514,Q Salud humana,6116051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14123,8622,8513,Q Salud humana,2179268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14131,8699,8519,Q Salud humana,8087377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14135,8621,8512,Q Salud humana,4740243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14136,8691,8514,Q Salud humana,6031695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14138,8610,8511,Q Salud humana,9100509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14146,8610,8511,Q Salud humana,7400348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14149,8621,8512,Q Salud humana,15105528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14154,8621,8512,Q Salud humana,74561949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14171,8691,8514,Q Salud humana,15026198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14191,8621,8512,Q Salud humana,14490848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,16638,8691,8514,Q Salud humana,4668083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14221,8621,8512,Q Salud humana,18435031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14223,8621,8512,Q Salud humana,147515634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14231,8699,8519,Q Salud humana,9533322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14273,8622,8513,Q Salud humana,3954800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14346,8610,8511,Q Salud humana,1991829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14350,8622,8513,Q Salud humana,2816241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14360,8692,8515,Q Salud humana,6571833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18440,8622,8513,Q Salud humana,15922346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18443,8730,8519,Q Salud humana,4552243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18998,8610,8511,Q Salud humana,163146957,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,19020,8621,8512,Q Salud humana,6671788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19022,8621,8512,Q Salud humana,14369367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19034,8621,8512,Q Salud humana,39930301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19035,8610,8511,Q Salud humana,20925860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19036,8610,8511,Q Salud humana,78283759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19044,8610,8511,Q Salud humana,107312491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19648,8621,8512,Q Salud humana,6112172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19649,8621,8512,Q Salud humana,31719861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19650,8621,8512,Q Salud humana,23367616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19651,8621,8512,Q Salud humana,138562019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19652,8621,8512,Q Salud humana,36909955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19653,8621,8512,Q Salud humana,17267135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20105,8621,8512,Q Salud humana,22449111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20119,8691,8514,Q Salud humana,12689125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20122,8691,8514,Q Salud humana,4223685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20124,8621,8512,Q Salud humana,8877405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20125,8691,8514,Q Salud humana,4256820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20126,8621,8512,Q Salud humana,5033856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20128,8692,8515,Q Salud humana,4887733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20129,8621,8512,Q Salud humana,28690218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20132,8621,8512,Q Salud humana,9031270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20133,8610,8511,Q Salud humana,4943657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20134,8621,8512,Q Salud humana,7108812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20135,8621,8512,Q Salud humana,7643219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20139,8621,8512,Q Salud humana,3083183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20141,8692,8515,Q Salud humana,8622152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20142,8621,8512,Q Salud humana,2184176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20143,8621,8512,Q Salud humana,4321452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20144,8621,8512,Q Salud humana,7154766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20145,8691,8514,Q Salud humana,3412673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20146,8621,8512,Q Salud humana,4878895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20147,8692,8515,Q Salud humana,2899082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14478,8610,8511,Q Salud humana,5150025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14519,8699,8519,Q Salud humana,3121268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19660,8691,8514,Q Salud humana,2396546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
