PERIODO,idnoremp,ciiu4,ACTNOM,Seccion,gastos_tot,GASPROGESAMB,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9,PERSAMB
2021,11266,8544,Educación de universidades,P Educación superior,286448158,683821,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
2021,11267,8544,Educación de universidades,P Educación superior,247616057,29565,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2021,11268,8544,Educación de universidades,P Educación superior,135511904,174712,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2021,11269,8544,Educación de universidades,P Educación superior,71692613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11270,8544,Educación de universidades,P Educación superior,78345729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11271,8544,Educación de universidades,P Educación superior,93165479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11272,8544,Educación de universidades,P Educación superior,234080775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11274,8544,Educación de universidades,P Educación superior,64649413,206864,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
2021,11275,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,2339589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11276,8544,Educación de universidades,P Educación superior,42307371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11277,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,27729993,3920,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2021,11278,8544,Educación de universidades,P Educación superior,45731238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11279,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,59424093,10290,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
2021,11280,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,3688600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11281,8544,Educación de universidades,P Educación superior,124690101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11282,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,1347816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11283,8544,Educación de universidades,P Educación superior,204640436,362989,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
2021,11285,8544,Educación de universidades,P Educación superior,206453484,879211,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2021,11286,8541,Educación de universidades,P Educación superior,4663333,11107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11287,8544,Educación de universidades,P Educación superior,221726092,89579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
2021,11288,8543,Educación técnica profesional,P Educación superior,65686241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11289,8544,Educación de universidades,P Educación superior,66805112,30172,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2021,11290,8544,Educación de universidades,P Educación superior,286357407,1085513,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
2021,11291,8542,Educación tecnológica,P Educación superior,2341988,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11293,8544,Educación de universidades,P Educación superior,49649996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11294,8543,Educación de universidades,P Educación superior,54061990,5300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11295,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,11225070,9600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2021,11296,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,8913410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11297,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,37344201,44472,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
2021,11298,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,5877039,5800,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
2021,11299,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,39335173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11300,8544,Educación de universidades,P Educación superior,56063375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11302,8542,Educación tecnológica,P Educación superior,19385254,890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2021,11306,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,2480426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11307,8541,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,4773735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11308,8544,Educación de universidades,P Educación superior,80024751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,16619,8541,Educación técnica profesional,P Educación superior,587984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11309,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,15754448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11310,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,25395806,4773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11311,8542,Educación tecnológica,P Educación superior,23085488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11312,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,558635511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11313,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,18999739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11314,8621,Otras actividades de atención de la salud humana,Q Salud humana,2507748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11315,8691,Actividades de apoyo diagnóstico,Q Salud humana,7639372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11316,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,6059923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11317,8691,Actividades de apoyo diagnóstico,Q Salud humana,528692466,1130459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11318,8610,Actividades inmobiliarias realizadas con bienes propios o arrendados,Q Salud humana,9090693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,19369,8699,Otras actividades de atención de la salud humana,Q Salud humana,3682881,28004,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2021,11319,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,5438487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11320,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,66285510,229806,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2021,11321,7020,Actividades de consultoría de gestión,"M1 Actividades profesionales, científicas",36347663,822168,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2021,11322,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,4687160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11323,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,2676885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11324,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,1409936200,339150,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2021,11325,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,196767512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11327,8610,"Actividades de la práctica médica, sin internación",Q Salud humana,72571880,48000,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
2021,11328,8621,"Actividades de hospitales y clínicas, con internación",Q Salud humana,57609725,113680,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2021,11329,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,3019708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11332,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,41658313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11335,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,118066569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,11336,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,274016959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,19370,8699,Otras actividades de atención de la salud humana,Q Salud humana,1544065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11340,8691,Actividades de apoyo diagnóstico,Q Salud humana,11490291,7900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11341,8621,Otras actividades de atención de la salud humana,Q Salud humana,16138522,2225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11346,8622,Actividades de la práctica odontológica,Q Salud humana,2564355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11349,8699,Otras actividades de atención de la salud humana,Q Salud humana,15230872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11350,8691,Actividades de apoyo diagnóstico,Q Salud humana,9004653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11351,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,12265524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11352,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,20397481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11354,8699,Otras actividades de atención de la salud humana,Q Salud humana,5046925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11355,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,57212813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11356,8622,Actividades de la práctica odontológica,Q Salud humana,115709549,30000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11357,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,98349159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11359,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,7915357,38954,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2021,11360,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,152555639,319720,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
2021,11361,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,18148588,66165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11362,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,239709280,270874,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2021,11363,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,178517560,331204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11364,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,16828520,17727,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2021,11365,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,189141182,560602,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11366,8692,Actividades de apoyo terapéutico,Q Salud humana,84702749,976352,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
2021,11367,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,399975862,504929,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
2021,11370,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,444881923,740955,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
2021,11371,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,661312973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11372,8692,Actividades de apoyo terapéutico,Q Salud humana,5949471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11373,8699,"Actividades de la práctica médica, sin internación",Q Salud humana,2870702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11374,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,251727086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11376,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,199269733,372997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,11377,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,8480241,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
2021,11378,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,36122503,30017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2021,11379,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,4098293,5140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11380,8699,Otras actividades de atención de la salud humana,Q Salud humana,10381964,25444,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2021,11381,8699,Otras actividades de atención de la salud humana,Q Salud humana,6424484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11383,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,17594182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11384,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,27791669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11385,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,28892757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11386,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,48959408,40494,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2021,11388,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,42254923,6747,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
2021,11389,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,5596807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11390,8621,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Q Salud humana,5192255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11391,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,4551346,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11392,8621,Actividades de apoyo terapéutico,Q Salud humana,5421457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11393,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,12618204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11394,8622,Actividades de la práctica odontológica,Q Salud humana,3354945,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,11395,8622,Actividades de la práctica odontológica,Q Salud humana,7527503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11396,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,33798491,88322,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2021,11397,8622,Actividades de la práctica odontológica,Q Salud humana,5320011,15250,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2021,11398,8622,Actividades de la práctica odontológica,Q Salud humana,4380167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11401,8691,Actividades de apoyo diagnóstico,Q Salud humana,5031395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11402,8691,Actividades de apoyo diagnóstico,Q Salud humana,15784775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11405,8691,Actividades de apoyo diagnóstico,Q Salud humana,25674399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11407,8691,Actividades de apoyo diagnóstico,Q Salud humana,13590813,19985,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
2021,11408,8699,Otras actividades de atención de la salud humana,Q Salud humana,9463613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11409,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,24247717,10539,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11410,7020,Actividades de consultoría de gestión,"M1 Actividades profesionales, científicas",17632252,5517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2021,11412,8699,Otras actividades de atención de la salud humana,Q Salud humana,110552203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11413,8699,Otras actividades de atención de la salud humana,Q Salud humana,6722911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11415,5914,Actividades de exhibición de películas cinematográficas y videos,S Otros Servicios,144723219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11416,6810,Actividades inmobiliarias realizadas con bienes propios o arrendados,LN1 Inmobiliarias Y Alquileres,575113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11417,5914,Expendio por autoservicio de comidas preparadas,S Otros Servicios,60081302,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11418,6010,Actividades de programación y transmisión en el servicio de radiodifusión sonora,J2 Prog y trans de radio y televisión,2735005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11419,7310,Publicidad,M2 Publicidad,2463075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11420,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,454351669,157972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11421,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,454351669,157971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11422,5911,"Actividades de producción de películas cinematográficas, videos, programas, anuncios y comerciales de televisión",S Otros Servicios,889689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11423,7310,Publicidad,M2 Publicidad,13528071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11424,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,1387072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11425,5911,Actividades de programación y transmisión de televisión,S Otros Servicios,3462053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15971,6010,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",J2 Prog y trans de radio y televisión,1842042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11426,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,454351668,157971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,11427,5911,Actividades inmobiliarias realizadas con bienes propios o arrendados,S Otros Servicios,1952484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11428,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,15139342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11429,6010,Actividades de programación y transmisión en el servicio de radiodifusión sonora,J2 Prog y trans de radio y televisión,1662629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11430,5911,"Actividades de producción de películas cinematográficas, videos, programas, anuncios y comerciales de televisión",S Otros Servicios,86291067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11431,6010,Actividades de programación y transmisión en el servicio de radiodifusión sonora,J2 Prog y trans de radio y televisión,1448222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11433,9006,Actividades teatrales,S Otros Servicios,6658604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11434,9321,Actividades de parques de atracciones y parques temáticos,"R  Actividades creativas, artísticas y de entretenim",9124010,90000,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1
2021,11435,9321,Actividades de parques de atracciones y parques temáticos,"R  Actividades creativas, artísticas y de entretenim",13634781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11439,6311,"Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",J4 Inform y serv de información,17889391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,17569,6130,Otras actividades de telecomunicaciones,J3 Actividades de telecomunicaciones,2905609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11440,6391,Actividades de agencias de noticias,J2 Prog y trans de radio y televisión,12796392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11442,9321,Otras actividades recreativas y de esparcimiento n.c.p.,"R  Actividades creativas, artísticas y de entretenim",616052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11443,9200,Actividades de juegos de azar y apuestas,"R  Actividades creativas, artísticas y de entretenim",300957083,3276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,11444,9200,Actividades de juegos de azar y apuestas,"R  Actividades creativas, artísticas y de entretenim",21757936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11446,9329,Otras actividades recreativas y de esparcimiento n.c.p.,"R  Actividades creativas, artísticas y de entretenim",4356674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11447,6120,Otras actividades de telecomunicaciones,J3 Actividades de telecomunicaciones,47471912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11448,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",S Otros Servicios,5163364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11450,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",S Otros Servicios,41349751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11451,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",S Otros Servicios,12119817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11453,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",S Otros Servicios,8371829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11456,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",S Otros Servicios,1384502,1150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,11457,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,98808464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11458,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,197164089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11459,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,69748381,793184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11460,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,34719504,2260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2021,11461,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,10501287,95609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,11462,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,53443190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11463,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,28425095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11464,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,24676544,99125,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021,11465,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,18739919,16262,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2021,11466,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,16958429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11467,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,69748381,793184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,11468,7120,Ensayos y análisis técnicos,"M1 Actividades profesionales, científicas",9544715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11469,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,N4 Actividades administrativas,31692147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11470,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,8406212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11471,7830,Otras actividades de provisión de talento humano,N3 Obtención y suministro de personal,236445868,378355,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
2021,11473,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,16069209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11474,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,3630879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11475,5221,"Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",H1 Auxiliares del transporte,3948359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11477,5611,Expendio a la mesa de comidas preparadas,I2 Expendio de alimentos,72507424,166537,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2021,11478,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,7446814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11479,6202,"Comercio al por mayor de computadores, equipo periférico y programas de informática",J4 Inform y serv de información,15433494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11481,8621,Otras actividades de atención de la salud humana,Q Salud humana,1743132,1325,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2021,16139,5511,Alojamiento en hoteles,I1 Alojamiento,1250153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
