Periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,GASPROGESAMB,INGREVEN,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTINV9,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9,PERSAMB,PUEAA,SEPRRSSC,REUTRECI,TRATRECI,COMRESID,COMPMPS,intio
2019,13422,8010,7492,N3 Obtención y suministro de personal,29155402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,no,no,30041002
2019,13423,8010,7492,N3 Obtención y suministro de personal,7579173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,no,no,8172021
2019,13424,8010,7492,N3 Obtención y suministro de personal,7195170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,7061086
2019,13425,8010,7492,N3 Obtención y suministro de personal,7336537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,7704493
2019,13428,8010,7492,N3 Obtención y suministro de personal,2901360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2474114
2019,13429,8010,7492,N3 Obtención y suministro de personal,14567621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,15457140
2019,13430,8010,7492,N3 Obtención y suministro de personal,269226263,115009,7301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,si,si,si,si,no,no,no,334087479
2019,13431,8010,7492,N3 Obtención y suministro de personal,7148185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,7648423
2019,13432,8010,7492,N3 Obtención y suministro de personal,84643714,10000,3408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,si,si,si,no,no,si,no,94208749
2019,13433,8010,7492,N3 Obtención y suministro de personal,4847452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4931814
2019,13434,8010,7492,N3 Obtención y suministro de personal,2841207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,2927959
2019,13435,8010,7492,N3 Obtención y suministro de personal,74625194,104625,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,si,si,si,no,no,si,no,76019406
2019,13436,8010,7492,N3 Obtención y suministro de personal,7806362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,8057205
2019,13437,8010,7492,N3 Obtención y suministro de personal,83009696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,87070273
2019,13438,8110,7493,N3 Obtención y suministro de personal,26146075,3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,si,no,si,no,no,no,no,25719310
2019,13439,8110,7493,N3 Obtención y suministro de personal,5652992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5526158
2019,13440,8129,7493,N3 Obtención y suministro de personal,42833529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,si,si,43491692
2019,13442,8292,7495,N4 Actividades administrativas,3275877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,3382632
2019,13443,7830,7491,N3 Obtención y suministro de personal,35426910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,45680050
2019,13444,8110,7493,N3 Obtención y suministro de personal,90340856,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,si,si,si,si,no,no,no,80188467
2019,13445,7020,7414,"M1 Actividades profesionales, científicas",9355311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,9437496
2019,13446,7830,7491,N3 Obtención y suministro de personal,121119500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,136206867
2019,13447,6920,7412,"M1 Actividades profesionales, científicas",2715536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4216419
2019,13448,8544,8050,P Educación superior,120943703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,si,no,139605984
2019,13449,8543,8050,P Educación superior,31080746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,si,si,no,29573064
2019,13450,8544,8050,P Educación superior,654776076,105047,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,si,si,si,si,no,no,no,722132080
2019,13451,8544,8050,P Educación superior,52955212,19404,5270,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,si,si,si,si,no,si,no,61838479
2019,13452,8544,8050,P Educación superior,97006807,136580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,si,si,si,no,no,si,no,175614739
2019,13453,8544,8050,P Educación superior,109707127,0,8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,si,no,110712851
2019,13454,8542,8050,P Educación superior,1498120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1168112
2019,13455,8544,8050,P Educación superior,6689061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,6186489
2019,13456,8542,8050,P Educación superior,13145958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,15381941
2019,13457,8541,8050,P Educación superior,9210683,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,si,si,si,no,no,no,8837515
2019,13458,8692,8515,Q Salud humana,4909385,4000,120,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,si,si,si,no,no,no,no,3932325
2019,13459,8610,8511,Q Salud humana,65424145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,45416385
2019,13460,8610,8511,Q Salud humana,131512718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,105108161
2019,13461,8610,8511,Q Salud humana,8823737,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,si,si,si,si,no,no,no,9063983
2019,13462,8610,8511,Q Salud humana,6186463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,5586636
2019,13463,8610,8511,Q Salud humana,12077418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,9568026
2019,13464,8610,8511,Q Salud humana,80376350,7904,3767,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,si,no,si,si,no,si,no,61967959
2019,13465,8691,8514,Q Salud humana,140097540,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,96933747
2019,13466,8610,8511,Q Salud humana,185689894,51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,si,si,si,no,no,no,no,88296327
2019,13467,8610,8511,Q Salud humana,2728478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,923359
2019,13468,8610,8511,Q Salud humana,1278666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,911189
2019,13469,8610,8511,Q Salud humana,7664593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,6751522
2019,13470,8699,8519,Q Salud humana,31968937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,17953216
2019,13471,8621,8512,Q Salud humana,7133975,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,si,no,no,no,4801740
2019,13472,8621,8512,Q Salud humana,476582038,0,17283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,313885686
2019,13473,8691,8514,Q Salud humana,84290987,42000,3236,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,si,si,si,si,no,si,no,75697824
2019,13474,8610,8511,Q Salud humana,308371480,22406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,no,no,no,no,no,no,no,152989596
2019,13475,8610,8511,Q Salud humana,7674356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,7749551
2019,13477,8610,8511,Q Salud humana,320070321,107571,6949,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,si,si,si,no,no,si,no,250299924
2019,13478,8610,8511,Q Salud humana,556752680,763461,24624,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,si,si,si,si,no,si,no,485231045
2019,13479,8621,8512,Q Salud humana,24207972,17100,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,no,no,si,si,no,si,no,22876297
2019,13480,8610,8511,Q Salud humana,1556767700,522998,3974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,si,no,si,no,825717621
2019,13482,8610,8511,Q Salud humana,45942756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,40529628
2019,13483,8691,8514,Q Salud humana,2772998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,2231343
2019,13484,8621,8512,Q Salud humana,4202196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,3383026
2019,13485,8621,8512,Q Salud humana,6358936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4868020
2019,13487,8621,8512,Q Salud humana,21356999,14084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,no,no,no,no,no,no,24032500
2019,13488,8621,8512,Q Salud humana,1837165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1241501
2019,13489,8621,8512,Q Salud humana,10267947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,6102149
2019,13490,8621,8512,Q Salud humana,9606955,20882,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,si,si,si,si,no,no,no,7168655
2019,13491,8610,8511,Q Salud humana,13908255,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,no,no,12220639
2019,13493,8699,8519,Q Salud humana,89795300,46809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,si,si,si,no,no,no,no,49119922
2019,13494,8610,8511,Q Salud humana,169508052,186896,5566,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,si,si,si,si,no,si,no,151010716
2019,13497,6010,9213,J2 Prog y trans de radio y televisión,2018426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1771494
2019,13498,6010,9213,J2 Prog y trans de radio y televisión,2244324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2861282
2019,13499,6020,9213,J2 Prog y trans de radio y televisión,46590412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,37441096
2019,13501,9601,9301,S Otros Servicios,3294630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,si,no,no,2576323
2019,13502,9603,9303,S Otros Servicios,12564776,13947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,si,no,si,no,no,no,no,10353318
2019,13503,9603,9303,S Otros Servicios,36310702,212737,8084,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,si,si,si,si,si,no,no,31878484
2019,13504,8110,7493,N3 Obtención y suministro de personal,150767066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,170375746
2019,13505,5224,6310,H1 Auxiliares del transporte,2860944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,si,3091962
2019,13507,7820,7491,N3 Obtención y suministro de personal,2745705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,3203711
2019,13508,8610,8511,Q Salud humana,157434328,119298,4394,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,si,no,si,no,no,si,no,88917304
2019,13510,5629,5529,I2 Expendio de alimentos,20662210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,11638037
2019,13511,5511,5511,I1 Alojamiento,1303319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,2210779
2019,13512,7310,7430,M2 Publicidad,6178053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,4436017
2019,13514,8691,8514,Q Salud humana,2689446,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,si,no,si,si,no,no,no,2273566
2019,13515,7110,7421,"M1 Actividades profesionales, científicas",3994792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,2096588
2019,13516,8699,8519,Q Salud humana,19473649,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,15968391
2019,13517,7911,6340,N2 Agencias de viajes,3577733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,2890151
2019,13519,6201,7220,J4 Inform y serv de información,13803794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,18279782
2019,13520,8010,7492,N3 Obtención y suministro de personal,5085704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5481168
2019,13521,5511,5511,I1 Alojamiento,1833363,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,2572742
2019,13522,8292,7495,N4 Actividades administrativas,52623772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,49044569
2019,13524,8691,8514,Q Salud humana,6123611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,5023799
2019,13525,8621,8512,Q Salud humana,3369347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,2760376
2019,13526,6201,7220,J4 Inform y serv de información,22742501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,18822188
2019,13528,8621,8512,Q Salud humana,63562326,7809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,no,si,si,no,no,no,no,47973055
2019,13529,8699,8519,Q Salud humana,16320985,9680,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,si,si,si,si,no,no,no,13314017
2019,13530,5512,5511,I1 Alojamiento,823634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,810921
2019,13531,5320,6412,H2 Postales y correos,8456924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4672791
2019,13532,6202,7210,J4 Inform y serv de información,6920957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,7595919
2019,13533,8610,8511,Q Salud humana,970453603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,547002638
2019,13534,8610,8511,Q Salud humana,8910549,2763,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,si,si,si,si,no,no,no,5978934
2019,13535,8699,8519,Q Salud humana,36375425,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,22837291
2019,13536,7911,6340,N2 Agencias de viajes,24802532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,15059593
2019,13537,7820,7491,N3 Obtención y suministro de personal,197507349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,152695565
2019,13538,8010,7492,N3 Obtención y suministro de personal,7215964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,7225368
2019,13539,9601,9301,S Otros Servicios,3068370,47712,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,si,si,si,si,no,no,no,3335092
2019,13541,8621,8512,Q Salud humana,53030148,168048,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,si,si,si,si,no,no,no,36973606
2019,13542,5224,6310,H1 Auxiliares del transporte,3167531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,3085902
2019,13544,5611,5521,I2 Expendio de alimentos,10852288,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,7471098
2019,13545,8010,7492,N3 Obtención y suministro de personal,160782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,165450
2019,13546,8291,7499,N4 Actividades administrativas,38203795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,41971833
2019,13547,5229,6390,H1 Auxiliares del transporte,2710148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,3034567
2019,13548,8299,7499,N4 Actividades administrativas,2844612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4674180
2019,13550,7820,7491,N3 Obtención y suministro de personal,15112732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,14826081
2019,13552,5224,6310,H1 Auxiliares del transporte,6445117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5026090
2019,13554,6810,7010,LN1 Inmobiliarias Y Alquileres,17631653,7491,31560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,si,si,si,si,no,no,no,26546149
2019,13557,7830,7491,N3 Obtención y suministro de personal,14151984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,14503906
2019,13558,8110,7493,N3 Obtención y suministro de personal,6411486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,7552096
2019,13559,5224,6310,H1 Auxiliares del transporte,6706766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,9838091
2019,13560,8610,8511,Q Salud humana,65012699,129533,2428,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,si,si,si,si,no,si,no,66332631
2019,13561,7820,7491,N3 Obtención y suministro de personal,693930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,656798
2019,13562,5530,5512,I1 Alojamiento,930061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,878265
2019,13563,6110,6421,J3 Actividades de telecomunicaciones,16357995,835,182,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,si,si,si,si,no,si,no,17644982
2019,13564,5530,5512,I1 Alojamiento,3461985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,3044226
2019,13565,5530,5512,I1 Alojamiento,1545051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,1538081
2019,13566,5530,5512,I1 Alojamiento,772804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,942237
2019,13567,5511,5511,I1 Alojamiento,5456880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,si,no,no,4487958
2019,13568,7730,7129,LN1 Inmobiliarias Y Alquileres,3438585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,4870891
2019,13569,8621,8512,Q Salud humana,7957035,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,si,no,si,no,no,no,no,8336273
2019,13571,8129,7493,N3 Obtención y suministro de personal,5330239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,si,no,4149296
2019,13573,8110,7493,N3 Obtención y suministro de personal,11584371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,11944171
2019,13574,6820,7020,LN1 Inmobiliarias Y Alquileres,4342748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,4887985
2019,13575,6820,7020,LN1 Inmobiliarias Y Alquileres,9385452,133285,29443,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,si,si,si,si,si,si,no,10570374
2019,13579,8010,7492,N3 Obtención y suministro de personal,8066965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,8076278
2019,13581,5224,6310,H1 Auxiliares del transporte,21022133,17159,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,si,si,si,si,no,no,no,23917167
2019,13582,8121,7493,N3 Obtención y suministro de personal,2351096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,2633950
2019,13585,8129,7493,N3 Obtención y suministro de personal,9477984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,10043133
2019,13586,5224,6310,H1 Auxiliares del transporte,16297188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,18611062
2019,13587,6910,7411,"M1 Actividades profesionales, científicas",3690948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4108115
2019,13589,7911,6340,N2 Agencias de viajes,1479898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1578385
2019,13591,8110,7493,N3 Obtención y suministro de personal,2334000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,2318630
2019,13594,7110,7421,"M1 Actividades profesionales, científicas",9024399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,6163394
2019,13595,8621,8512,Q Salud humana,4348611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,4548000
2019,13596,8699,8519,Q Salud humana,2880138,167250,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,no,no,no,no,no,no,no,3840966
2019,13597,6920,7412,"M1 Actividades profesionales, científicas",61645219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,46268568
2019,13598,5224,6310,H1 Auxiliares del transporte,51203091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,si,no,29035289
2019,13599,7010,7414,"M1 Actividades profesionales, científicas",11491333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,13073228
2019,13600,5229,6339,H1 Auxiliares del transporte,7630150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,5319222
2019,13601,5511,5511,I1 Alojamiento,1178214,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,si,no,979429
2019,13602,5511,5511,I1 Alojamiento,1010977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,si,no,no,1248308
2019,13603,5511,5511,I1 Alojamiento,1051199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,1147287
2019,13604,7210,7310,"M1 Actividades profesionales, científicas",25383657,98718,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,si,si,si,no,no,no,no,23803832
2019,13605,7210,7310,"M1 Actividades profesionales, científicas",3974192,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,si,no,si,4756976
2019,13606,7210,7310,"M1 Actividades profesionales, científicas",5815835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,5618019
2019,13607,8610,8511,Q Salud humana,67111723,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,si,si,si,no,si,no,no,35584117
2019,13608,5229,6339,H1 Auxiliares del transporte,3958770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5075636
2019,13610,5229,6390,H1 Auxiliares del transporte,4657448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3911338
2019,13611,8621,8512,Q Salud humana,24627163,13776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,si,si,si,si,no,no,no,11797193
2019,13614,7820,7491,N3 Obtención y suministro de personal,17894303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,18701713
2019,13618,5511,5511,I1 Alojamiento,1895635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,no,no,2538214
2019,13619,5530,5512,I1 Alojamiento,2663663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,2602854
2019,13620,8610,8511,Q Salud humana,5922612,9756,200,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,si,si,si,si,no,no,no,7180824
2019,13623,8622,8513,Q Salud humana,24378744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,21721246
2019,13625,5611,5521,I2 Expendio de alimentos,22943266,0,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,si,si,no,17539880
