id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb,anio_inicio,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
14247,2023,H1,auxiliares del transporte,4503024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,H1,4520854,54.0,2203379,2264482,15.0,51.0,66.0,49108,29533,1521,9995,0
19065,2023,H1,auxiliares del transporte,9363872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,H1,10915518,35.0,2896033,2979646,7.0,29.0,36.0,130651,8741,4865,105727,0
13283,2023,H1,auxiliares del transporte,13136530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,H1,9569475,163.0,4851407,5775865,27.0,136.0,163.0,71534,43207,532,1545,48
14722,2023,H1,auxiliares del transporte,22268045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,H1,22916459,105.0,3398398,3533019,24.0,81.0,105.0,179940,142702,1968,106652,0
15091,2023,H1,auxiliares del transporte,19556790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,H1,21094121,264.0,7352890,7817250,24.0,240.0,264.0,256910,2050,1264,59316,0
15088,2023,H1,auxiliares del transporte,4254343,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,H1,5314120,88.0,2534073,2629910,9.0,79.0,88.0,62768,95183,980,53585,0
12207,2023,H1,auxiliares del transporte,4771350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,5443835,36.0,874500,976712,15.0,21.0,36.0,36814,15946,11266,86258,0
13345,2023,H1,auxiliares del transporte,15200715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,H1,17599722,69.0,2305132,2385613,11.0,58.0,69.0,177774,246362,1782,36702,98
13505,2023,H1,auxiliares del transporte,4934355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,H1,5462427,59.0,1692016,1855373,7.0,52.0,59.0,65963,45196,2315,17114,0
10415,2023,H1,auxiliares del transporte,105512035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,H1,145875553,398.0,18628602,21340376,127.0,398.0,525.0,1839455,3723731,27054,2394180,330
14687,2023,H1,auxiliares del transporte,16249801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,H1,18037857,263.0,14061187,14628205,13.0,250.0,263.0,177537,72737,959,11367,0
10421,2023,H1,auxiliares del transporte,16403827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,H1,17445413,38.0,2037866,2147420,16.0,24.0,40.0,179887,234602,1482,8890,0
20518,2023,H1,auxiliares del transporte,1032759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,H1,1942752,2.0,5546,5546,0.0,2.0,2.0,19063,20059,0,0,0
13712,2023,H1,auxiliares del transporte,4882090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,H1,6154270,204.0,4699218,4699218,14.0,192.0,206.0,2923,25313,1350,4050,0
10157,2023,H1,auxiliares del transporte,2833471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,3167394,75.0,1650253,1758212,3.0,73.0,76.0,32930,521,1441,13772,0
12792,2023,H1,auxiliares del transporte,1757366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,H1,140426,3.0,193843,209414,3.0,0.0,3.0,104711,5823,5231,19031,1102
18516,2023,H1,auxiliares del transporte,1836507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,2815968,65.0,1514597,1514597,18.0,48.0,66.0,0,0,0,5223,0
18392,2023,H1,auxiliares del transporte,1142553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,H1,1193400,41.0,1010171,1070730,2.0,40.0,42.0,13653,0,455,0,0
18328,2023,H1,auxiliares del transporte,1914650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,H1,1874900,70.0,1560711,1780933,1.0,69.0,70.0,4163,4458,0,0,0
19412,2023,H1,auxiliares del transporte,3419607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,3275442,107.0,2514210,2982372,4.0,106.0,110.0,17328,79471,0,0,0
18388,2023,H1,auxiliares del transporte,4077903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,4416893,100.0,3434359,3734359,5.0,95.0,100.0,8000,15076,6000,14095,1000
18465,2023,H1,auxiliares del transporte,12584578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,H1,19960000,272.0,7601960,8063960,22.0,250.0,272.0,330368,0,0,0,0
19928,2023,H1,auxiliares del transporte,3062998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,H1,3243758,16.0,637533,663953,8.0,8.0,16.0,36032,83723,0,0,0
13585,2023,H1,auxiliares del transporte,20424328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,H1,23812339,571.0,17504109,18903224,237.0,334.0,571.0,153358,181142,786,32195,0
10442,2023,H1,auxiliares del transporte,36539533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,H1,45345724,76.0,4511709,4920652,23.0,58.0,81.0,586,14904,994,12803,0
14583,2023,H1,auxiliares del transporte,6567363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,H1,4677325,41.0,1220717,1512667,9.0,32.0,41.0,45679,59918,3278,34752,0
20366,2023,H1,auxiliares del transporte,13055313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,H1,12327955,70.0,2673272,3052352,39.0,40.0,79.0,139146,90420,7294,259314,0
18385,2023,H1,auxiliares del transporte,131635027,77118,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2015,H1,146348260,1001.0,44272761,49666728,203.0,1296.0,1499.0,1270898,73970,0,0,0
10420,2023,H1,auxiliares del transporte,100132300,76956,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1969,H1,132084617,909.0,30480714,33561962,471.0,1022.0,1493.0,1494190,10450985,6959,1728745,0
10446,2023,H1,auxiliares del transporte,92770043,76176,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1993,H1,151983118,218.0,21765574,30161099,36.0,187.0,223.0,976380,272183,26221,370437,0
15075,2023,H1,auxiliares del transporte,24615743,65806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,H1,29188297,72.0,4309796,4658277,10.0,70.0,80.0,362583,2336642,6606,243197,0
14686,2023,H1,auxiliares del transporte,5420833,40104,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1981,H1,5911775,88.0,3342096,3627510,56.0,32.0,88.0,32240,215434,18662,142961,0
10185,2023,H1,auxiliares del transporte,16372335,37529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,H1,21799723,36.0,3071563,3081138,9.0,27.0,36.0,206639,66484,2542,30385,0
10506,2023,H1,auxiliares del transporte,35916266,35467,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1959,H1,41111644,200.0,8760602,9215253,91.0,109.0,200.0,518613,7054,6653,66011,0
13000,2023,H1,auxiliares del transporte,177521579,32897,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2011,H1,257341492,2378.0,87655236,91881973,1528.0,850.0,2378.0,1245151,1178259,53,1174985,0
12427,2023,H1,auxiliares del transporte,21954605,32000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,H1,25668393,74.0,10747418,11678719,47.0,28.0,75.0,228979,65217,7702,40626,0
11629,2023,H1,auxiliares del transporte,33068334,29372,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1977,H1,39467688,106.0,5572867,6294497,29.0,77.0,106.0,414513,2342944,35747,389685,0
10187,2023,H1,auxiliares del transporte,21945839,27800,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2008,H1,27370632,607.0,13154580,13942500,39.0,570.0,609.0,268708,183310,7053,109584,56
13600,2023,H1,auxiliares del transporte,7466376,24131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,H1,8609363,71.0,2338673,2675753,21.0,50.0,71.0,74688,48735,17033,108550,0
10494,2023,H1,auxiliares del transporte,67065181,23220,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1995,H1,121196896,756.0,38751211,40334164,369.0,412.0,781.0,1168646,12734,77446,593222,0
10453,2023,H1,auxiliares del transporte,1423090068,18195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,H1,1511816358,396.0,414194374,474255130,249.0,279.0,528.0,11885486,13600724,4929812,13163590,0
10507,2023,H1,auxiliares del transporte,6102217,17803,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1960,H1,6011381,101.0,4696446,4876549,59.0,42.0,101.0,72682,6411,2631,18121,0
10510,2023,H1,auxiliares del transporte,384957985,17367,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1971,H1,399990920,787.0,47886797,56169337,410.0,399.0,809.0,1434685,1282570,22335,684393,0
10413,2023,H1,auxiliares del transporte,31152237,16446,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1988,H1,35176967,249.0,21919906,23381164,156.0,93.0,249.0,323749,931852,11192,187002,0
13610,2023,H1,auxiliares del transporte,4931009,13873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1979,H1,6198094,78.0,3666432,3779802,43.0,35.0,78.0,89885,26765,22947,95362,81
11901,2023,H1,auxiliares del transporte,100518263,13192,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2008,H1,125950720,295.0,13461580,14662786,692.0,700.0,1392.0,71091,60567,50515,419432,0
10022,2023,H1,auxiliares del transporte,13260768,11299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1994,H1,15142161,187.0,8195360,8534921,79.0,108.0,187.0,155917,15700,9247,291509,0
20382,2023,H1,auxiliares del transporte,33442407,10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,H1,38294202,39.0,4027232,4527251,30.0,9.0,39.0,337640,367387,1426,19513,0
18685,2023,H1,auxiliares del transporte,60380907,10000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1992,H1,59332152,47.0,3624594,3982387,33.0,14.0,47.0,143462,637469,1403,11114,0
18687,2023,H1,auxiliares del transporte,33058440,10000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2012,H1,35736979,115.0,6567117,6887928,41.0,120.0,161.0,307699,178045,1336,24586,0
10500,2023,H1,auxiliares del transporte,50592789,9854,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2001,H1,50006759,141.0,9260742,9384556,80.0,92.0,172.0,564195,0,26472,382352,0
12420,2023,H1,auxiliares del transporte,83304988,9238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1994,H1,95841547,283.0,23534468,28534308,164.0,119.0,283.0,765625,505001,23084,138824,0
10489,2023,H1,auxiliares del transporte,21226190,8642,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1995,H1,20316555,334.0,13722608,14652999,192.0,142.0,334.0,234238,170133,24954,102162,434
10485,2023,H1,auxiliares del transporte,37498748,7560,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1994,H1,40825943,584.0,25303210,26339947,301.0,285.0,586.0,443232,200637,17489,220447,0
10515,2023,H1,auxiliares del transporte,8247636,7500,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1986,H1,8201144,66.0,2536402,3376933,36.0,30.0,66.0,50086,169525,5795,30467,0
11597,2023,H1,auxiliares del transporte,4846348,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,H1,5734587,25.0,612905,649462,5.0,21.0,26.0,23741,19004,1515,18800,0
10491,2023,H1,auxiliares del transporte,18745480,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,H1,18597028,314.0,13127377,13800783,156.0,158.0,314.0,218953,524616,17169,216668,0
12796,2023,H1,auxiliares del transporte,16193132,4829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1986,H1,22430685,86.0,7168872,7790688,49.0,54.0,103.0,380871,402301,6600,111223,0
12262,2023,H1,auxiliares del transporte,12846158,4587,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1982,H1,14583127,151.0,6577635,6701904,91.0,60.0,151.0,152748,336075,5009,102880,0
18615,2023,H1,auxiliares del transporte,19426415,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,H1,21645087,40.0,1402978,1627814,21.0,27.0,48.0,61823,27687,9002,22178,0
18036,2023,H1,auxiliares del transporte,7512045,4100,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2000,H1,6166054,108.0,3331568,3372880,37.0,71.0,108.0,53064,44065,6405,24186,0
10496,2023,H1,auxiliares del transporte,42725687,3770,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1999,H1,63659819,283.0,20186162,20492198,247.0,126.0,373.0,681834,2832215,1002,34362,0
20731,2023,H1,auxiliares del transporte,140963003,3693,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2000,H1,102819703,507.0,39257472,43463110,60.0,447.0,507.0,281020,26212,0,0,0
14599,2023,H1,auxiliares del transporte,12340933,3555,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,H1,11933966,210.0,8249793,9532227,130.0,80.0,210.0,124459,81416,12125,163798,0
15077,2023,H1,auxiliares del transporte,5347543,3500,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1991,H1,5417886,35.0,3173484,3200097,13.0,22.0,35.0,63055,195986,3626,23488,0
14598,2023,H1,auxiliares del transporte,20489057,2961,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1978,H1,24801328,315.0,12268685,13758409,196.0,152.0,348.0,235705,336838,7946,256279,0
18042,2023,H1,auxiliares del transporte,7473495,2599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,H1,8173861,97.0,2963517,3434830,19.0,78.0,97.0,52011,33787,7531,57315,0
14593,2023,H1,auxiliares del transporte,54450399,2060,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1993,H1,61611603,827.0,47641875,49140555,72.0,755.0,827.0,622247,2132051,4181,61252,112
12337,2023,H1,auxiliares del transporte,14657981,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,H1,72183637,108.0,6108711,6569452,48.0,60.0,108.0,121868,51723,4165,105023,0
10488,2023,H1,auxiliares del transporte,4134846,1470,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1995,H1,13912096,84.0,2299550,2789775,39.0,46.0,85.0,154102,106939,667,39047,0
10495,2023,H1,auxiliares del transporte,7172672,1318,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1995,H1,7939426,66.0,2894776,3101350,29.0,37.0,66.0,93721,28910,8121,30561,0
20614,2023,H1,auxiliares del transporte,24000017,1207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,H1,28724434,526.0,18800260,19222096,35.0,492.0,527.0,33245,147300,6039,18277,0
12765,2023,H1,auxiliares del transporte,5131131,1200,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2005,H1,5932029,54.0,2877859,2930241,24.0,30.0,54.0,68850,23839,189,12866,0
11470,2023,H1,auxiliares del transporte,11668080,1176,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1998,H1,12107208,162.0,7881423,8133187,71.0,91.0,162.0,138148,64227,7183,79816,0
11936,2023,H1,auxiliares del transporte,12491669,918,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1995,H1,13892935,182.0,7905669,8360253,82.0,100.0,182.0,129284,125810,15136,103380,0
13878,2023,H1,auxiliares del transporte,16308151,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1938,H1,20719423,311.0,13192771,14369851,190.0,122.0,312.0,229839,21991,6854,50744,0
20385,2023,H1,auxiliares del transporte,13972129,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,H1,19048971,43.0,3173118,3234519,29.0,14.0,43.0,199834,110486,6810,29979,0
10492,2023,H1,auxiliares del transporte,20666408,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1995,H1,27039606,100.0,5287844,5408314,50.0,50.0,100.0,293524,164039,3868,57293,0
13356,2023,H1,auxiliares del transporte,4933126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,H1,6626717,106.0,3570080,3728800,54.0,52.0,106.0,76391,10755,6295,76042,282
13386,2023,H1,auxiliares del transporte,20766142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,22729032,257.0,12087547,12671435,140.0,121.0,261.0,235283,26402,19945,255145,49
10483,2023,H1,auxiliares del transporte,15586654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,H1,15871583,79.0,3619121,4284787,50.0,36.0,86.0,154561,116015,2853,36465,1
13116,2023,H1,auxiliares del transporte,3282317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,H1,9479211,18.0,1172361,1234889,1.0,17.0,18.0,94373,63509,0,0,0
18945,2023,H1,auxiliares del transporte,1777640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,H1,2370731,15.0,541698,571359,7.0,10.0,17.0,23590,17762,5970,33537,0
18696,2023,H1,auxiliares del transporte,6403891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,H1,3969239,75.0,4496236,5062298,49.0,26.0,75.0,47731,37545,0,86992,0
10512,2023,H1,auxiliares del transporte,2385842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,H1,2780526,46.0,1314290,1389095,23.0,23.0,46.0,28256,54663,8644,50021,469
10477,2023,H1,auxiliares del transporte,44146942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,H1,45798972,181.0,19479563,28193367,112.0,69.0,181.0,555560,717195,7532,84655,0
12270,2023,H1,auxiliares del transporte,19520562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,41385978,143.0,8767153,9402275,101.0,42.0,143.0,416466,335116,5650,26035,96
13608,2023,H1,auxiliares del transporte,8151494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,H1,13192337,37.0,2623720,2623720,18.0,19.0,37.0,56976,242867,5164,65474,0
10484,2023,H1,auxiliares del transporte,6670939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,H1,6996815,117.0,4550555,4938912,59.0,58.0,117.0,67562,38901,3384,32270,218
13864,2023,H1,auxiliares del transporte,11743190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,H1,13528390,158.0,7357526,7733034,95.0,63.0,158.0,108586,123176,23756,130190,0
19602,2023,H1,auxiliares del transporte,68651033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,H1,42788277,434.0,28839078,31352781,227.0,208.0,435.0,2526,67181,18296,72406,0
19591,2023,H1,auxiliares del transporte,7146505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,H1,8205364,251.0,4848828,5193310,30.0,221.0,251.0,80978,38723,6438,14165,196
18506,2023,H1,auxiliares del transporte,7953570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,H1,9672410,136.0,3061428,3204724,91.0,46.0,137.0,51412,35012,45620,38962,0
18688,2023,H1,auxiliares del transporte,22549072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,23265839,29.0,1732753,1810253,17.0,12.0,29.0,71678,102274,1708,10426,0
10490,2023,H1,auxiliares del transporte,43924533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,44249211,215.0,10475179,12642894,107.0,108.0,215.0,361081,2490779,7562,110177,0
12425,2023,H1,auxiliares del transporte,21976099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,H1,26373604,142.0,4323389,4880472,58.0,87.0,145.0,220957,106210,50955,248447,0
12255,2023,H1,auxiliares del transporte,12859464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,H1,13650539,92.0,4642248,5088449,44.0,48.0,92.0,34591,3087,0,6363,0
15076,2023,H1,auxiliares del transporte,13282833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,H1,15188769,8.0,457431,470770,5.0,3.0,8.0,165177,613564,121,3876,0
19811,2023,H1,auxiliares del transporte,14961640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,H1,12337309,79.0,10341207,10848507,43.0,36.0,79.0,171430,9170,0,28357,0
18692,2023,H1,auxiliares del transporte,6925458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,H1,7742897,73.0,3853113,4191527,46.0,27.0,73.0,88459,9590,7198,23021,351
10481,2023,H1,auxiliares del transporte,2862122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,H1,4042100,8.0,373995,385428,0.0,8.0,8.0,200296,364374,0,0,0
19404,2023,H1,auxiliares del transporte,3753651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,H1,5256443,62.0,1861565,2027025,30.0,32.0,62.0,51128,47597,4394,53051,0
20492,2023,H1,auxiliares del transporte,26363300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,H1,28843536,27.0,2528251,2577122,15.0,12.0,27.0,358327,104171,0,19565,0
11755,2023,H1,auxiliares del transporte,2591902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,3213205,42.0,1629189,1831659,24.0,18.0,42.0,30907,26683,2258,29873,0
10141,2023,H1,auxiliares del transporte,3868648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,H1,4361927,89.0,2743746,2968431,57.0,34.0,91.0,39323,25917,665,61785,0
10572,2023,H1,auxiliares del transporte,56718283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,H1,63478755,289.0,24777408,25054423,183.0,106.0,289.0,1858454,413082,32431,233879,6829
10501,2023,H1,auxiliares del transporte,16894382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,H1,17286654,89.0,9576134,9651968,57.0,32.0,89.0,175499,182720,3644,30478,0
13387,2023,H1,auxiliares del transporte,3952884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,H1,4906270,19.0,981208,1009189,12.0,7.0,19.0,39433,26112,3389,16400,0
14600,2023,H1,auxiliares del transporte,14213595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,H1,14709264,277.0,10620598,11258771,142.0,137.0,279.0,141739,113182,16511,78475,550
19506,2023,H1,auxiliares del transporte,4697064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,H1,4784532,7.0,451744,553575,4.0,3.0,7.0,3767,17671,610,2682,129
10411,2023,H1,auxiliares del transporte,13118080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,14162654,104.0,9907728,10609346,46.0,58.0,104.0,151630,101111,3220,62598,0
10509,2023,H1,auxiliares del transporte,6939864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,H1,7125967,113.0,5028064,5173018,69.0,51.0,120.0,78496,276834,3854,59547,0
10486,2023,H1,auxiliares del transporte,7982011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,H1,13868460,63.0,3636861,3745124,46.0,17.0,63.0,165173,166504,728,26713,0
18694,2023,H1,auxiliares del transporte,4556729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,9207783,56.0,2739749,2970136,21.0,35.0,56.0,71476,97176,516,18706,0
12008,2023,H1,auxiliares del transporte,15228896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,H1,21311824,98.0,4435777,5435159,21.0,77.0,98.0,187758,119634,5108,3351,0
20790,2023,H1,auxiliares del transporte,31821932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,33594992,113.0,4573816,4573816,62.0,51.0,113.0,332803,2969,9228,33832,40
12793,2023,H1,auxiliares del transporte,5930885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,H1,5137098,32.0,808743,848212,10.0,22.0,32.0,36892,69760,5050,5641,0
19508,2023,H1,auxiliares del transporte,4652229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,H1,4375456,16.0,1760008,2020491,13.0,6.0,19.0,44705,64703,0,0,0
18046,2023,H1,auxiliares del transporte,13083178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,H1,17263472,65.0,3028110,3179277,18.0,47.0,65.0,65170,123781,5362,14486,0
10499,2023,H1,auxiliares del transporte,80555402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,H1,95759378,300.0,20325183,23684590,147.0,153.0,300.0,856851,1671586,43259,320905,0
12428,2023,H1,auxiliares del transporte,2303735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,H1,2105583,4.0,507257,523886,5.0,0.0,5.0,15911,22809,0,0,0
18026,2023,H1,auxiliares del transporte,11981504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,H1,13429574,392.0,11262801,11890131,29.0,363.0,392.0,0,2003,0,0,0
15725,2023,H1,auxiliares del transporte,3703598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,H1,5123924,54.0,1718890,2001590,4.0,50.0,54.0,48546,22132,0,0,0
18028,2023,H1,auxiliares del transporte,4605091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,H1,4694017,153.0,3607408,3911772,47.0,106.0,153.0,55017,24138,3173,7587,0
