id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb,anio_inicio,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
17715,2021,J3,actividades de telecomunicaciones,"2.601.758,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,J3,2648595,94,2359069,2359069,6,88,94,51529,12001,2136,5756,1048
17716,2021,J3,actividades de telecomunicaciones,"33.149.950,00","1.279,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,J3,45173216,216,9908487,10070803,113,103,216,50009,138878,12067,31669,81
17717,2021,J3,actividades de telecomunicaciones,"19.990.958,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J3,19949140,107,1994242,2119301,72,35,107,130311,135802,3371,161589,0
17718,2021,J3,actividades de telecomunicaciones,"97.158.476,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J3,96311311,318,7822299,8537974,212,106,318,841904,182284,17716,226535,0
17721,2021,J3,actividades de telecomunicaciones,"12.471.700,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,J3,12945966,21,1704948,2098856,9,18,27,151167,121771,3386,19977,0
17722,2021,J3,actividades de telecomunicaciones,"7.202.254,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,J3,6342888,67,1399684,1399684,17,51,68,29311,9413,34130,387203,385333
17723,2021,J3,actividades de telecomunicaciones,"31.418.962,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J3,30894860,34,4527687,4793617,18,26,44,564890,208116,1235,20385,0
17725,2021,J3,actividades de telecomunicaciones,"3.406.147,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,J3,4169822,20,879206,1078800,2,18,20,40663,464628,376,2888,0
17726,2021,J3,actividades de telecomunicaciones,"341.345.647,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J3,653119098,419,94805274,99930036,196,223,419,7005429,1545411,4669,70439,0
17727,2021,J3,actividades de telecomunicaciones,"20.672.934,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J3,26378710,26,2180367,2624379,12,14,26,233014,155994,571,9513,0
17728,2021,J3,actividades de telecomunicaciones,"733.883,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J3,28120,0,0,0,0,0,0,206,2859,0,0,0
17729,2021,J3,actividades de telecomunicaciones,"5.045.007,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J3,7534194,61,1503160,1931276,20,41,61,63042,28128,1849,13462,0
17730,2021,J3,actividades de telecomunicaciones,"5.056.164,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J3,5002449,39,1488603,1547814,16,23,39,59362,75332,16235,57654,7211
19410,2021,J3,actividades de telecomunicaciones,"6.862.298,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J3,1301582,38,6237876,6283682,2,36,38,31217,12130,83878,38157,48653
17734,2021,I1,alojamiento,"1.038.182,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,I1,1390514,12,424451,434675,6,6,12,56599,1821,16910,151354,24597
17735,2021,I1,alojamiento,"909.900,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,I1,1550000,15,477356,482356,8,8,16,25000,8000,27000,21000,0
17736,2021,I1,alojamiento,"16.268.124,00","70.316,00",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2010,I1,18665708,144,6556386,6838923,57,104,161,711464,137232,94483,671769,181523
17997,2021,I1,alojamiento,"1.410.200,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,I1,1313877,9,229040,236255,5,4,9,18970,26043,35165,13319,11637
17737,2021,I1,alojamiento,"538.197,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,I1,741481,10,170530,176716,8,2,10,7306,47023,10287,22689,8456
17738,2021,I1,alojamiento,"943.519,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,I1,1302439,15,349809,370500,10,6,16,6923,9066,33800,83624,312
17739,2021,I1,alojamiento,"376.981,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,I1,1029377,10,170773,170773,8,5,13,15610,6254,15008,44426,9016
17740,2021,I1,alojamiento,"1.080.626,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,I1,1682650,15,447423,508992,7,9,16,26846,6906,3694,86682,30902
17742,2021,I1,alojamiento,"1.470.807,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,I1,1648965,21,414825,432252,28,9,37,0,56758,20114,27331,17034
17743,2021,I1,alojamiento,"2.915.458,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,I1,3791688,30,944635,944635,15,15,30,35311,78306,55642,123822,87362
17744,2021,I1,alojamiento,"446.888,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,I1,384435,0,0,0,4,2,6,6970,28038,16792,25089,139
19340,2021,I1,alojamiento,"1.092.569,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,I1,1305022,12,208738,208738,10,3,13,16345,170000,24000,34800,44400
17747,2021,N2,agencias de viajes,"1.268.271,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,N2,2093394,22,337530,365353,20,2,22,6561,16066,1028,6575,0
17749,2021,I2,expendio de alimentos,"17.366.912,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,I2,20750147,20,1273867,1285538,13,7,20,63355,106207,30352,23957,14146
17751,2021,I2,expendio de alimentos,"25.013.739,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,I2,20830402,286,2711319,2905081,159,128,287,350160,1141818,61628,250980,113532
17754,2021,I2,expendio de alimentos,"133.187.534,00","51.910,00",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,I2,126797219,1907,41996003,42487917,1341,566,1907,1920414,1223610,574958,12409951,26558
17756,2021,M2,publicidad,"2.666.185,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,M2,2873551,13,626711,629808,5,8,13,26942,1,422,2175,0
17999,2021,LN,inmobiliarias y alquileres,"8.970.652,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,LN,31190801,7,1132445,1132445,7,0,7,267456,75543,0,0,0
18001,2021,I1,alojamiento,"3.145.892,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,I1,4821171,31,782188,820929,17,14,31,0,26409,50000,174269,42723
18003,2021,M2,publicidad,"11.541.258,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,M2,11727838,14,843787,1514670,9,6,15,119843,187135,0,35431,0
18006,2021,LN,inmobiliarias y alquileres,"7.065.120,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,LN,9582426,8,441494,464504,1,7,8,94646,694198,4469,52917,38
18007,2021,H1,auxiliares del transporte,"85.167.746,00","41.482,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,H1,95773219,378,19326432,20202784,118,307,425,409411,276323,30637,126298,0
18008,2021,LN,inmobiliarias y alquileres,"8.901.992,00","2.850,00",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2012,LN,5016740,40,3060751,3161175,12,57,69,64115,39580,15050,514515,310
18010,2021,M1,"actividades profesionales, cientificas","11.654.616,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,M1,15233651,29,5506834,5531467,14,15,29,71886,489,532,17808,0
18011,2021,J4,inform y serv de informacion,"178.379.570,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J4,159289773,1857,169612888,169612888,595,1263,1858,1437772,56529,6385,48734,892
18012,2021,LN,inmobiliarias y alquileres,"154.059.197,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,LN,469326264,307,21463518,25422301,140,181,320,2987070,950330,20059,104412,0
18013,2021,N3,obtencion y suministro de personal,"11.587.175,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,N3,12509354,631,10081920,10589961,223,408,631,10922,59576,1479,2086,0
18014,2021,J4,inform y serv de informacion,"23.422.326,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J4,28435648,397,12725821,13569820,119,278,397,219036,108524,0,0,0
18015,2021,M1,"actividades profesionales, cientificas","16.695.023,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,M1,17282804,114,3881702,4074481,49,65,114,168119,222879,5891,153016,195
18016,2021,J4,inform y serv de informacion,"248.440.434,00","104.548,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2008,J4,47460444,36,3965983,4403554,9,34,43,265812,822350,14180,6767557,0
18017,2021,J4,inform y serv de informacion,"58.022.780,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,113116275,82,42161056,48251915,43,40,83,255123,16509,0,0,0
18018,2021,H1,auxiliares del transporte,"32.259.190,00","150.134,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,H1,61279988,0,0,0,0,0,0,451295,224490,0,1592,0
18019,2021,M1,"actividades profesionales, cientificas","5.845.366,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,M1,7832769,9,1160475,1481535,3,6,9,23188,46129,212,6335,0
18020,2021,N3,obtencion y suministro de personal,"27.224.275,00","143.693,00",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2012,N3,20291316,384,11089709,11655325,202,182,384,204595,101847,12707,7131,171
18021,2021,M1,"actividades profesionales, cientificas","2.333.467,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,M1,2560952,3,826223,826223,3,0,3,24803,13221,0,0,0
18022,2021,R,"actividades creativas, artisticas y de entretenim","6.648.005,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,R,11602107,67,3235034,3302146,34,39,73,6393,173524,21371,357754,5039
18023,2021,LN,inmobiliarias y alquileres,"1.193.140,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,LN,4004064,4,93454,97457,2,2,4,43790,550633,2472,4600,120
18025,2021,J4,inform y serv de informacion,"75.008.623,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,J4,84606924,298,24987985,26348959,125,173,298,869985,237723,3864,74091,494
18026,2021,H1,auxiliares del transporte,"10.734.651,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,H1,10919560,347,8810456,10703456,34,313,347,2552,1250,0,0,0
18028,2021,H1,auxiliares del transporte,"3.146.695,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,H1,3138357,180,2371122,2565616,69,111,180,30278,19689,2237,4990,0
18031,2021,H1,auxiliares del transporte,"6.797.336,00","146.727,00",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2013,H1,8471973,99,5162885,5697672,18,81,99,92134,46211,15392,112387,0
18032,2021,H1,auxiliares del transporte,"29.716.797,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,H1,28490347,354,6468801,7168938,71,283,354,170783,3300456,13975,218876,0
18033,2021,H1,auxiliares del transporte,"13.510.352,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,H1,34066988,52,4410948,5550763,36,21,57,328317,83831,1911,34475,0
18034,2021,H1,auxiliares del transporte,"1.689.841,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,1818667,116,1434804,1551772,2,119,121,11367,7290,0,0,0
18035,2021,H1,auxiliares del transporte,"12.047.069,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,H1,12340590,70,2498783,2784028,27,43,70,74691,24361,6712,33102,0
18036,2021,H1,auxiliares del transporte,"3.611.786,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,H1,4222423,127,2672066,2672066,49,78,127,137418,107319,5013,23673,0
18038,2021,H1,auxiliares del transporte,"4.041.251,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,H1,4397202,80,2843122,2993366,4,79,83,31529,8465,1230,4864,371
18041,2021,H1,auxiliares del transporte,"4.703.037,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,H1,4116976,65,1469627,1578294,39,26,65,42009,1786,5067,6354,113
18042,2021,H1,auxiliares del transporte,"5.196.426,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,5691577,63,1647041,1919287,18,45,63,47065,23914,5533,33625,0
18043,2021,H1,auxiliares del transporte,"1.729.769,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,974415,43,1152522,1195892,22,21,43,12007,5060,21809,9243,0
18044,2021,H1,auxiliares del transporte,"14.577.268,00","164.904,00",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2002,H1,15852848,89,2181244,2306653,27,62,89,61263,68087,2263,49351,0
18045,2021,H1,auxiliares del transporte,"129.610,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H1,131011,10,90594,97542,2,70,72,1522,1039,0,0,0
18046,2021,H1,auxiliares del transporte,"9.646.923,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,H1,13518071,59,2335451,2467793,17,42,59,49648,122068,4309,10327,0
18047,2021,H1,auxiliares del transporte,"2.209.826,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,H1,2464361,38,1304684,1311383,19,24,43,17893,0,30950,30950,30950
19412,2021,H1,auxiliares del transporte,"1.491.372,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,1669914,73,1250682,1380321,3,71,74,16022,13979,0,0,0
18048,2021,H1,auxiliares del transporte,"1.182.582,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,H1,1982854,15,598861,604445,13,5,18,2505,67324,2042,11047,131
18049,2021,H1,auxiliares del transporte,"9.127.397,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,H1,8651876,61,4235575,4839975,30,31,61,148840,271812,566,6879,0
18050,2021,H1,auxiliares del transporte,"3.029.869,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,H1,3061420,123,2268831,2656415,9,114,123,30483,13404,694,173,0
18051,2021,H2,postales y correos,"690.616,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,H2,3968703,6,141285,192991,0,6,6,25105,94900,331,11,0
18052,2021,H2,postales y correos,"2.998.160,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,H2,3128410,82,1740282,2629272,4,78,82,31286,46281,835,1780,0
18053,2021,N3,obtencion y suministro de personal,"3.138.698,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,N3,3304179,136,2180748,2180748,9,127,136,30033,14050,269,1257,0
18055,2021,H2,postales y correos,"2.092.047,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,H2,2503536,34,578880,750490,15,20,35,25173,6947,3569,12304,52
18056,2021,H1,auxiliares del transporte,"122.330.326,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,H1,130507488,73,10009712,10048503,65,8,73,387304,319213,9289,31314,0
18059,2021,I2,expendio de alimentos,"18.288.661,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,I2,18240461,14,756743,914711,24,28,52,105108,230466,4251,203419,60
18064,2021,I2,expendio de alimentos,"1.119.145,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,I2,2224956,39,507293,553619,21,18,39,32422,0,10382,35185,24314
18066,2021,I2,expendio de alimentos,"29.921.364,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,I2,38455275,251,5317180,5563581,113,138,251,496693,220950,91337,309264,76604
18067,2021,I2,expendio de alimentos,"12.979.419,00","9.000,00",0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,2015,I2,14527884,118,3135334,3266850,65,55,120,108764,56835,43654,274644,106478
18069,2021,I2,expendio de alimentos,"5.874.856,00","6.518,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2009,I2,5434911,70,1603936,1701659,49,21,70,40964,54085,33365,101906,43609
18071,2021,I2,expendio de alimentos,"11.410.204,00","2.355,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,I2,13207537,86,1767303,2015953,32,54,86,122609,499400,32601,147278,144697
18073,2021,J4,inform y serv de informacion,"23.278.109,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J4,25429150,195,14115719,14230432,61,134,195,222455,137046,680,11364,0
18074,2021,J4,inform y serv de informacion,"34.868.823,00","23.172,00",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2003,J4,38308932,218,31390588,31747456,155,63,218,371874,149967,1670,69353,0
18076,2021,J4,inform y serv de informacion,"3.346.067,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J4,3123500,50,2055709,2892699,16,37,53,30226,63099,0,0,0
18077,2021,J4,inform y serv de informacion,"84.420.219,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,J4,93938629,501,75495455,78632907,192,309,501,7048,380208,2482,43742,0
18078,2021,J4,inform y serv de informacion,"14.132.529,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,J4,16763223,189,10831092,10883785,48,141,189,104371,15377,989,1615,0
18079,2021,J4,inform y serv de informacion,"12.150.523,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,10088184,91,5260085,5343366,35,56,91,52466,204030,0,9051,0
18080,2021,J4,inform y serv de informacion,"42.212.132,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,43432338,461,33432826,33440826,133,328,461,72447,1547724,1263,14380,90
18081,2021,J4,inform y serv de informacion,"3.423.729,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,J4,4372801,44,2131169,2178303,21,23,44,21732,11693,461,8105,130
18083,2021,J4,inform y serv de informacion,"9.008.090,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,J4,9440585,159,5547132,6740020,54,105,159,76856,473,7266,11575,3089
18085,2021,J4,inform y serv de informacion,"9.145.995,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,25400433,171,6140587,6741393,60,111,171,174583,161436,830,12325,0
18086,2021,J4,inform y serv de informacion,"13.244.470,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J4,22003570,216,12476088,12528984,87,129,216,151805,12504,321,19644,0
18087,2021,J4,inform y serv de informacion,"22.115.912,00","35.102,00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2010,J4,39891413,216,17456959,17456959,100,131,231,341419,190868,8024,17624,0
18088,2021,J4,inform y serv de informacion,"9.828.779,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,J4,9850065,95,7291622,7833339,38,57,95,66649,56256,437,23049,0
18090,2021,J4,inform y serv de informacion,"2.872.882,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J4,3048373,34,1876034,2060011,18,16,34,21033,19376,0,2377,0
18587,2021,J4,inform y serv de informacion,"7.580.034,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,J4,9371941,33,2146640,2606136,12,21,33,64223,34264,0,14560,0
18091,2021,J4,inform y serv de informacion,"5.104.703,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,J4,7646649,61,3892345,4249516,26,35,61,52762,48367,937,15554,0
18092,2021,J4,inform y serv de informacion,"5.285.332,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,J4,5935298,74,3302290,3603845,30,45,75,55284,12925,0,0,0
18093,2021,J4,inform y serv de informacion,"8.634.316,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J4,14530964,317,6740863,7190227,206,111,317,113772,409777,0,3178,0
18588,2021,J4,inform y serv de informacion,"16.910.225,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J4,19425715,289,14262321,14350393,77,212,289,64484,1115,2473,22946,0
18095,2021,J4,inform y serv de informacion,"9.249.866,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,J4,7013652,124,4342279,5742677,75,49,124,8000,22316,10000,8400,0
18096,2021,J4,inform y serv de informacion,"4.346.379,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,J4,1296715,19,3396089,3414725,7,12,19,99479,25114,241,2980,4
18097,2021,J4,inform y serv de informacion,"16.212.560,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J4,18029026,103,10242291,12053266,36,67,103,99514,66694,220,4095,0
18590,2021,J4,inform y serv de informacion,"5.327.689,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,J4,4138238,60,1749160,1749160,30,30,60,21255,273100,2547,22257,0
18098,2021,J4,inform y serv de informacion,"6.534.923,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,J4,7605024,59,3263093,3282083,32,27,59,79966,873289,1307,11959,0
18099,2021,J4,inform y serv de informacion,"2.693.902,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J4,4525663,35,2264117,2352727,21,14,35,33053,27414,2198,8344,0
18100,2021,J4,inform y serv de informacion,"30.475.576,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,35514988,126,6785075,7847743,42,87,129,256052,196353,0,9255,0
18101,2021,J4,inform y serv de informacion,"61.912.510,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,J4,72302434,66,11368974,11377739,31,35,66,530664,1255964,1850,1134,0
18102,2021,J4,inform y serv de informacion,"5.813.342,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J4,6237727,73,5057518,5107273,34,39,73,16047,6670,1121,3039,273
18104,2021,J4,inform y serv de informacion,"13.354.022,00","6.846,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,J4,17223355,94,9281935,10450662,61,33,94,148029,183870,4076,52794,0
18107,2021,J4,inform y serv de informacion,"13.756.430,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J4,16004217,91,4244715,5350279,24,70,94,188493,1953,8030,26331,46
18109,2021,J4,inform y serv de informacion,"3.005.914,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J4,3924275,36,2012840,2039802,12,24,36,25412,25793,1170,4554,94
18110,2021,J4,inform y serv de informacion,"4.832.398,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J4,6816362,62,3224450,3330738,9,53,62,1326,102973,0,31376,60
18111,2021,J4,inform y serv de informacion,"34.487.869,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,50949479,194,6350678,6701741,121,73,194,607086,2404,1475,36999,0
18112,2021,J4,inform y serv de informacion,"2.520.556,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J4,3084258,49,1499866,1499866,20,29,49,43806,108011,6000,3348,0
18113,2021,J4,inform y serv de informacion,"21.817.606,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,J4,9493389,427,13920036,13920036,188,239,427,690047,497441,5426,32312,38
18114,2021,J4,inform y serv de informacion,"3.058.738,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J4,2911961,23,1476769,1519906,8,15,23,20295,44352,162,342,0
18115,2021,J4,inform y serv de informacion,"4.271.089,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J4,6085149,47,2912318,2929769,22,28,50,69945,56921,1794,11465,0
18116,2021,J4,inform y serv de informacion,"8.276.488,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,J4,8125229,41,7596141,7596141,5,36,41,106,29905,0,22826,0
18117,2021,M2,publicidad,"2.479.231,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,M2,4642127,19,619488,901306,9,11,20,43513,2518,1196,7703,0
19805,2021,M2,publicidad,"29.031.264,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,M2,34384506,638,22829997,23850359,332,307,639,342011,112489,0,3413,0
18120,2021,J2,prog y trans de radio y television,"27.386.541,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J2,30729570,185,13133629,13133629,83,102,185,185855,180,15254,558947,0
18121,2021,J0,edicion,"10.043.107,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,J0,8766032,65,4596344,4738062,38,27,65,78154,676,3426,19746,0
18123,2021,M2,publicidad,"7.712.898,00","1.902,00",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,M2,8728918,101,3028124,3435226,40,61,101,97297,53908,11769,38656,653
