id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
12374,2004,2022,J3,1569324797,258,76320123,97909629,47,286,333,9457771,8883261,187990,427838,32412
12375,2012,2022,N3,18242293,657,13338382,13338382,440,219,659,2200,40151,4134,19990,235
19382,2019,2022,I2,5518604,17,434401,434401,7,10,17,87093,441488,20355,89295,48561
12377,2002,2022,I2,2904391,24,480486,510499,17,8,25,35953,9423,20602,85867,19411
20636,2012,2022,I2,3477530,37,905868,996027,10,27,37,71294,6718,15401,82167,70438
19383,2017,2022,I2,4354863,15,732925,756298,12,15,27,69358,0,0,0,46146
19384,1994,2022,I2,6725101,22,245050,245050,15,7,22,110883,66146,9278,80317,17849
12378,1988,2022,I2,4586394,57,1329681,1393225,26,31,57,79013,12472,31346,79572,81250
12379,1989,2022,I2,9662070,42,1127215,1191501,32,10,42,134326,314059,17361,64999,66447
12380,1995,2022,I2,9642855,129,2422146,2581902,78,51,129,153391,52287,11807,211720,0
12382,1998,2022,I2,17509611,182,5902828,6884033,90,92,182,245994,108165,97297,280444,196541
12383,1999,2022,I2,52734068,246,6205700,6371252,139,107,246,218130,799809,60799,109376,92850
12386,2002,2022,I2,305356765,2405,85618516,90405249,1704,703,2407,4231014,6081,912761,8084254,34477
12388,2004,2022,I2,15221928,124,2962053,3510396,68,56,124,234930,74075,71523,375701,236411
12391,1957,2022,I2,1168575,9,222977,254714,5,12,17,18908,54873,16641,45528,9490
12392,1976,2022,I2,18850375,186,5975725,6229187,123,63,186,249142,480480,308764,531323,153882
15695,2005,2022,I2,8663658,22,926262,1160136,29,37,66,144025,66709,27876,86341,66581
19386,2013,2022,N4,0,0,0,0,0,0,0,0,0,0,0,0
12397,2006,2022,I2,6184402,38,1154664,1222747,10,28,38,101666,29068,15862,68667,50588
12398,2007,2022,I2,5265457,37,1321313,1357000,18,19,37,81432,70928,29618,88491,74727
12399,2007,2022,I2,4184467,22,687312,791786,12,10,22,65933,16374,27478,73835,46013
12400,2007,2022,S,9434452,29,676809,1018417,5,24,29,92753,33702,4420,19892,308
12401,2007,2022,I2,28752836,329,7142169,7214255,171,158,329,287528,1050,18800,32820,149769
19387,2007,2022,I2,5230886,31,1157745,1237517,23,34,57,78353,40639,28055,147618,55789
15697,2007,2022,I2,5630993,39,974176,1049447,27,12,39,89590,685,23592,78783,56955
12403,2008,2022,I2,4428857,24,683258,683258,8,16,24,70724,19734,11052,68193,38914
12405,2009,2022,I2,68350525,442,11286866,11768012,224,218,442,1185689,584593,203014,1346179,696314
12406,2009,2022,I2,4360684,25,694326,745002,14,15,29,67493,12696,11444,101899,37140
17576,2009,2022,I2,9248567,68,1692959,1789485,9,61,70,141122,37013,11491,103349,56863
12407,2009,2022,I2,2006807,20,375397,405868,14,7,21,27254,16307,31415,33636,41583
12408,2009,2022,I2,5930214,13,211866,224265,51,37,88,80818,62681,68346,293442,158889
12412,2010,2022,I2,3491522,31,1071074,1177546,12,19,31,56810,14197,11085,41872,39115
20637,2010,2022,I2,3594461,23,581513,581513,8,16,24,57152,12378,7999,60923,33978
12413,2010,2022,I2,3031099,27,582866,590529,14,15,29,46696,29492,14227,17696,39279
12415,2010,2022,I2,102000,9,204392,204392,6,3,9,0,0,0,0,0
12417,2010,2022,I2,4178993,36,991748,1052148,18,18,36,29657,190204,18886,104742,111914
12418,2011,2022,I2,419029438,3014,74426487,83444810,1523,1491,3014,5481786,1830740,1411547,16867761,3871971
12420,1994,2022,H1,113823575,262,21806113,31091022,150,112,262,965889,679947,21224,112103,0
19792,2001,2022,H1,13291704,29,1479575,1555344,20,9,29,135131,159588,540,6816,0
15699,1997,2022,H1,5642482,12,325886,386879,13,3,16,55076,288636,235,7164,0
12421,2004,2022,H1,13339032,175,5573902,5766491,29,147,176,148749,90414,1863,17583,0
12424,2005,2022,H1,17459667,184,4491838,4778434,108,93,201,133750,144012,104,420000,0
12425,2006,2022,H1,25229207,136,3746145,4174040,62,81,143,153803,90364,40768,249328,0
12427,2007,2022,H1,30813183,71,9702390,9702390,46,25,71,297872,6549,3389,36862,0
12428,2007,2022,H1,4833445,3,358553,368900,4,1,5,43465,39222,0,0,0
12429,2007,2022,H1,26467710,480,18821004,19163907,311,169,480,172879,639375,38815,605637,0
12436,2002,2022,H2,1982422,51,914210,959267,33,18,51,1803,10369,823,4728,0
12437,2003,2022,H2,7593411,50,1791805,1830532,18,32,50,78503,296089,3622,58440,0
12440,2008,2022,N4,3942141,67,1741230,2159233,20,47,67,36027,19089,3334,17898,0
12442,2010,2022,H2,117119282,55,5136055,5181336,26,29,55,1307988,340595,0,0,0
12444,1997,2022,J3,20668617,50,3513847,3565608,19,38,57,107045,117171,1338,27107,699
12445,1997,2022,J3,13372696,17,776725,886216,159,131,290,130996,72297,628,39659,0
17578,2012,2022,J3,21101189,32,874658,878434,15,17,32,244172,136802,3859,980267,471
12449,2004,2022,J3,104790072,34,1523242,1783663,19,27,46,96580,757807,1954,14869,0
12451,1983,2022,J3,5808313,60,3071738,3282701,19,42,61,68888,3976,1003,8018,0
17579,2005,2022,J3,14313258,73,1828647,1828647,15,60,75,128905,17160,5963,16698,637
12452,2005,2022,J3,7304646,10,1009752,1509007,5,5,10,81307,456369,0,0,0
12455,2009,2022,N5,306450851,4641,209384872,219947036,1915,2729,4644,152677,1196084,146143,2051704,0
12456,2010,2022,N5,18689689,247,6350285,6686363,106,144,250,144837,111775,7488,152694,0
12457,2010,2022,J3,4810218,69,2855411,2940709,31,39,70,40131,461,3062,2094,41
12458,2002,2022,LN1,598326298,361,25249262,29050824,171,201,372,4297135,718241,42341,176790,0
12461,1988,2022,LN1,8899307,34,1881156,1939563,8,26,34,102939,105558,3256,34595,0
17580,1988,2022,LN1,1470602,14,520934,536494,1,15,16,7238,2397,2060,24229,0
12462,1987,2022,LN1,7553591,30,1071433,1203101,14,16,30,49865,2320,299174,404510,93
12463,1999,2022,LN1,46795428,388,19694533,21002558,220,168,388,520617,272186,2614,33444,0
12464,2003,2022,LN1,19646145,39,1113496,1144381,30,24,54,188612,0,176943,634954,799
15982,2003,2022,LN1,1699275,63,1365467,1582605,32,31,63,8433,704,422,1555,0
12466,1960,2022,LN1,6640538,73,2151772,2480730,34,39,73,79199,110191,2415,10621,0
12467,2007,2022,LN1,32773378,101,3218845,3361073,39,62,101,285819,81,1761,31202,0
12468,2008,2022,N3,12111050,570,9849575,10655822,317,254,571,14046,203022,3628,5740,0
12469,2010,2022,LN1,4136948,64,1646158,1857602,13,56,69,42312,18703,11062,71567,5069
12470,2011,2022,N3,569170,147,2703286,2716150,26,121,147,6729,199,6376,16845,521
12471,2004,2022,N5,24546711,700,15722964,16537654,383,317,700,280329,134927,3448,186237,0
12472,2004,2022,J4,4953995,37,3620197,3620197,24,13,37,36280,77195,352,11456,0
12473,1993,2022,S,120304286,925,27306817,28982722,269,656,925,979253,1235197,21758,218799,0
12474,1983,2022,J4,12042604,147,8759332,8794362,74,73,147,100215,76646,4276,32343,85
12476,2006,2022,J4,22028903,148,5174191,5422855,37,111,148,366098,79640,3646,26862,0
12477,2006,2022,J4,45639768,170,7294679,7872527,117,56,173,510788,139786,8941,87107,0
12478,2007,2022,J4,85716758,270,17793989,18326712,143,127,270,1151249,2545194,46798,54654,0
12479,2007,2022,J4,12935695,189,7525872,7776618,69,120,189,129862,1088,0,0,0
12480,2008,2022,J4,81064841,263,17573301,17832759,65,198,263,743925,263450,2619,99884,0
12481,2003,2022,J4,961810161,2452,435237930,472478088,683,1769,2452,10608039,5595370,17655,311427,0
12482,2009,2022,J4,1072309,21,693925,693925,2,22,24,9665,7033,4626,6725,0
12483,2010,2022,J4,32822257,95,18792058,18795968,36,63,99,325986,146228,2234,40803,0
12484,2011,2022,J4,252340911,2334,177226530,179677706,671,1663,2334,1030152,1008017,16179,216543,0
12485,1993,2022,M1,9475638,47,1523146,1648270,29,19,48,86175,1184361,11843,19847,0
12487,1992,2022,M1,28425335,211,14827518,15447159,110,101,211,330940,192859,0,0,0
17581,1992,2022,M1,13950961,153,12556420,12592107,93,60,153,157259,113531,843,3981,648
12490,1995,2022,M1,7507273,100,3030704,3189429,30,71,101,53760,40196,31523,153891,1534
12492,1997,2022,M1,24855851,326,7478161,9400994,57,269,326,186745,274941,12385,34928,1713
12493,1997,2022,M1,10285053,80,2982962,3011615,14,66,80,71120,16890,1133,7457,0
12494,2000,2022,LN1,15562566,65,4203768,4420523,25,40,65,99132,5753,4273,15479,146
17582,2001,2022,M1,5527148,12,879171,900860,95,51,146,64350,1842,203,28413,0
12496,2003,2022,M1,12012009,208,3656559,3932721,147,65,212,102834,20669,26777,83408,14
12498,2003,2022,J4,926946,0,0,0,1,0,1,2980,906,0,0,0
12499,1997,2022,M1,13952410,45,5841247,6060466,24,21,45,0,268815,5482,69233,1902
12500,1972,2022,M1,15915312,9,697143,703470,4,5,9,50292,13226,10652,11455,112
12501,1979,2022,M1,3842714,26,1118661,1157116,10,16,26,27634,11112,1897,5108,261
12502,1982,2022,J4,16954017,335,8184582,8766206,236,100,336,152562,120327,30266,113909,127
12504,2005,2022,N4,29888635,557,11878971,16934545,374,183,557,292037,255043,40047,135250,0
18575,2006,2022,LN1,3078559,52,1367923,1432182,25,27,52,3982,0,61845,349771,0
12506,2007,2022,M1,30086479,7,1687085,1826702,2,5,7,1003,200387,2318,27094,0
12507,2007,2022,M1,33298274,481,12686264,14510189,85,396,481,337941,35990,12949,92926,544
12509,1998,2022,M1,58611512,226,18412861,19353517,135,103,238,257482,319834,17960,508660,3528
12511,2008,2022,J4,60533210,875,22011195,24000578,91,784,875,514595,289996,25567,48887,2242
12512,2008,2022,M1,79433989,525,21963764,24121223,219,306,525,465578,699734,16514,178279,0
17583,2008,2022,N3,6434610,53,1368918,1374518,47,11,58,773,24494,1214,1454,0
12514,2011,2022,M1,6135850,31,1870208,1886725,13,18,31,51859,87437,0,0,0
12515,2008,2022,LN1,16682128,59,2987255,3359470,21,38,59,106490,91745,346101,1111669,0
12518,2009,2022,M1,4103714,1,28801,30972,0,1,1,16559,83184,567,785,58
12520,2009,2022,N5,98852562,2916,71328804,79842176,1603,1313,2916,922801,661284,120452,1658793,0
12524,2009,2022,N5,56793652,952,24344908,26183429,917,579,1496,528074,1777,22037,617155,0
12525,2009,2022,M1,50567395,1020,31841190,32941387,477,543,1020,704710,12078,12669,13169,0
12526,2009,2022,M1,49011914,240,28931190,31650147,93,147,240,345073,6857,0,0,0
12527,2009,2022,M1,199831745,766,117293172,117348721,299,467,766,1805972,29290,1577,22592,0
12531,2010,2022,N3,32936624,1482,31975201,32731816,703,781,1484,39577,165789,0,3500,0
12532,2010,2022,N5,14540794,130,2829781,3158731,87,43,130,140506,302968,16620,62340,2163
12534,2010,2022,J1,4221478,19,856267,866414,12,7,19,46006,24040,0,186,0
12535,2010,2022,N3,23852839,846,16811365,18370049,203,643,846,25243,17597,0,0,0
12536,2012,2022,N5,50785283,759,25567400,26583807,386,373,759,29424,229304,14811,503650,0
12537,2010,2022,N3,2658623,277,2050183,2050183,120,157,277,2999,3738,0,0,0
12546,2005,2022,M2,24094686,126,6043023,6043023,63,63,126,205054,0,13069,17791,0
12547,2007,2022,M2,3044340,0,0,0,1,1,2,31168,196505,11005,24439,0
12548,1991,2022,N3,1152835,18,829707,860603,4,14,18,37,16417,258,233,205
12549,1991,2022,N3,5088665,160,4275977,4397069,32,128,160,2788,31282,2600,8140,257
12551,1993,2022,N3,7133203,220,4761447,4892334,42,178,220,9668,37217,2526,9876,0
12553,2001,2022,N3,223226748,3495,176698471,178798104,498,3000,3498,92469,1966827,21456,68701,302
12557,1983,2022,N3,18362845,468,9625808,10103600,34,436,470,1987,104240,9712,3821,0
12558,1985,2022,N3,17965841,458,11226559,11886254,142,316,458,14500,584260,4649,3538,0
12559,2006,2022,N3,1970000,148,1156827,1201347,136,14,150,4760,8000,5000,5000,600
12560,2007,2022,N3,1920924,94,1663157,1663157,11,83,94,859,3132,1602,3406,0
12561,2007,2022,N3,7668135,272,5948145,6116219,36,236,272,10579,6594,257,3344,0
12562,2007,2022,N3,14126055,555,12089922,12418030,155,403,558,14878,28391,54963,48749,9885
12563,2008,2022,N3,12365937,540,8802548,8802548,50,492,542,9012,0,2100,4300,572
12564,2008,2022,N3,3720817,145,2662138,2823835,16,131,147,5135,1250,17145,17200,1800
12565,2008,2022,N3,7965001,350,6845089,7070425,26,326,352,10991,2456,21678,14960,4100
12567,2008,2022,N3,21737460,526,15690233,16028077,164,362,526,807,37692,6444,35002,0
12569,2008,2022,N3,4648586,176,3412252,3436838,8,168,176,6047,35809,1079,4520,133
12570,2009,2022,N3,3247144,95,2362155,2539471,22,75,97,3826,20306,1653,1371,133
12572,2009,2022,N3,3229640,106,1876539,1982016,11,97,108,5895,11998,2769,5045,0
12573,2010,2022,N3,15563308,481,11340341,11368521,61,422,483,3976,34379,3396,12590,364
12574,0,2022,N3,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
12575,2009,2022,N3,8081752,258,6077600,6324950,26,232,258,15741,2100,21600,18500,0
12576,2010,2022,N3,7766964,275,5388498,5913789,26,249,275,6353,180492,1823,9120,177
12577,2010,2022,N3,25514013,990,22996063,23606174,383,607,990,23897,106811,1554,6575,0
12583,2012,2022,N3,17102445,590,21305488,22720001,247,343,590,21277,29259,0,0,0
12584,2010,2022,N3,17627956,665,11488382,13564927,650,15,665,24572,104507,1158,7280,334
12586,2012,2022,N3,6257469,214,4132102,5022675,102,112,214,5773,17593,0,1120,0
12589,2011,2022,N3,15448725,529,12221182,12521148,101,428,529,15125,304505,10948,21521,2828
12590,2011,2022,N3,121953342,2899,91784875,96411181,1732,1167,2899,372052,506257,2480,10309,0
12591,2011,2022,N3,2701662,120,2713271,2897592,57,63,120,2822,11044,0,0,0
12592,2011,2022,N3,17982677,588,16673448,17142048,308,280,588,12032,77436,462,4469,0
12594,2011,2022,N3,31714852,751,21898650,22251502,393,358,751,65944,281655,2551,8998,920
12599,2011,2022,N3,3063265,135,2919066,3026059,114,23,137,3083,1471,1067,1118,272
12601,2000,2022,P,2071967,29,775482,812925,16,13,29,14891,58435,5711,14728,0
12602,2008,2022,P,15893362,155,8204403,8282751,85,70,155,173473,100208,38763,77266,1212
12603,1996,2022,Q,5571855,65,1723104,1992491,49,16,65,17196,29299,25112,71679,10247
19391,1997,2022,Q,1946974,7,162723,170980,8,1,9,18842,2540,0,0,0
12607,1958,2022,Q,71566885,440,40629357,40767240,312,128,440,251818,312954,25566,62925,3187
12608,2005,2022,Q,52483834,419,12708709,15269771,334,85,419,325813,211759,79213,462093,86
12609,2006,2022,Q,185669344,1301,62740154,73542967,958,343,1301,4543,734408,58248,609560,1313
12610,2007,2022,Q,163505060,212,7937200,8140447,161,60,221,10555,4776,28408,355562,220
12611,2010,2022,Q,4686159,0,0,0,0,1,1,4200,269,216,763,0
12612,2008,2022,Q,36298449,532,16415155,17078717,358,174,532,12487,374238,20296,103519,671
12613,2012,2022,N3,93875467,2005,54758395,56445752,1350,655,2005,119983,363751,9095,39447,30
12614,2009,2022,Q,5659861,19,564540,662192,15,4,19,0,86505,10977,18924,0
12615,2010,2022,Q,0,0,0,0,0,0,0,0,0,0,0,0
12621,1995,2022,J2,47164956,23,1250105,1265432,12,11,23,146603,174384,10544,167236,0
12624,2011,2022,J2,5209650,53,1707669,1799205,18,35,53,50914,15987,6423,86067,449
12626,1993,2022,LN1,26296462,72,3137805,3145890,29,43,72,228156,1664,356955,1696340,2285
12627,1994,2022,N3,6512988,292,6204039,6204039,223,72,295,4688,1988,589,2631,155
12628,1998,2022,LN1,580329,0,0,0,0,0,0,4112,6874,0,0,0
12629,1999,2022,J1,2571352,8,405904,405904,5,3,8,8859,20409,10154,34774,540
12630,2000,2022,H1,42629882,68,3993420,4506452,77,140,217,171432,1581947,59034,909538,0
12633,2007,2022,S,874513,16,319716,319716,9,8,17,9820,6506,97,1596,63
12634,2005,2022,N4,75972263,147,8846019,9545426,96,51,147,699323,646951,0,0,0
12635,1974,2022,S,7253130,50,1583175,1664709,30,20,50,1,97922,33350,105579,52692
12636,1984,2022,LN1,10494143,32,1607124,1670780,14,18,32,31942,10595,109200,950572,18
12637,2006,2022,J1,4054784,10,702013,890182,3,7,10,39821,68925,7286,173365,89
12645,2005,2022,R,798759503,2842,71181924,74648113,2039,806,2844,1249191,2052787,754426,1797666,705
12648,2005,2022,R,798759503,2842,71181924,74648113,2039,806,2844,1249191,2052787,754426,1797666,705
12649,1998,2022,S,9988147,123,3563652,3770830,78,100,178,53755,195210,3400,381614,219831
12650,2012,2022,R,24118366,121,10172587,10223830,25,100,125,195018,400827,19800,51727,21695
17584,2012,2022,R,2377106,39,1073143,1110566,5,34,39,6789,31929,516,2068,3710
12651,1997,2022,S,12868968,161,4897719,5007425,71,90,161,25930,286007,24000,339446,246637
12652,1997,2022,S,23436846,174,5014996,5014996,74,101,175,39862,972045,562465,587981,152574
12653,1999,2022,R,2881840,0,0,0,18,4,22,54,12786,5321,128716,221
12654,2001,2022,R,9161563,62,1272421,1420157,54,39,93,10153,528367,11298,241227,76
12655,2005,2022,R,668983,0,0,0,0,0,0,525,0,0,0,0
12656,2003,2022,R,23062437,99,3231555,3391117,32,70,102,46894,2905136,39034,788776,2701
12658,2004,2022,R,3909260,35,708563,754716,35,0,35,0,17482,21651,143621,814
12659,2004,2022,R,4976338,284,9350429,10844065,111,173,284,106306,185444,404192,6382,14608
12660,1917,2022,S,6152992,107,2645142,2996505,33,74,107,33895,348336,65781,182814,82148
12661,1948,2022,S,6522836,62,1932705,2139101,41,61,102,76291,203871,113610,251069,298331
12662,1937,2022,S,38805372,272,14590205,15790397,108,255,363,219859,248751,45065,1077974,1675022
12663,1954,2022,S,26866188,163,7416447,8745940,96,203,299,111713,371816,0,763291,997814
12664,1975,2022,S,59965152,515,22734828,23377701,325,322,647,396405,746873,436600,1590466,991600
12665,2012,2022,R,31104684,108,15773053,16685993,40,73,113,191527,142233,16455,24205,4816
12666,1965,2022,S,25577360,114,8848479,9000479,91,135,226,117642,118421,28714,676367,209100
12667,1953,2022,R,4059437,47,1204338,1266101,9,38,47,44485,363385,9429,33906,7190
12668,1997,2022,S,5020141,65,2109757,2206698,30,48,78,10355,60893,0,195736,0
12669,1970,2022,R,2972752,16,474913,557879,8,8,16,0,81421,22557,0,0
12670,2007,2022,R,14371406,68,1763865,1763865,46,22,68,10619,1817363,13094,516455,1503
12671,2010,2022,R,10014039,4,225862,225862,60,13,73,0,44664,15135,404665,416
12672,2012,2022,I1,4954764,40,1351806,1453158,24,16,40,78580,334823,54334,140325,56323
12674,2008,2022,LN1,418946,6,188011,194729,4,2,6,4047,0,3332,7272,800
12675,1958,2022,Q,612397115,3569,238772546,243685795,2814,755,3569,143699,3485148,1627362,5138263,241921
12676,2011,2022,I1,3954309,27,964130,1110605,16,13,29,66143,96152,35761,176803,56754
12677,1981,2022,N3,124635248,3756,73847661,78998688,3035,831,3866,916238,628585,0,0,0
12678,2011,2022,I1,6076362,36,1299928,1485581,20,17,37,102805,44879,65337,183052,81578
12679,2012,2022,J3,161048200,356,36205737,44192882,136,220,356,140548,157589,0,4521801,0
12680,1996,2022,N4,20331163,100,5572493,5693670,67,44,111,212063,25625,0,44422,0
12682,2003,2022,N4,2787715,44,1345201,1451921,31,13,44,15939,65748,1984,42570,0
12683,2003,2022,LN1,100899918,34,2505470,2537809,21,13,34,1569062,404564,9980,119337,1796
12684,0,2022,I1,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
12685,2007,2022,Q,49515717,463,12491171,12763630,342,131,473,0,19020,30437,320402,11845
12688,2010,2022,N3,1019303,28,977497,1011335,16,12,28,718,3403,0,0,0
12689,2011,2022,N3,5935662,265,5362830,5507268,176,89,265,5733,4034,0,0,0
12691,2011,2022,M1,7788114,7,492386,492386,4,3,7,957,319,1505,8650,342
12693,2011,2022,N3,270066258,12687,287917906,288472243,6055,6632,12687,218703,1054644,2349,7468,0
12694,2011,2022,J3,1641508,9,241211,257807,2,7,9,15895,10016,1312,5924,0
12697,2011,2022,H1,30723242,53,2389955,2559572,94,239,333,382861,125422,0,290647,0
12700,2011,2022,N3,36198466,1429,27804045,28695772,234,1195,1429,53560,224259,4231,19700,2200
12701,2011,2022,M1,71675567,1433,55443004,56446216,717,716,1433,120747,151067,33100,71240,0
12702,2011,2022,I2,5896252,32,625784,773000,10,22,32,97718,28849,27984,77845,12488
12704,2012,2022,N5,64615869,1379,57370033,59821584,812,676,1488,2312,11893,41212,446992,0
12705,2012,2022,J4,5841708,50,1632132,1844996,30,20,50,62141,308177,4033,19715,0
12706,2012,2022,N3,104216585,3574,90070224,93645290,1930,1644,3574,1012854,516787,11717,51443,95
12710,2012,2022,N3,4851344,49,1337827,1386429,14,35,49,1842,13360,1647,4680,0
12713,2012,2022,I1,3121008,20,744530,766940,15,5,20,56475,12499,39195,54166,38463
12714,2013,2022,I1,11899168,31,1263939,1408229,16,18,34,190643,47140,111175,457693,104028
12715,2011,2022,J4,302272946,515,69853394,77827792,321,225,546,3374922,2164798,0,94562,0
12716,1993,2022,J2,604400570,1135,109944166,116368209,460,902,1362,2826998,3488628,87510,432967,1300
12717,2009,2022,Q,315224415,243,8741332,9592835,728,160,888,188415,757442,417032,1504741,82802
12718,1992,2022,J4,14922218,154,4994347,6048293,76,78,154,190262,330652,3698,206039,0
12719,2011,2022,J3,109880291,108,10200221,10240029,426,274,700,1328635,1001841,5067,37605,0
12720,2011,2022,R,62640886,175,34361173,36253713,30,145,175,0,3215,577,3815,0
12721,0,2022,I1,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
12722,2006,2022,N5,1263377850,23632,720399265,738642548,12863,10769,23632,1057546,1909908,665044,6867557,0
12723,2010,2022,H1,9649547,85,2412340,2623849,56,29,85,42530,0,21679,194288,2413
12724,2013,2022,I1,20675080,65,3078010,3176799,69,37,106,348,205005,192583,899491,222716
12725,2012,2022,Q,153789300,795,59005263,60985314,632,209,841,0,782286,13843,76531,30324
17585,2013,2022,M1,11187899,108,4118300,5628746,62,46,108,112898,35901,76,4989,0
12729,2011,2022,N2,84050006,439,13677883,14464940,255,184,439,750354,4610383,3921,291502,0
12730,2011,2022,N2,11060481,85,3738713,3874506,67,18,85,56400,300771,2023,63381,0
12731,2013,2022,I1,43838096,165,6244945,6755894,94,89,183,274273,270044,294266,1009193,238536
12734,1955,2022,N4,159612969,258,20655187,21868974,291,241,532,1962580,3928858,550906,3634078,161130
12735,1972,2022,N4,27015303,230,11883743,12794192,206,99,305,299934,190632,14331,15264,0
12736,1975,2022,LN1,7474536,2,358789,358789,0,2,2,51780,285300,2457,9610,6530
12740,2013,2022,I1,8851407,36,2112113,2150417,18,22,40,0,38178,46111,137381,63626
17586,2009,2022,LN1,2115591,15,884463,884463,6,10,16,27261,0,6988,3300,0
19793,1992,2022,M1,4981307,11,1009057,1074395,9,2,11,43656,25322,698,11632,0
19794,1999,2022,Q,8116996,37,1944469,1967622,29,10,39,40000,"1,00E+05",0,6206,0
19392,2000,2022,J4,393824294,724,57067519,60939699,314,484,798,6213235,2583643,44588,1195624,0
19394,2002,2022,J4,6913076,73,5421335,5966549,29,44,73,77855,29934,2755,28111,0
19795,2002,2022,M1,12755056,75,7434500,7885500,31,44,75,102000,66000,942,5350,245
19796,2004,2022,N2,6475768,1,32034,32034,0,1,1,66127,24532,0,10415,0
20638,1988,2022,M1,310204322,1047,88937573,93194909,280,769,1049,847455,1474713,28446,410501,0
19395,2006,2022,M1,4501616,22,1430542,1440542,25,0,25,33674,237000,6870,10173,2441
19797,2006,2022,J4,6455171,39,2079356,2249530,25,16,41,81182,11673,0,0,0
20260,2007,2022,J4,3700924,29,2096788,2315079,12,17,29,9332,32405,1201,3052,0
19798,2008,2022,J4,25371951,43,4744118,4744118,13,30,43,7988,138212,0,0,0
19800,2008,2022,M1,11484260,13,2663378,2674249,7,6,13,76515,11723,2124,6094,0
19396,2008,2022,M1,7468114,78,4191117,4477622,51,27,78,27157,37800,275,5023,0
19801,2008,2022,M1,24552279,93,7189302,8050807,30,63,93,131948,132890,0,14293,0
19802,2008,2022,M1,26641989,62,3139885,3139885,32,30,62,44408,130825,0,0,0
19397,2009,2022,J4,16911737,47,3330020,3377820,16,31,47,116576,78225,3422,22176,0
19399,2010,2022,J4,37711326,54,4010799,4578663,12,43,55,129370,151872,0,24783,0
19803,2011,2022,J4,4284947,40,2758010,3117014,6,34,40,107,27807,1619,17790,0
12743,2008,2022,Q,40277755,232,5623518,5734448,158,75,233,1748,234755,10420,172871,3596
12744,2007,2022,Q,52684381,913,23080894,24189236,639,274,913,117431,168621,27919,63336,4743
12745,2011,2022,N2,1236607,3,122167,124780,2,1,3,13908,3846,740,1018,0
12746,2000,2022,Q,2692499,4,446662,524969,3,1,4,29911,15232,0,0,0
12748,2003,2022,Q,3396770,53,1078239,1078239,42,11,53,25937,185800,11278,62819,0
12749,2001,2022,J3,6392859,59,1899100,2011288,19,40,59,277237,55728,1353,16081,0
12750,1965,2022,Q,89385798,59,3972489,3997657,38,21,59,242721,427655,6286,48673,723
12751,2010,2022,J2,4907632,96,6160517,6343757,41,71,112,26354,35982,0,0,0
12753,1999,2022,Q,4485632,54,1784166,1875053,46,8,54,2296,22776,3825,26294,745
12754,2009,2022,Q,17003763,104,6854518,6915568,57,47,104,200764,78079,16989,450255,0
12756,2001,2022,Q,4197556,79,1884873,1884873,30,49,79,45681,14457,13150,31509,1326
12757,1996,2022,Q,52429224,905,28283389,29299815,561,344,905,507620,0,9614,32459,3848
12759,2009,2022,H1,31341800,1252,27210202,27214568,73,1179,1252,119795,1828,2631,6478,0
12760,0,2022,Q,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
12761,0,2022,J3,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
12763,2008,2022,J3,53665097,100,4037384,4037384,27,73,100,975657,1880,8430,23348,89
12764,2002,2022,Q,477916,0,0,0,2,2,4,0,0,0,0,0
12765,2005,2022,H1,6848731,69,2738846,2783035,26,43,69,77815,17496,175,10920,0
12768,2004,2022,Q,271711337,981,40795546,42759381,638,343,981,658998,1343551,453261,1568153,9279
12770,2006,2022,Q,9791007,69,1916978,2353023,59,15,74,78039,3925,27216,50559,0
12771,2003,2022,Q,14749920,56,3554689,3597972,5,51,56,156210,174487,3547,7733,0
12772,2006,2022,J4,75200,0,0,0,0,0,0,1164,535,0,0,0
12773,2009,2022,J3,72203523,130,9445869,10868312,36,96,132,715487,391000,3283,49457,4590
12774,2011,2022,Q,3690186,44,1069401,1069401,34,10,44,3,20094,2735,946,0
12776,1992,2022,Q,41832875,244,11400397,13566162,314,95,409,467298,2744029,89297,197538,1308
12777,1992,2022,N2,9897193,56,2010919,2010919,51,5,56,111207,782054,32,5730,0
12778,2009,2022,J3,5995850,54,1307243,1388769,10,44,54,57600,41896,5623,7896,0
12779,1974,2022,Q,11893823,68,1967154,2605253,55,16,71,69567,111324,11361,537647,31
12780,2008,2022,Q,58539823,194,9281052,11021390,140,54,194,1733,344821,507690,1025678,0
12783,2006,2022,Q,20436243,72,3759169,3849160,51,21,72,74307,77562,2097,25419,0
12784,1995,2022,Q,15344047,161,7206437,8127655,93,68,161,121019,11016,6014,15078,55
17984,2004,2022,Q,3387598,29,1674331,1706124,13,18,31,28735,70838,5586,16415,0
12785,2004,2022,H2,4651671,73,1710061,1807967,12,61,73,19490,2176,7660,14498,0
12789,2001,2022,Q,22314062,272,8928422,9671453,238,34,272,245132,1037652,304,336,0
