id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
10680,1981,2019,J4,40223335,295,11209498,11664006,239,173,412,451934,244919,33056,211763,0
10681,1982,2019,J4,106032035,1121,31215881,35954310,683,438,1121,1173194,1972005,120428,930041,6478
10682,1990,2019,J4,7118855,14,758773,866747,5,9,14,69504,14159,1289,4181,0
10683,1993,2019,N5,216028713,5766,146837464,156179203,3881,1885,5766,2290241,66685,132805,1438425,0
10684,1994,2019,J4,10248363,36,4753646,4756159,13,24,37,82247,55460,0,2908,0
10685,1995,2019,J4,3558744,35,1725679,1812117,12,23,35,31972,16505,0,5608,0
10686,1996,2019,J4,11439683,54,2661062,2855277,31,30,61,110213,58403,1747,6186,0
10687,1996,2019,J4,299508,2,76236,77487,2,0,2,7524,17830,1265,3965,0
10688,1997,2019,N5,179783877,3838,114696830,118286306,1617,2225,3842,104869,669068,378694,1503834,0
10689,1998,2019,N5,22592265,779,16576012,17613049,472,309,781,222538,109069,0,309105,0
10690,2004,2019,J4,4432123,9,1771944,1771944,7,2,9,42819,28615,0,0,0
10691,1989,2019,S,19659909,362,11168683,11545524,212,150,362,225493,175715,2745,39526,0
10693,1992,2019,J4,14803048,46,1934822,2102701,19,27,46,148541,147878,22265,22470,1917
10694,1992,2019,S,10813353,198,4138406,4386483,99,102,201,104012,23987,24092,72052,1790
10695,1995,2019,S,2943558,24,1216567,1339404,9,16,25,29082,22002,1757,53706,0
10696,2001,2019,J4,4068487,21,1636495,1639039,9,12,21,8070,153967,2214,5184,131
10697,2001,2019,S,13881221,26,1988969,2051250,12,14,26,191190,13029,47,9157,0
10698,1992,2019,S,94486098,940,30866229,33573405,382,655,1037,910496,115788,29850,379623,7095
19365,1998,2019,J4,10776504,16,2547684,2548845,11,5,16,94947,165407,687,6531,0
10700,1999,2019,J4,49876073,139,5027572,5075133,71,68,139,519285,163495,2343,24474,559
10701,2001,2019,J4,9968697,50,2958385,3129875,28,22,50,71722,117024,2120,43474,0
10702,2001,2019,J4,13656399,139,3444718,3472541,118,21,139,138368,59609,15087,66056,0
10703,1997,2019,M1,20371202,121,5567616,5715342,27,98,125,166418,156168,2770,55262,0
10704,2004,2019,M1,4175689,25,975521,987868,16,9,25,28821,43965,5553,11537,577
15479,1990,2019,M1,2704058,14,592550,601690,10,5,15,16005,14172,1997,7469,0
10705,1994,2019,M1,84223318,245,29791493,33299524,147,101,248,169661,6455239,1978,230408,263
10706,1994,2019,M1,7191897,33,2340304,2849778,19,14,33,49950,37317,871,3832,0
10707,1995,2019,M1,6012586,40,3555713,3661067,24,16,40,49217,40830,4842,19264,0
15993,1999,2019,M1,5290103,10,274125,282320,10,0,10,63265,24160,0,0,0
10708,1995,2019,M1,3134692,10,907905,912636,5,5,10,17081,63615,1499,3730,0
10709,1996,2019,M1,1907425,35,717215,764860,19,16,35,10508,8736,4188,38191,0
10710,1996,2019,M1,15017108,54,4259097,4597388,44,10,54,107979,67287,4085,12240,0
10711,1996,2019,M1,86513793,236,29679068,44272333,133,111,244,601059,56581,1293,99745,0
10712,1997,2019,M1,8472119,35,3119559,3389242,19,16,35,58832,42396,2129,25830,0
10713,1998,2019,M1,8327186,31,3794159,4144819,14,17,31,57803,69621,0,19337,0
10714,1998,2019,M1,2608617,8,549881,576183,6,2,8,18895,78989,3611,11593,1804
10715,1998,2019,M1,3947059,31,2700915,2707888,12,19,31,29045,0,1635,6707,0
10716,1998,2019,N4,28579686,401,10664283,10669334,246,158,404,325384,88407,13688,85999,5252
10718,2000,2019,M1,7915711,23,2174044,2312168,17,7,24,55090,37639,3714,19777,5628
10719,2000,2019,M1,13241082,204,5610732,5768189,158,101,259,108774,73486,7467,37970,0
10720,2001,2019,M1,5056669,27,1360806,1393335,17,10,27,34911,102791,0,0,0
10721,2001,2019,M1,18241673,365,6832252,7227436,245,120,365,128840,12396,11210,110203,0
10722,2002,2019,M1,8215460,43,3288060,3620544,34,17,51,60741,93516,4678,14043,0
10723,2003,2019,M1,5747973,24,1927535,2106581,13,11,24,44965,136,0,817,0
10724,2003,2019,M1,49831422,569,19630853,20593431,474,191,665,558395,244324,37307,247091,0
10725,1990,2019,M1,19955510,89,9451662,10142873,58,31,89,142405,95632,6896,58258,0
10726,1971,2019,M1,784542,2,91733,95961,5,6,11,23845,54313,344,0,0
10727,1972,2019,M1,24099141,100,13332777,13857646,53,47,100,149898,231391,1414,55934,0
10728,1974,2019,M1,17286977,108,8864633,8881597,68,42,110,132840,190098,0,105604,0
10729,1976,2019,M1,12192497,30,3812073,4110341,20,10,30,102114,92412,3612,31472,0
10730,1977,2019,M1,4514299,16,398352,407479,12,12,24,14937,60076,1429,11731,0
10732,2012,2019,M1,82944096,175,17635709,17804081,117,59,176,606253,362238,26400,88954,0
10733,1987,2019,M1,78147472,736,30133418,30676416,485,256,741,813240,11753675,28493,334221,0
10734,1980,2019,N4,168624730,1497,52443684,62481009,1041,733,1773,1824458,8416420,268930,1169971,63995
10735,1982,2019,M1,4000574,23,1237352,1430578,19,4,23,32811,72676,7351,12868,0
10736,1983,2019,M1,14022800,323,7082521,7558937,234,89,323,7163,853467,21380,139901,0
10737,1990,2019,M1,16328655,103,5726349,5940420,61,42,103,75969,188096,12682,28932,0
10739,1993,2019,M1,5810321,38,1453016,1809830,21,17,38,40088,78413,3932,29684,0
10740,1994,2019,M1,9049544,90,3494642,3640703,27,65,92,65823,92673,2028,5320,110
10741,1995,2019,M1,36421534,298,16887365,17960534,175,123,298,305905,357376,26276,133106,62
10742,1996,2019,M1,10234337,70,3260884,3542814,30,40,70,73442,111120,4863,11656,1066
10743,1998,2019,M1,4954188,34,4082985,4174534,21,13,34,32707,14355,0,0,0
10745,2000,2019,M1,24991748,245,14535777,14751520,153,100,253,340219,1304399,0,0,0
10747,2003,2019,N3,883068,48,893303,894196,28,20,48,2448,12345,0,0,0
10748,1959,2019,M1,117294771,984,63639350,63804413,747,237,984,1769201,1001250,1607322,1270469,0
10749,1959,2019,M1,107556628,778,57628059,60370278,454,328,782,3631099,1618798,12465,520734,57
10750,1968,2019,M1,11179309,139,7768571,7838977,76,63,139,90331,77957,10320,29952,151
10751,1975,2019,M1,94667520,661,37637084,39273023,396,265,661,751899,176354,14741,146351,0
10752,1984,2019,M1,79365738,571,44913652,45013349,315,256,571,62378,254938,25061,79739,0
10753,1986,2019,M1,15755619,166,10466376,10714462,89,77,166,66669,125225,12504,58040,0
10754,1987,2019,M1,30735262,298,12344113,13367321,199,99,298,108951,532,33957,86581,710
10756,1992,2019,M1,8337404,32,1944482,2322356,20,12,32,19532,124256,5080,22737,75
10758,2002,2019,M1,3427990,8,196368,201203,6,2,8,13505,45177,1996,9996,0
10759,1992,2019,M1,63638284,490,26763992,29384090,285,230,515,376099,348469,15887,193266,44
10760,2004,2019,M1,14605909,199,7849872,8014374,189,37,226,93713,8736,3156,26462,0
10761,1972,2019,M1,22881568,90,7409645,9345629,52,39,91,114970,130522,0,2118,0
10762,1992,2019,M1,63638284,490,26763992,29384090,285,230,515,376099,348469,15887,193266,44
10763,1981,2019,M1,32142218,266,15735069,17035219,150,117,267,261672,3379,17506,73587,0
10764,1997,2019,M1,778306,3,430621,430621,2,1,3,8152,12314,0,0,0
16330,1989,2019,M1,6182577,128,3715434,3866720,62,66,128,48392,26494,3764,5718,382
10765,0,2019,N3,,,,,,,,,,,,
10766,1989,2019,H1,3743682,18,1152827,1163709,5,32,37,42125,51336,11468,26465,1314
10767,1990,2019,M1,31654506,206,13818761,14201035,82,124,206,166653,184642,18865,70784,5558
10768,1990,2019,J4,278207908,1058,94458805,108536431,400,708,1108,1796087,6490364,0,38438,0
10769,1988,2019,M1,143961028,1395,63829893,69916929,908,488,1396,1072687,4113548,47121,406165,123
10770,1992,2019,M1,3048291,121,2216745,2547638,79,43,122,21753,19931,0,2111,0
10773,1992,2019,M1,10409165,28,5306749,5373318,25,4,29,92765,66454,4594,54930,0
10774,1994,2019,M1,222344024,765,47821764,48969818,370,441,811,1952905,715880,106364,235526,11463
10776,1994,2019,M1,222344024,765,47821764,48969818,370,441,811,1952905,715880,106364,235526,11463
10777,1995,2019,M1,29677149,37,3762590,4542695,13,26,39,292459,142510,1286,3298,0
10778,1995,2019,M1,9908606,109,3010007,3497719,49,60,109,33651,148190,5112,13856,0
10779,1996,2019,M1,11780485,24,4193669,4193669,16,8,24,63606,52491,1428,13645,0
10780,1998,2019,M1,5110434,61,2529022,2529022,25,37,62,0,0,0,0,0
10781,1998,2019,M1,11479082,257,6329132,9669564,189,68,257,48300,101055,4474,8535,443
10782,1998,2019,M1,22888701,17,7452912,9081650,10,7,17,153514,79616,7869,13283,0
10783,1998,2019,M1,9200342,75,2642162,2734488,46,29,75,7906,0,1942,6158,62
10784,1999,2019,M1,15657116,107,5297547,5359842,27,80,107,163211,12341,2167,25548,0
10785,1999,2019,M1,17705905,96,10018219,10170175,56,40,96,133487,88743,6136,44583,0
10786,2001,2019,M1,3813457,64,1234369,1289589,43,25,68,42417,14917,4200,21154,0
10787,2002,2019,M1,14180547,169,5711119,7007777,117,53,170,108324,68887,6567,48221,0
10788,2002,2019,M1,85967,0,0,0,1,0,1,1335,372,0,0,0
10789,2002,2019,J4,36077327,240,20333611,20363483,99,143,242,203000,148047,7875,35375,0
10790,2002,2019,M1,6780000,17,1987000,4140000,6,11,17,14000,101000,2000,0,0
10791,2002,2019,M1,5641068,50,1758087,1871300,30,20,50,37485,97416,12181,18429,412
10792,2002,2019,M2,10894043,57,2322296,2629304,33,24,57,88957,95465,4604,9858,342
10793,0,2019,M1,0,0,,,0,0,0,,,,,
10794,2003,2019,M1,4931965,33,4330693,4365863,15,18,33,34456,47803,6858,36796,0
10795,2003,2019,M1,3016758,64,2449109,2530062,39,25,64,16349,14298,7634,13383,0
10796,2004,2019,LN1,24252159,464,16060206,16824529,245,219,464,176451,134308,1883,10844,0
10797,2004,2019,M1,2065503,7,52326,57595,2,5,7,14314,4766,2317,2613,380
10798,1947,2019,M1,42480249,126,10878299,12730233,77,49,126,417147,28971,45187,188826,0
10799,1980,2019,M1,2558180,48,1840037,1865648,32,16,48,15067,21345,4389,20164,0
10800,1983,2019,M1,81982507,361,37832528,38334569,193,176,369,1226860,2244182,560,97735,98
10802,1987,2019,M1,7262626,5,106710,111026,3,2,5,27524,35846,2475,8611,4
10803,1988,2019,M1,2511726,30,1698505,1718245,18,13,31,25035,15368,0,0,0
10804,1988,2019,M1,6595056,157,3937775,4572922,37,120,157,64150,621,8431,33020,0
10805,1988,2019,M1,1162241,10,391626,391626,5,5,10,8041,9383,312,1291,0
10806,1989,2019,J4,119194879,161,14899572,14907509,50,133,183,833120,329785,289,11942,0
10808,1988,2019,M1,3748125,15,672289,734045,8,7,15,26203,0,1026,8186,1682
10809,1990,2019,M1,28339333,118,5261663,5502900,34,84,118,261747,127800,18116,38130,883
10810,1990,2019,M1,74728719,447,46074553,50873325,148,299,447,12750,42643,116,101994,0
10811,1991,2019,M1,986936,38,1374690,1374690,31,12,43,655256,0,1455,9903,0
10812,1992,2019,M1,5427717,10,884913,885488,2,8,10,10884,363353,2239,5859,65
10813,1992,2019,M1,4094875,3,498672,514327,1,3,4,2155,20431,1144,2908,472
10814,1992,2019,M1,12223773,147,3445396,3445396,13,134,147,123296,67704,2687,5551,251
10815,1992,2019,M1,7344325,25,815719,837865,13,12,25,34832,294,1157,3100,0
10817,1992,2019,M1,9228431,46,2762448,3015432,19,30,49,71218,296587,1851,17092,0
10818,1994,2019,M1,8058076,97,2860925,2962068,23,75,98,50162,42604,0,8811,0
10819,1994,2019,M1,13528192,170,8577976,8690882,185,112,297,92691,3682,5293,27199,0
10820,1995,2019,LN1,5977258,14,1080647,1151575,6,8,14,76681,20541,788,9734,0
10821,1999,2019,M1,5457157,23,1479569,1487052,10,13,23,32117,39180,2413,16914,3658
10822,1994,2019,M1,7499146,77,2887367,2963011,48,30,78,61103,132234,11573,56372,0
10823,1995,2019,M1,7229426,85,2652762,2716965,60,25,85,50632,47524,10708,107696,699
10824,1995,2019,M1,698110,14,595943,606173,4,10,14,43633,22128,111,2962,0
10826,1995,2019,M1,1,3,141776,141776,0,3,3,1000,20946,0,0,0
10827,1996,2019,M1,537855,12,579803,613200,5,7,12,3894,15823,3766,786,0
10828,1996,2019,M1,76847675,138,10924743,12005680,66,72,138,351539,287918,5052,65910,0
10829,1996,2019,M1,1452434,27,1336224,1358567,10,26,36,11543,16952,4233,7132,0
15504,1996,2019,M1,2772488,18,1148572,1193420,13,5,18,16935,32041,5238,6090,46
10830,1996,2019,M1,10585762,74,4946566,4959457,37,37,74,21418,67297,3113,8730,0
10831,1996,2019,M1,17828268,211,8899639,8991470,73,138,211,46396,90168,7176,6006,0
10832,1997,2019,M1,24990901,123,7225165,8944862,29,104,133,875,21000,3119,3473,0
10833,1997,2019,M1,8210613,135,3992242,4091637,79,56,135,38354,246920,2128,16442,735
10834,1998,2019,M1,6363944,45,2599379,2652039,13,32,45,137776,480678,1157,2691,346
10836,1998,2019,M1,11443303,31,1649401,1703055,13,18,31,145395,659882,1697,6193,224
10837,1999,2019,M1,13853706,121,11591529,13145059,69,64,133,103651,259609,87754,82970,0
10838,0,2019,M1,0,0,,,0,0,0,,,,,
10839,1999,2019,M1,7753586,41,1563985,1634881,5,36,41,53474,29362,1769,13761,130
10840,1999,2019,M1,1355024,17,1046741,1046741,10,7,17,3483,28583,2254,10400,0
10841,2000,2019,M1,20126130,216,13712241,16643845,90,127,217,149120,77629,4379,11498,396
10842,2000,2019,M1,11350088,127,4329928,4402248,20,108,128,86029,77613,0,8492,0
10843,1999,2019,J4,21251462,32,1631970,1653141,12,22,34,62573,111337,2788,8688,0
15505,1995,2019,M1,2493849,16,686063,702820,4,12,16,13863,654,231,907,0
10845,2002,2019,M1,2707373,4,259405,323469,2,2,4,18891,26962,9895,41740,0
19367,2004,2019,N5,15090446,39,1819974,2004774,91,168,259,17592,1372,7231,72254,0
10848,1979,2019,M1,190543521,1922,75087117,78872855,377,1546,1923,1334596,563658,28340,276174,373
10849,1960,2019,M1,6886023,37,2544548,2824918,14,23,37,94763,730708,0,0,0
10850,1957,2019,M1,107446542,1463,83878909,91370843,475,988,1463,843181,1309483,37590,240760,72
10851,1956,2019,M1,2757732,6,358787,401490,3,3,6,27319,40866,4200,8075,1667
10852,1964,2019,M1,93342261,666,51251658,51285467,283,386,669,127747,405584,10090,68051,1466
10853,1956,2019,M1,21662822,9,1013781,1175283,2,7,9,41505,90681,5950,19297,109
10854,1971,2019,M1,77458281,804,64189991,64287165,328,476,804,948079,235959,46605,233220,8
10855,1971,2019,M1,36617205,339,27011286,27154964,122,217,339,148786,169804,5483,28807,0
10856,1972,2019,M1,13978,3,334493,335580,2,1,3,0,294,537,2504,31
10857,1972,2019,M1,34347131,214,15424538,15614842,68,146,214,120498,244055,3365,42895,0
10858,1973,2019,M1,59963785,400,23693905,23736423,161,239,400,634636,0,1768,10307,0
10859,1974,2019,M1,11425755,9,207593,212144,7,5,12,22987,24981,2466,4073,0
10860,1976,2019,M1,99352695,734,74640639,76454775,240,497,737,802597,4254905,2506,6300,49
10861,1980,2019,M1,9432558,63,3401164,3412324,27,36,63,52112,30371,4643,29576,0
10863,1977,2019,M1,11169505,42,4374213,4374213,26,16,42,4293,46143,7298,16911,0
10864,1980,2019,M1,37437055,405,22235641,24153138,164,241,405,250885,169211,7612,27316,159
10865,1986,2019,J4,8719076,22,2148807,2151074,5,17,22,60063,728,0,0,0
10867,1981,2019,M1,16437252,152,11004542,11004542,81,74,155,71125,99693,2268,6597,305
10869,1983,2019,M1,6966450,56,2094793,2188131,11,45,56,47260,35247,5050,9160,0
10870,1983,2019,M1,2224413,5,190146,190146,4,2,6,24954,9866,6869,1998,623
10873,1987,2019,M1,3960465,28,1591456,1600035,6,23,29,33747,11863,3959,8487,0
10874,1987,2019,M1,10071409,105,4645202,4744337,33,77,110,64018,22950,4626,23251,570
10875,1989,2019,M1,6319289,66,2433143,2512210,22,44,66,60060,44109,3607,17762,941
10876,1997,2019,M1,8016325,78,3652413,3676040,48,32,80,47735,381144,232,142,0
10877,2000,2019,M1,13361162,113,2504335,2738080,75,38,113,90972,25051,4466,47217,231
10878,2004,2019,M1,12845871,60,8341739,8909551,46,14,60,6809,2072,5659,33630,0
10879,1976,2019,M1,148579366,1147,54775636,55308823,530,894,1424,2012167,959843,84667,1481657,87007
10880,1979,2019,M2,5589494,20,920414,1045364,13,7,20,55261,83707,1210,8244,0
10885,1992,2019,M1,63638284,490,26763992,29384090,285,230,515,376099,348469,15887,193266,44
10886,1993,2019,M2,9061281,43,2367517,2387148,20,84,104,91979,66634,37459,37706,0
10887,1993,2019,M2,17374377,114,9776158,9776158,59,77,136,103076,121559,52748,68876,0
10888,1993,2019,N4,4664676,22,856798,1016679,16,6,22,42812,97315,476,482,0
10889,1994,2019,H2,7175777,51,1644689,1709405,43,71,114,69160,52794,6051,16731,193
10891,1994,2019,M2,10889836,86,5281585,5297615,45,44,89,2396,82414,35669,90467,609
10892,1994,2019,J1,6751790,24,1678048,1710405,12,12,24,71341,7502,3154,15434,0
10893,2000,2019,M2,4776770,27,662304,700775,19,9,28,42155,34614,4606,8249,3606
10894,2001,2019,M2,41482199,108,4924650,5600774,37,121,158,483884,435360,18646,10053,0
10895,1995,2019,M2,49292567,269,19155307,19194391,123,146,269,457802,13678,13692,128893,0
10896,1995,2019,M2,9419856,49,2468796,2468796,17,32,49,104848,1983,91597,7200,0
15514,1996,2019,M2,3655138,24,1567545,1671960,16,10,26,35641,23874,2976,9641,0
10898,1996,2019,M2,11791292,64,3130548,3130548,27,37,64,114204,95716,7101,45455,0
10899,1997,2019,M2,39250723,184,12437688,14844128,98,108,206,428900,492274,0,70809,0
10900,1998,2019,M2,33579360,111,7971163,8590942,55,56,111,319414,665995,8143,28444,0
10901,1998,2019,M2,27871618,75,6643755,7185694,46,29,75,118932,480003,3643,25518,0
10902,1998,2019,M2,18824949,35,2235625,2646852,17,18,35,183329,112429,8612,13142,22606
10903,1998,2019,M2,4326091,93,2065264,2218936,36,57,93,48542,17175,4810,69998,0
10904,1999,2019,M2,24660395,1040,16656247,17619157,537,698,1235,259656,120638,9293,15840,0
10905,1999,2019,M2,57601974,163,11575271,13948611,83,80,163,547952,745909,491,24481,0
10906,1999,2019,M2,38802278,242,16652248,17375034,136,106,242,150328,498951,11848,102292,0
10907,1999,2019,M2,3958311,4,105733,109184,2,2,4,34478,65516,1202,2982,0
10909,0,2019,M2,,,,,,,,,,,,
10910,2010,2019,J1,6556915,3,144968,169034,2,1,3,76668,89031,1401,0,0
10912,2001,2019,M2,1327136,5,228900,341538,0,5,5,12877,26171,0,0,0
10914,2002,2019,M2,55265715,83,8225452,9071358,51,50,101,605873,395650,9533,36114,1332
10915,0,2019,M2,,,,,,,,,,,,
10916,2004,2019,M2,12348071,54,1878680,1878680,48,43,91,118352,54424,6923,55032,4520
10917,2004,2019,M2,12928536,85,6337520,6400734,45,43,88,90751,118969,1340,11266,0
10918,2004,2019,M2,35008020,99,6620461,6744980,58,61,119,326161,268693,0,26502,0
10919,1945,2019,M2,68485438,335,22586467,23253558,186,162,348,323115,4061932,23565,204289,0
10920,1964,2019,M2,33425185,139,10233253,10245488,79,60,139,122847,183611,4042,75174,0
10921,1983,2019,M2,264185604,7684,178820652,196349051,5111,2713,7824,1756442,1135506,243915,462240,169
10922,1972,2019,M2,6714161,43,1822661,1822661,15,28,43,66037,75000,7113,60330,0
10924,1975,2019,M2,5558728,24,1713656,1741417,10,14,24,69602,151379,2983,11171,0
10926,1976,2019,N5,318129252,8441,236965215,243441235,5424,3017,8441,3517352,1754199,234454,1781224,8627
10927,1980,2019,M2,6332047,55,1217934,1337872,21,34,55,53522,46548,19445,30688,6627
10928,1981,2019,M2,74316822,83,6526228,7633468,56,45,101,856024,725448,8945,1236903,16
10929,1985,2019,M2,53853124,310,24443001,25105898,140,170,310,557275,659033,20604,108705,0
10930,1971,2019,M2,17709347,203,12552875,12817075,91,112,203,194264,264811,69440,110477,0
10931,0,2019,M2,0,0,,,0,0,0,,,,,
10932,1971,2019,M2,79062903,399,37981807,45824131,172,249,421,732651,93434,2380,35685,0
10933,1999,2019,N3,16072651,721,14534273,14649856,157,564,721,15534,202,5619,16440,45
10934,1987,2019,N3,3360050,227,4340479,4345554,169,58,227,3264,18634,750,1950,0
10936,1988,2019,N3,173795,5,152364,152364,2,3,5,286,1272,818,1091,0
10937,1988,2019,N3,14016133,597,12420419,12853478,359,239,598,12124,86869,0,2122,0
10938,1989,2019,N3,130482562,5124,118039125,118178253,2066,3058,5124,177372,19598,21478,96034,0
10939,1989,2019,M1,8355720,45,4021572,4053797,35,10,45,68231,47638,528,26816,0
10940,1990,2019,N3,34532828,1373,31337916,32198960,617,760,1377,31613,154807,7137,11762,0
10941,1990,2019,N3,1210487,46,994943,1061861,16,30,46,12185,7232,540,580,0
10942,1991,2019,N3,3872216,199,5126670,5169320,99,100,199,4449,1175,368,1248,0
10943,1991,2019,N3,4654587,225,4089597,4215342,148,77,225,248,55000,3082,7477,570
10944,1991,2019,N3,128467689,3944,105925202,105925202,2278,1666,3944,17313,93749,345,336,32
10945,1991,2019,M1,6217937,90,4446844,4541234,37,55,92,33265,44663,0,0,0
10946,0,2019,N3,,,,,,,,,,,,
10947,1991,2019,N3,38969929,1554,35865560,36698179,1039,515,1554,36216,1497,4619,14186,0
10948,1991,2019,N3,1345084,32,1151438,1216726,19,13,32,11693,3,0,189,0
10949,1991,2019,N3,131340834,4945,112281684,112436234,2837,2108,4945,127238,623406,9104,27702,0
10950,1992,2019,M1,4929620,150,4148036,4338799,61,90,151,398,32760,1011,2821,0
10952,1992,2019,N3,147509728,6194,112509657,118663009,4224,1970,6194,1231854,747425,13394,101535,65
10954,1993,2019,N3,19201177,299,18564855,18570285,119,180,299,18576,87905,1452,2318,103
10955,1993,2019,N3,18203126,772,17264059,17404556,458,314,772,16240,84644,2083,6069,0
10956,1994,2019,N3,104270236,4064,104186302,104340994,1032,3032,4064,86740,6027,16435,44813,0
10960,1993,2019,N3,33015292,1019,30216583,31108415,613,407,1020,30679,13418,2011,4053,49
10963,1994,2019,N3,1006153,47,944825,970114,28,21,49,965,4040,658,408,0
10964,1994,2019,N3,37134615,1509,32861575,34435800,676,833,1509,40165,201894,3451,16961,0
10965,1994,2019,N3,69921965,3563,64326099,66202343,1255,2308,3563,76133,405669,7248,17959,125
10966,1995,2019,N3,7843433,103,6350545,6612198,41,62,103,76296,36621,473,3674,0
10967,1997,2019,N3,288866,19,344728,349236,9,10,19,739,37,0,189,0
10968,1998,2019,N3,4905909,355,3907159,4075580,123,232,355,4404,21920,1605,1877,0
10970,1995,2019,N3,71330362,2647,57311780,59706838,1059,1588,2647,79122,316372,4976,26378,0
10971,1996,2019,N3,1199431,57,1374239,1374239,57,0,57,634,0,0,0,0
10972,1996,2019,N3,38685213,2028,34820569,35668427,1207,821,2028,36457,222212,4485,11762,0
10974,1997,2019,N3,4052253,107,2921940,2970778,34,73,107,1510,15306,685,2763,122
10976,1997,2019,N3,162702326,7442,183954363,189440423,3310,4132,7442,119201,905773,17535,49254,1128
10977,1998,2019,N3,36575206,1142,34106683,35305628,415,727,1142,36508,23772,2176,7013,0
10978,1997,2019,N3,5210481,154,4207976,4455416,102,52,154,43275,28728,0,0,0
10979,0,2019,N3,0,0,,,0,0,0,,,,,
10980,1998,2019,N3,18658445,66,1694505,1729599,38,29,67,30948,14870,1579,3035,257
10981,0,2019,N3,0,0,,,0,0,0,,,,,
10982,1999,2019,N3,27458175,1209,24070662,25279940,558,651,1209,23987,136287,1739,7689,0
10983,1999,2019,N3,38745742,1642,49712711,49720998,918,724,1642,51848,264469,2270,14125,0
10984,1999,2019,N3,41317076,1391,33136317,34985635,984,407,1391,384409,6044,20855,53695,168
10985,1999,2019,J4,22044820,73,3734300,3756898,48,33,81,110639,98532,229,384,0
10986,2000,2019,N3,5085177,290,6307674,6471206,168,122,290,4546,29412,1024,616,138
10987,2000,2019,N3,74319,4,75728,83561,2,2,4,87,771,0,0,0
10988,2001,2019,N3,26483321,1174,21919432,21938219,446,728,1174,24417,117300,1244,5128,37
10989,2001,2019,N3,3042088,11,1759157,1759157,8,3,11,2550,5421,692,5075,0
10990,2006,2019,N3,22830283,1072,18829280,20458932,649,423,1072,24564,165502,3765,14014,797
10991,2001,2019,N3,363914,25,655332,707194,6,19,25,1549,7391,2606,4317,532
10992,2001,2019,N3,50542605,2186,46414503,47134579,957,1229,2186,45082,205465,19694,2449,0
10995,2002,2019,N3,1860108,65,1418810,1455590,5,60,65,3169,14279,2325,3800,192
10997,2008,2019,H1,62302809,1647,27753258,28192462,313,1334,1647,604298,383684,27412,96585,571
10999,2004,2019,N3,7913217,350,7753561,7753561,184,166,350,7641,32757,718,1328,0
11000,2003,2019,N3,11512289,618,10676805,10960257,368,250,618,16593,84925,1687,3828,0
11001,0,2019,N3,,0,,,0,0,0,,,,,
11002,2003,2019,N3,6235659,262,5554318,5777155,64,198,262,6024,31827,865,768,43
11004,2003,2019,N3,2101140,89,1726030,1726030,25,64,89,4056,23838,1378,1435,26
11005,2004,2019,N3,1999823,111,1871798,1901286,67,44,111,1945,43,88,917,0
11006,2004,2019,Q,7333597,100,2452133,2686405,64,36,100,27021,70005,4215,1548,293
11007,2004,2019,N3,10831260,514,9518465,9518465,257,259,516,9725,64410,1859,3680,0
11008,0,2019,N3,,,,,,,,,,,,
11009,1968,2019,N3,6457749,249,5297119,5619296,138,111,249,6301,22797,0,0,0
11010,1971,2019,N3,125941469,5347,116115800,120901763,2200,3147,5347,138920,573516,12528,42291,0
11011,1977,2019,N3,12328097,535,11033842,11300111,157,378,535,1176,8527,1673,5826,0
11012,1979,2019,N3,419482131,15452,341357188,344932493,6940,8512,15452,340578,2194958,14188,73915,112
11013,1977,2019,N3,44712157,1950,39379538,41311265,1026,926,1952,33777,189196,5983,17806,0
11014,0,2019,N3,0,0,,,0,0,0,,,,,
11015,1978,2019,N3,182235880,7615,151171064,158735909,2895,4720,7615,200260,24529,96590,159039,227
11016,1978,2019,N3,19046222,818,16401310,16828698,486,336,822,17866,97259,2030,3402,119
11017,1980,2019,N3,4058946,83,2984631,3053069,40,43,83,4695,25844,1516,2053,0
11018,1978,2019,N3,92615633,2838,92027951,93752311,1400,1438,2838,84783,439863,6257,40668,237
11019,1978,2019,N3,158995230,4722,101674170,101800267,2040,2682,4722,1346002,603619,41799,208322,1011
11020,1980,2019,N3,64221530,1655,45906390,54194184,552,1103,1655,66982,458287,30338,24131,0
11021,1980,2019,N3,28025427,808,25669333,25776116,327,481,808,19688,113237,2110,9936,0
11022,1978,2019,N3,6388280,321,5625189,5808819,182,141,323,6472,13707,0,5404,0
11023,1981,2019,N3,1420689,69,1625387,1690370,45,24,69,2348,8993,1096,884,0
11024,1979,2019,N3,419482131,15452,341357188,344932493,6940,8512,15452,340578,2194958,14188,73915,112
11025,1986,2019,N3,1665294,67,1628360,1679990,30,37,67,1550,7495,0,0,0
11026,1981,2019,N3,11534749,494,9681409,10232962,168,328,496,21731,10676,2049,4184,0
11027,1982,2019,N3,21054979,608,18143412,18192994,254,354,608,9770,166928,3666,7283,242
11029,1984,2019,N3,2723225,159,2376089,2454321,83,78,161,2406,13000,1460,2949,0
11030,1984,2019,N3,20952785,720,21772552,22067683,366,355,721,6745,2245,1254,15355,0
11031,1985,2019,N3,67503773,2393,61753061,62600843,1215,1178,2393,76078,20167,15000,18598,0
