id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
11269,1966,2020,P,85893123,786,50136193,50491225,389,397,786,961940,1093004,111524,1004019,1873
11270,1969,2020,P,96501417,543,41992666,41992666,302,241,543,1190853,1024176,67575,248432,179
11271,1970,2020,P,94906590,1034,56357368,59871539,520,514,1034,1066643,1154701,209538,492823,985
11272,1974,2020,P,315623143,3047,142405959,143957856,1670,1377,3047,1731096,2453292,608194,2708608,4324
11273,1971,2020,P,20942780,254,11652359,11652359,165,89,254,219602,352259,109422,305879,931
11274,1973,2020,P,73974680,477,40725242,44231566,245,239,484,854351,854733,229961,301128,1943
11275,1976,2020,P,1362295,29,1177595,1178910,20,12,32,10300,230,0,0,0
11276,1974,2020,P,56405514,252,21340902,21341169,136,147,283,555851,1017977,4035,55514,82
11277,1975,2020,P,28945736,373,11544319,13561217,233,140,373,194859,447730,106652,340856,0
11278,1975,2020,P,58524364,182,16029958,16480024,113,73,186,817056,919752,75632,331654,8040
11279,1994,2020,P,76483161,708,33923384,34208145,498,210,708,1350610,922903,283422,165498,0
11280,1978,2020,P,1344097,41,500500,506100,25,16,41,18000,5600,15000,25000,1000
11281,1976,2020,P,119981114,1183,73325889,73614223,588,595,1183,1053584,2716006,292765,1015321,6860
11282,1982,2020,P,854283,34,734368,759559,18,16,34,12744,20035,51768,10794,242
11283,1978,2020,P,203371106,1550,135129205,137321302,1134,416,1550,2316152,4784581,211535,935218,4815
11285,1980,2020,P,309163620,1650,126391931,133908749,998,652,1650,2048041,3307775,182488,1412118,118636
11286,2020,2020,P,4640584,48,1349696,1367428,25,23,48,31205,86315,4859,35201,0
11287,1981,2020,P,228923130,914,61376822,68912349,503,465,968,2498448,1156543,162641,800533,698
11288,1983,2020,P,86180829,1005,27398627,27907236,476,529,1005,866446,440706,83055,615871,6564
11289,1985,2020,P,111001003,818,39205291,39205291,351,467,818,1145228,800796,191472,864395,38417
11290,1983,2020,P,57847959,479,25399836,25565523,239,240,479,662168,342986,35492,354900,3768
11291,1983,2020,P,2439575,24,1106900,1106900,14,10,24,28496,60567,11948,18827,156
11292,0,2020,P,,,,,,,,,,,,
11293,1981,2020,P,55860471,852,31951075,31951075,390,462,852,287970,2047131,168466,438789,728
11294,1982,2020,P,48957376,491,24223586,24782073,313,232,545,542438,242092,36847,113358,52
11295,1981,2020,P,10307256,166,7630533,7705462,88,78,166,108861,201248,41719,74685,580
11296,1983,2020,P,12109484,77,3544456,3544456,34,43,77,99694,3821,33884,67717,379
11297,1984,2020,P,36898921,334,25073187,25198441,185,149,334,424275,386955,21975,232603,0
11298,1983,2020,P,6142417,106,3742768,3798405,60,46,106,69839,79971,14525,35165,41
11299,1981,2020,P,41027178,561,20116935,20772282,269,292,561,505675,238458,59417,128408,77
11300,1982,2020,P,46834240,440,29500473,29500473,205,235,440,690225,665345,178945,427517,1993
11302,1982,2020,P,19235403,229,10197876,10327034,116,113,229,214942,191819,28828,123725,787
11304,1948,2020,P,11320779,152,7122494,53355370,95,74,169,109566,65015,19621,34673,191
11306,1983,2020,P,2102048,43,1431312,1472912,19,24,43,30569,53945,3725,31911,7131
11307,1983,2020,P,7691174,61,2140724,2185253,44,25,69,88191,94414,14236,41335,563
11308,1983,2020,P,86553596,741,45988640,46126427,408,344,752,816847,1339213,123101,678708,79010
16619,1984,2020,P,1045230,18,645837,665218,9,9,18,10880,5250,1553,4518,0
11309,1984,2020,P,8072434,116,4944291,5061200,46,70,116,93421,67218,32922,64950,1451
11310,1985,2020,P,30227654,336,17814813,17885981,175,161,336,333496,204747,73834,158029,1250
11311,2005,2020,P,25881934,296,12080678,12337312,178,118,296,290529,706562,68167,212009,14781
11312,1987,2020,Q,462710442,172,6485628,6800633,2670,1040,3710,60923,994585,119057,563023,104
11313,1987,2020,Q,10282791,75,2241718,2318371,50,30,80,95480,51933,10609,175905,0
11314,1988,2020,Q,2111109,25,754110,772489,21,4,25,17406,84444,7018,34491,743
11315,1988,2020,Q,6282020,53,1315872,1372561,38,15,53,62362,38337,1287,26419,0
11316,1988,2020,Q,5350722,34,1484606,1529817,24,10,34,69119,32841,2876,278,0
11317,1989,2020,Q,457815748,4549,115486140,119162099,3273,1455,4728,488166,1595872,503605,4390574,1786
11318,1989,2020,Q,,,,,,,,,,,,
15553,1990,2020,Q,2223618,23,812662,826050,14,9,23,2236,31143,3645,21550,0
11319,1990,2020,Q,4457388,42,1236526,1278912,36,8,44,49638,45767,9372,32716,700
11320,1991,2020,Q,53075644,531,30388003,30573649,431,107,538,593788,0,113343,495456,35314
11321,1991,2020,M1,68122272,120,22976286,22978186,67,53,120,715154,393682,284,4856,174
11322,1991,2020,Q,3225368,49,1599722,1636656,39,10,49,30919,33903,29781,27470,0
11323,1991,2020,Q,1220384,40,928726,985374,33,9,42,7326,0,10481,69200,363
11324,1990,2020,Q,888252019,5740,342065263,366269223,4328,1494,5823,521815,1139688,740498,5392581,300331
11325,1991,2020,Q,177393257,256,6150343,6368424,905,244,1149,33233,331815,897798,1135408,76731
11327,1992,2020,Q,41566544,319,19370932,19488001,255,64,319,132817,160670,81231,40108,0
11328,1993,2020,Q,43000535,578,14568396,17277024,480,98,578,18765,298340,115455,331329,8588
11329,2007,2020,Q,3155232,46,1662377,1794220,35,11,46,361,9943,7588,32607,7206
11330,1993,2020,Q,39253725,336,8035396,8676512,263,73,336,926,285495,123537,241235,0
11331,1994,2020,Q,17279129,34,1918227,1932708,25,9,34,97950,56943,2946,14979,1350
11332,1994,2020,Q,15342229,41,3380930,3387550,38,10,48,43,21631,50098,88897,14115
11334,1994,2020,Q,0,0,0,0,0,0,0,0,0,0,0,0
11335,1995,2020,Q,101630596,664,20361701,22714994,518,146,664,1073650,1830697,5966,19196,0
11336,2020,2020,Q,270495391,1542,79783307,82129886,1286,329,1615,0,0,43604,316268,10682
11337,1995,2020,Q,418740438,1435,92857962,106129154,1090,429,1519,226495,2152652,2095670,5613061,1385
15556,1995,2020,Q,1377672,7,329915,335848,7,10,17,13263,2918,1066,8180,0
11340,1995,2020,Q,9520026,59,1836567,1984329,43,16,59,0,181860,22309,201264,0
11341,1996,2020,Q,14331742,94,4208740,4208740,71,23,94,465,53091,6387,29954,0
11343,0,2020,Q,,,,,,,,,,,,
11345,1997,2020,Q,2316384,8,201646,224277,5,3,8,19972,67634,10323,40898,11120
11346,1997,2020,Q,2043996,58,980078,1012254,50,8,58,18014,28778,9121,49571,130
11347,1998,2020,Q,222066,6,409406,579652,3,3,6,10061,40697,1036,59811,23
11349,1999,2020,Q,73196366,27,731146,766169,20,7,27,138712,674866,4873,15998,53
11350,2000,2020,Q,8287724,67,2597474,2727229,49,18,67,96986,59803,1345,26419,0
11351,2000,2020,Q,11026299,105,2628315,3188544,72,33,105,122149,50192,21226,56233,0
11352,2001,2020,Q,15220368,140,4667327,4950710,121,19,140,7695,97634,38811,128607,0
11353,2001,2020,Q,6321763,50,1843403,1843403,35,15,50,27692,137518,8798,81605,1744
11354,2001,2020,Q,5525135,35,1033074,1194829,28,14,42,2054,76157,15944,35389,0
11355,2002,2020,Q,66653419,513,10753145,10792731,410,103,513,565,500698,85319,254432,17309
11356,2002,2020,Q,56270101,760,17188050,17663237,642,118,760,641570,122798,10716,63024,97
11357,2003,2020,Q,72797825,597,26929969,26929969,442,155,597,24386,5911,133450,78961,27427
11359,1944,2020,Q,4364052,124,2711503,2813257,96,28,124,0,139448,42746,32072,37441
11360,1928,2020,Q,156128427,525,29490838,30436677,681,149,830,1012429,1221054,494835,1283819,175714
11361,1963,2020,Q,14172481,163,6452183,6597209,134,46,180,127236,251387,42646,114242,14621
11362,1956,2020,Q,188366725,1244,61216909,67796268,983,314,1297,43692,734555,176185,372514,224525
11363,1947,2020,Q,126908857,1053,61499696,62061422,766,287,1053,60807,1116930,44543,134280,265094
11364,1952,2020,Q,15024475,131,7969640,8205879,110,38,148,150593,195915,57545,130684,54284
11365,1965,2020,Q,155734702,1295,67063499,69169439,1073,349,1422,472072,774226,232548,1346381,3845
11366,1951,2020,Q,63288045,499,23604086,23935474,320,279,599,0,160429,48646,97193,0
11367,1942,2020,Q,352729234,2843,166726545,193083366,2118,725,2843,14239,1417513,400958,1458925,136915
11370,1973,2020,Q,405372471,2177,114426820,116527425,2087,90,2177,83276,350533,146747,520934,36801
11371,1973,2020,Q,474737029,2146,129099928,132343661,1674,472,2146,232973,1251898,57716,570258,13885
11372,1974,2020,Q,7925807,37,1328281,1369222,28,10,38,1739,667545,2553,8258,78
11373,1954,2020,Q,2082110,34,1066851,1090385,28,6,34,16049,31728,8127,19227,353
11374,2018,2020,Q,125352972,792,48144085,56924893,577,215,792,1410486,202349,61654,89587,19647
11375,1978,2020,Q,1,11,946133,952039,5,6,11,70,172238,9302,73568,284
11376,1982,2020,Q,127398823,797,29206384,29206384,697,372,1069,185929,245355,27741,89590,26262
11377,1981,2020,Q,9925362,88,1984539,2073387,66,22,88,1989,95269,25403,90486,15483
11378,1981,2020,Q,27568698,245,11612829,11765156,206,39,245,3224,109498,161405,196307,22237
11379,1983,2020,Q,3170912,37,1015700,1063525,31,6,37,37847,64581,16271,28429,292
11380,1985,2020,Q,8323138,53,2534399,2565236,33,21,54,80665,62391,2779,55014,188
11381,1988,2020,Q,9915596,96,2436163,2710694,79,17,96,2629,904812,759,13764,0
11382,1993,2020,Q,149875809,44,2992470,3011439,770,277,1047,869,3752376,76183,408855,125916
11383,1994,2020,Q,11839464,36,1455263,1972796,30,6,36,131431,56520,313,3241,41
11384,1995,2020,Q,26437929,322,8172267,8748739,261,61,322,1357,122381,61502,81488,0
11385,1996,2020,Q,38585003,253,8112882,8447028,164,89,253,0,133457,4707,4469,1584
11386,1997,2020,Q,22898707,180,976503,976503,195,76,271,222349,273,33950,99423,584
11388,2003,2020,Q,42606236,93,10511296,11048992,57,36,93,1183,156731,10365,46363,218
11389,2003,2020,Q,6595480,35,1490524,1490524,33,2,35,73305,349956,1660,2900,0
11391,2020,2020,Q,13185115,100,2869958,3016522,83,17,100,0,52,9319,65893,0
11392,1963,2020,Q,5289016,82,3232883,3243962,70,12,82,5187,16848,17630,22919,807
11393,1972,2020,Q,9069818,49,6227177,6545030,16,33,49,94006,102557,2257,0,0
11394,1990,2020,Q,4105508,61,1424395,1510159,48,13,61,47159,40686,11076,52130,368
11395,1996,2020,Q,4413397,67,1227503,1285855,55,12,67,30142,10437,15108,21381,0
11396,1995,2020,Q,30919388,294,16726781,17158154,231,64,295,65230,185756,38352,227402,27
11397,2001,2020,Q,2958240,33,989091,989091,26,7,33,33048,16624,894,22101,0
11398,1978,2020,Q,2860716,63,1581879,1637274,53,11,64,31837,49945,14008,61210,1350
11400,1988,2020,Q,2809379,80,3090140,3090140,78,2,80,30510,20242,2881,6241,0
11401,1991,2020,Q,3176636,52,994198,1066812,41,13,54,37002,105597,3946,26294,0
11402,2000,2020,Q,11692549,85,2546192,2691836,63,22,85,114032,536034,282,1817,0
11404,2001,2020,Q,147697,0,0,0,0,1,1,0,271,0,0,0
11405,2002,2020,Q,28571591,206,7415930,8665124,164,42,206,2,10603,4798,57363,609
11407,1978,2020,Q,23236786,168,4848094,5706771,157,19,176,261112,120797,80060,181157,0
11408,2002,2020,Q,7712245,57,2115361,2205169,45,12,57,83452,39478,12715,48852,0
11409,2002,2020,Q,18982119,66,2573777,2905741,57,9,66,511,24245,6377,41653,0
11410,1993,2020,M1,18970912,339,10027536,10320505,254,85,339,194708,21374,13475,41377,0
11411,1975,2020,Q,4056119,64,1935246,1935246,54,10,64,45096,40081,9611,19325,2029
11412,1997,2020,Q,81189712,1138,16258226,17405201,556,1277,1833,972901,63568,660637,33340,272407
11413,2003,2020,Q,4399359,13,395917,395917,6,7,13,56,63220,763,2667,0
11414,0,2020,Q,,,,,,,,,,,,
11415,1999,2020,J1,41318229,811,11655518,12049827,601,331,932,320702,27991,207084,3788995,0
11416,1988,2020,LN1,1047684,,0,0,,,,1224,14960,7440,63002,1
11417,1970,2020,J1,73139051,555,15821093,16764722,313,253,566,337768,1680739,148168,1957399,3374
11418,1987,2020,J2,8083074,6,761964,774314,7,1,8,42454,103844,3099,6609,145
11419,2020,2020,M2,2090868,5,192100,204836,5,0,5,7552,20144,2825,3280,231
11420,1997,2020,J2,28849313,30,3641533,3841428,20,10,30,69303,88033,1597,8294,0
11421,1993,2020,J2,382875558,1095,89597515,91994308,420,797,1217,1795970,2143104,58263,331830,1092
11422,1997,2020,J1,733696,4,405123,405123,2,2,4,2625,1191,360,3173,0
11423,2000,2020,M2,7193980,21,1207744,1908135,12,9,21,74493,80197,3566,11717,0
11424,1999,2020,J2,1783790,42,1183524,1221559,17,25,42,10166,11385,2892,39450,123
11425,2002,2020,J1,2222783,10,713814,723481,4,14,18,12543,2466,305,940,0
15971,1950,2020,J2,1900744,4,217959,238741,2,6,8,18086,15798,681,162,0
11426,1993,2020,J2,382875558,1095,89597515,91994308,420,797,1217,1795970,2143104,58263,331830,1092
11427,1972,2020,J1,2446815,9,559103,1678202,6,5,11,26955,186633,8405,62503,0
11428,1975,2020,J2,17410014,171,7498545,8746788,53,118,171,77451,111810,24571,228650,0
11429,1976,2020,J2,3328011,21,454282,474337,11,10,21,18033,85691,8731,192868,1428
11430,1981,2020,J1,42592978,114,7895451,9773307,79,90,169,64199,913043,158606,290739,923
11431,1989,2020,J2,270205,25,935503,1057129,11,14,25,9364,19332,8271,115578,0
11432,1981,2020,J2,2513294,28,1117273,1215978,5,23,28,38246,15015,0,786368,0
11433,1978,2020,S,4589235,65,1235306,1335400,27,38,65,10364,161614,32460,82659,0
11434,1993,2020,R,5089893,24,2099292,2659392,33,32,65,58788,282886,87730,202115,1129
11435,1995,2020,R,4946478,62,1680340,1930895,60,40,100,53402,32061,37711,213125,252
11438,1985,2020,R,659805,60,861700,923903,35,25,60,7527,16760,720,10611,66
11439,1988,2020,J2,7657230,24,3092443,3094561,10,14,24,72933,48316,1159,36163,0
17569,1991,2020,J3,3705904,15,1066998,1070370,9,8,17,38817,114381,3440,18760,488
11440,1988,2020,J2,7657230,24,3092443,3094561,10,14,24,72933,48316,1159,36163,0
11442,1997,2020,R,356056,20,337389,347823,15,6,21,2167,532,4330,7343,1566
11443,1997,2020,R,212789840,2748,42637176,43812136,1643,1105,2748,50093,10630879,360342,7437830,40276
11444,2000,2020,R,18392358,237,7914380,8153271,149,127,276,7113,249407,33072,873436,20248
11445,1984,2020,R,30414128,166,4833004,6013450,77,93,170,6465,287661,43688,873396,390
11446,1994,2020,R,2566576,61,1255501,1367323,36,25,61,28605,161464,4761,220855,0
11447,2000,2020,J3,40128106,138,10060494,10572988,783,100,883,414537,2700,16597,310846,0
11448,1991,2020,S,3921189,62,1986709,2553393,45,27,72,40471,26100,73707,117602,95877
11450,2020,2020,S,32609562,242,5595761,5915461,191,64,255,167157,1900,637150,575356,1251110
11451,1993,2020,S,15251266,265,5194074,5668102,155,113,268,85325,726264,642442,284202,1200961
11453,2001,2020,S,4647751,88,1796778,1882241,49,39,88,28196,53663,94412,121412,282267
11455,1971,2020,S,463607,25,584092,584092,20,5,25,5239,19770,14799,37294,38648
11456,1974,2020,S,1019373,42,635909,699899,29,13,42,11596,7671,29262,40508,62629
11457,1995,2020,S,142652915,448,16228097,18340821,405,301,706,1527637,762220,102783,330386,555116
11458,1995,2020,S,142652915,448,16228097,18340821,405,301,706,1527637,762220,102783,330386,555116
11459,1995,2020,S,142652915,448,16228097,18340821,405,301,706,1527637,762220,102783,330386,555116
11460,2001,2020,S,36494189,303,7404614,7743289,213,100,313,320963,244116,17275,83146,139
11461,2002,2020,S,8197056,155,2768718,2890077,68,88,156,111551,50078,73034,175954,2345
11462,1972,2020,S,87617939,1174,18134611,22416012,638,541,1179,864713,1008248,384831,1236554,2900
11463,1970,2020,S,27236409,238,10769766,11476186,161,113,274,354912,1162721,49282,94318,188056
11464,1965,2020,S,21361373,369,10836698,12302941,207,162,369,261486,458961,19106,40000,38772
11465,1978,2020,S,17117775,101,4651355,4651355,57,44,101,206315,133706,56438,92579,0
11466,1989,2020,S,15062628,120,2023446,2161228,44,76,120,0,122250,142483,160869,440085
11467,1983,2020,S,53107590,259,9673915,11313105,167,135,302,491831,532411,160591,228859,2085
11468,1993,2020,M1,17705568,108,2771688,2946300,44,64,108,100094,98848,3660,37664,0
11469,1994,2020,N4,24040677,139,13164602,13882198,106,60,166,431711,1582,1653,24815,0
11470,1998,2020,H1,7887073,149,4746570,5047728,67,82,149,94783,53997,3085,33818,0
11471,1998,2020,N3,242883191,4724,161793686,161845901,3009,1715,4724,1286237,1070247,25242,346968,0
11472,1999,2020,M1,1266525,2,246270,314931,1,1,2,2300,15589,0,0,0
11473,2000,2020,H1,11041004,62,2612524,2641155,26,36,62,59905,247881,2281,9129,0
11474,1978,2020,H1,3140034,67,2136934,2192453,31,36,67,34145,139492,10554,10915,0
11475,1985,2020,H1,2802940,54,1374833,1538218,54,0,54,32029,165993,13750,20573,0
11476,0,2020,M1,,,,,,,,,,,,
11477,2005,2020,I2,68529645,1252,22367790,23605240,608,644,1252,1039285,670776,760174,1956668,1626212
11478,1975,2020,N3,6786055,215,6383990,6535945,4,211,215,10653,28568,18,0,0
11479,1996,2020,J4,8519968,64,3097705,3362287,16,48,64,68948,34965,413,13368,0
11481,2008,2020,Q,1498721,14,347639,433424,15,0,15,16498,4307,10096,30707,4089
16139,2004,2020,I1,902122,17,291564,307877,10,7,17,13060,5607,5049,51693,67880
11482,1999,2020,M1,8602124,16,1112678,1114695,6,11,17,78529,458040,6208,8754,6988
11483,2001,2020,I2,2375873,27,446986,478864,18,10,28,14562,9503,1640,828,91336
11484,1987,2020,M2,14772832,22,767170,778412,14,8,22,118271,56387,0,5325,0
11485,1987,2020,Q,11771270,61,2336405,2390863,39,22,61,133093,51468,1345,26419,0
11487,1988,2020,M1,6698670,24,446498,499355,10,18,28,13628,45678,2639,15946,58
15580,1988,2020,I2,3300450,41,787021,836899,13,28,41,22532,116842,24812,82040,30373
11488,1988,2020,I2,2433089,23,446576,468491,16,7,23,33578,2500,0,0,0
11490,0,2020,M1,,,,,,,,,,,,
11491,1989,2020,H1,27133647,375,6673136,7591170,170,409,579,332474,4942,143942,393642,0
11492,1989,2020,Q,186729677,841,24866146,24866146,480,361,841,1281258,66845,89701,784660,2907
15581,1989,2020,LN1,1918768,80,1329286,1421905,65,15,80,10089,16877,0,0,0
11493,1989,2020,Q,8922400,38,3135929,3158473,24,14,38,23850,67942,5191,96827,0
11494,1988,2020,N3,65147305,3133,47842056,53414640,2640,495,3135,143787,291393,12086,31648,397
11495,1989,2020,N3,14684076,568,9411810,10211700,425,143,568,18394,106251,3575,7383,765
11497,1989,2020,M1,1605236,19,1352767,1361842,10,11,21,13802,9951,1570,5360,0
11498,1989,2020,N2,4088689,43,1029394,1068890,35,10,45,877,74339,1711,26813,10000
15582,1989,2020,Q,1832599,13,635876,826191,10,3,13,18093,12185,1924,26425,0
15583,1989,2020,Q,244800,2,53431,53431,0,2,2,3489,0,0,0,0
11500,1989,2020,J4,11077714,41,2611410,3481510,11,30,41,77200,11910,1257,47052,13
15585,1990,2020,J4,3766626,6,581309,586621,2,4,6,18853,36942,1943,3137,0
11501,1991,2020,Q,114581751,1205,52415216,53833677,667,813,1480,1229546,7035,330783,272209,357
11502,1991,2020,M1,2167703,26,787060,807355,14,12,26,12425,17106,959,3246,149
11503,1991,2020,N3,9883226,332,6552037,6789414,96,240,336,3159,57132,3281,7363,560
16231,1991,2020,J4,1922707,32,1197441,1379501,16,16,32,19574,20588,453,10923,0
11505,1992,2020,I2,1712842,24,562585,575205,13,14,27,17971,4711,23628,47232,18203
11506,1991,2020,M2,2048328,10,227512,258741,6,4,10,22738,16058,1828,8374,1551
11507,1991,2020,J4,17440339,85,7336360,7344748,34,51,85,143252,91268,1487,38133,0
11508,1992,2020,N3,25933373,1042,18004570,18004570,401,643,1044,262675,41067,8555,10592,0
11509,1992,2020,H1,30960448,0,0,0,0,1,1,323041,339241,0,0,0
16706,1992,2020,N3,6065735,197,4565024,4657623,59,138,197,61909,131201,668,2574,0
11510,1992,2020,J4,3127967,38,2087603,2105567,18,20,38,28422,20873,0,9991,0
16628,1992,2020,Q,2035428,22,761897,821104,17,5,22,10450,30456,479,2109,0
11511,1992,2020,N2,1735869,16,226385,236919,9,7,16,3004,28727,3683,4288,0
11512,1991,2020,I1,658069,11,216294,277928,8,5,13,11134,37767,12417,22922,21040
11513,2015,2020,N2,1740489,76,2407250,2624010,38,38,76,21231,0,2064,24198,0
11514,1992,2020,M2,2879065,8,327063,389472,4,4,8,28347,119723,0,4484,0
15590,1992,2020,N2,930291,35,665987,683285,22,13,35,15626,28854,1384,7072,0
11516,1992,2020,J4,2248989,19,1247111,1303893,8,11,19,55505,28262,297,5251,0
11518,1993,2020,H1,936350,37,773984,773984,8,29,37,12208,907,100,9257,0
11520,1993,2020,N3,3681065,124,2558717,2742472,7,117,124,4485,5897,3926,3927,168
11521,1993,2020,LN1,11404678,5,227981,232048,4,1,5,114886,1338686,22518,35697,1937
11522,1993,2020,N4,7931117,110,3450473,3909910,97,38,135,88716,94641,16939,62946,0
11523,1994,2020,N4,2610974,64,1786526,1900431,55,9,64,42558,115085,3789,65887,50
11524,1994,2020,Q,36381774,29,1753651,1990356,212,82,294,22756,75493,1750,7649,2048
11525,1994,2020,Q,17150178,94,3999839,4053723,76,18,94,193967,249480,22345,126479,0
11526,1994,2020,J4,25964061,178,10460130,14006683,88,90,178,224777,58883,16699,85161,84
11527,1994,2020,Q,41316921,276,9029169,9246764,230,54,284,175714,101140,32386,166781,730
11528,1995,2020,J4,4827912,12,1116731,1265928,6,6,12,3295,921,364,68565,0
11529,1994,2020,N3,18738888,618,14133044,14472324,58,560,618,59589,43386,6490,22042,0
11530,1994,2020,J4,1393767,38,871977,909510,31,7,38,11902,50072,551,1650,377
11531,0,2020,M1,,,0,0,,,,0,0,0,0,0
11533,1994,2020,J3,58139062,388,9872415,10276648,242,150,392,528219,86932,12132,216709,0
11534,1994,2020,N3,6011241,85,1920007,2128826,22,63,85,54155,76145,2795,11310,45
11535,1985,2020,H2,5119052,32,879995,942453,15,22,37,32797,21037,1700,9109,0
11536,1998,2020,J4,13620122,144,6422277,9215950,54,91,145,88657,4171,5198,30839,1172
11537,2014,2020,N3,13524412,488,8996473,9194223,156,332,488,5326,17483,11222,12600,1750
11538,1995,2020,Q,28485287,128,4763137,4937996,99,29,128,42930,14669,6570,11239,0
11540,1995,2020,M1,9232502,17,1647811,2056855,5,14,19,55325,71415,1701,5493,76
11541,1995,2020,Q,41290003,344,7925472,8666022,290,89,379,435493,210762,93332,357391,427
11542,1995,2020,J4,89465202,111,34843376,39776239,38,90,128,899109,387211,22108,145498,0
11545,2009,2020,I1,779276,6,106122,112976,3,5,8,13279,6353,22737,84518,14696
11546,1995,2020,M1,2635439,38,1109116,1315651,19,44,63,19715,77123,993,1556,0
11547,1996,2020,Q,4669881,26,620237,651319,21,5,26,0,36034,4712,6796,0
11548,1996,2020,M2,2335628,27,1854979,1868009,13,14,27,1046,40969,992,16850,0
11549,1996,2020,J4,4945160,28,1791951,1793414,6,24,30,40126,3247,15622,66676,0
11550,1996,2020,J4,19976937,77,5348241,5358745,46,31,77,175520,137384,1464,25237,0
11551,1996,2020,N3,11901955,121,2786598,2873002,70,51,121,147287,52495,21206,34180,6799
11552,1996,2020,M1,7224971,139,2190873,2330220,111,29,140,49951,36538,5360,39715,0
11553,1996,2020,J4,22313486,65,1315075,1412373,340,228,568,230381,89954,50536,331872,208
11554,1996,2020,N4,4918220,19,409268,434359,32,48,80,54564,90633,6014,12335,0
11555,1996,2020,H1,6732022,153,4265203,4560385,74,79,153,70795,59298,11659,49861,152
11556,1996,2020,H1,15213397,225,6985767,7184833,281,91,372,167157,188187,37389,181668,222
11557,1997,2020,I2,5609587,64,1190110,1297670,53,11,64,86537,14777,14981,49065,54472
11558,1997,2020,M2,7357642,269,4988001,5237354,152,117,269,72831,3522,840,6052,2
11559,2013,2020,I1,619299,12,237071,255578,9,3,12,10023,2460,21453,37333,23824
11560,1997,2020,M1,13110214,26,734701,779019,7,20,27,86571,16244,3191,4579,81
11561,1997,2020,LN1,1544933,13,528894,669326,1,12,13,17163,1649,1465,5072,78
11563,1997,2020,I2,1590092,11,215400,292651,8,3,11,25365,10831,3675,56132,0
11564,1997,2020,M2,7191174,9,133595,143527,5,4,9,66787,228,0,1965,0
11565,1998,2020,J4,10755710,124,7097413,7148295,45,79,124,70115,242937,2770,20832,289
11566,1997,2020,N2,1385408,43,1227472,1362016,35,8,43,16661,59492,2095,19126,0
11567,1998,2020,M1,22531607,118,4905926,5646541,35,83,118,45260,0,15242,3565,0
11568,1998,2020,M1,2803742,5,787815,1270098,3,2,5,24353,12894,0,0,0
15601,1998,2020,M2,3999476,29,1918597,2089807,14,15,29,38748,16447,1810,6397,49
11569,1998,2020,J4,3770113,22,1215623,1260491,11,14,25,26274,31717,706,18854,41
11570,2011,2020,I1,250859,10,172395,182538,8,6,14,4806,15977,11592,8724,719
11571,1998,2020,J4,50393024,529,39655642,40512418,147,382,529,402442,496479,8344,55401,2242
16328,1998,2020,M1,7457192,21,531065,574586,11,10,21,74020,7350,1276,18917,2787
11574,2007,2020,J4,34752974,80,10833901,10833901,42,38,80,77074,120427,421,13915,0
11575,2019,2020,I1,981223,19,497279,508503,10,14,24,14540,7031,24919,27180,11925
11576,1998,2020,M1,1796021,4,349915,362492,2,2,4,13269,15713,869,612,0
11577,1998,2020,N3,5605454,24,1924383,1925582,19,5,24,28692,97163,0,13260,0
11578,1999,2020,M1,11647597,47,4786920,4786920,27,20,47,61739,4987590,0,0,0
11579,1999,2020,J4,4859012,62,3336671,3712980,20,44,64,38975,23263,1408,5144,0
11580,1999,2020,H2,6182803,115,3242127,3242127,29,105,134,71716,21610,3286,20813,0
11581,1999,2020,N4,12693776,280,7196371,7455239,140,140,280,143980,13238,13244,20743,0
11582,1999,2020,S,2253252,31,662752,907165,10,22,32,13839,10455,6693,11675,237
11583,1999,2020,M1,62707719,2092,49502433,52252622,1335,757,2092,629649,320515,15169,34204,0
15602,1999,2020,J4,115000,14,869441,952303,3,11,14,41,7702,1043,3177,324
11585,1999,2020,LN1,2906792,8,571716,576266,5,3,8,112360,24454,3116,106421,956
11586,0,2020,H1,,,,,,,,,,,,
11587,1999,2020,M1,6898237,36,1250096,1441434,26,33,59,66368,57456,13304,32125,571
11588,1999,2020,I2,18909551,86,2236548,2236548,73,127,200,307991,129069,60808,238014,139022
11590,1999,2020,N3,4328865,66,1650799,1776896,12,54,66,17856,78614,1958,38718,41
11591,2000,2020,M1,4866149,22,1654417,3046741,12,10,22,31949,24311,148,1410,0
11592,1999,2020,M1,7547606,17,1168929,1168929,7,16,23,183274,71759,1541,2218,0
11594,2000,2020,N3,20614722,944,18415157,19376430,520,424,944,21078,115250,375,4185,7
15604,2000,2020,M1,3212378,15,1316044,1565567,6,13,19,33411,24386,1262,4128,0
11597,2001,2020,H1,4528531,21,514274,541366,5,17,22,25200,10100,7600,7900,0
11598,2000,2020,J4,33604977,151,13043734,13620797,82,69,151,132637,290777,2542,28889,0
11599,2000,2020,I1,593904,10,269189,276210,11,8,19,3562,226355,26720,45362,19235
11600,2020,2020,Q,10685595,34,1862763,1862763,43,6,49,99700,42797,0,36335,0
11601,2001,2020,H2,3212582,21,627982,640687,8,13,21,35893,49428,2135,4469,162
15605,2001,2020,M1,4702405,4,123324,165152,3,1,4,33909,58933,354,1975,0
