id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
10553,1994,2023,N5,504777574,12128,338142055,372640540,6737,5435,12172,3453634,6044572,150474,713887,2590
10554,1998,2023,J3,7048541,55,2001407,2033571,24,31,55,3533,15241,758000,720654,0
10555,2000,2023,J4,569757,0,0,0,0,0,0,5957,16418,0,0,0
10556,2000,2023,J3,326671470,639,89654730,118415387,225,414,639,3690363,2601130,0,57065,0
10557,2002,2023,J4,15270213,131,6249174,6268478,38,93,131,157062,69638,253,15419,0
10558,2003,2023,J3,51211971,45,7614754,7784896,18,27,45,514266,213804,5121,88381,0
10559,2003,2023,J3,85053987,144,16171750,16911750,63,98,161,877553,291469,0,28665,0
10560,2003,2023,J3,38973446,155,8697524,9105102,52,103,155,367117,1622107,9037,86655,221
10561,2003,2023,J3,5648543,44,1595710,1664808,26,18,44,64577,57506,1463,977,558
10562,1996,2023,J1,29535446,79,8691678,9408758,38,41,79,29214,10552,9867,170064,0
10563,2004,2023,J3,83620082,1861,44445254,55139249,285,1576,1861,743011,668908,37576,61916,1486
10565,1997,2023,J3,946353795,476,70295503,84702699,210,268,478,15733193,5104992,10395,10238591,0
15454,1996,2023,N3,3590595,66,3626263,3672671,13,53,66,46620,6994,2545,22535,784
10566,1998,2023,J3,42253616,72,11928893,14643991,26,46,72,264286,156451,549,25652,0
10567,1998,2023,M1,25526458,104,8840273,9470397,69,35,104,259008,147514,6641,19589,98
10569,2000,2023,J3,33816579,146,16367996,16457696,97,49,146,327951,1063445,12857,144391,0
10571,1992,2023,J3,65162083,982,40385220,40917261,379,714,1093,15217,396034,6018,53720,0
10572,1994,2023,H1,63478755,289,24777408,25054423,183,106,289,1858454,413082,32431,233879,6829
10573,1996,2023,J3,2420673,38,1304490,1422006,8,30,38,17909,27639,662,8597,136
15456,1998,2023,J3,10038559,83,3727360,3836184,52,32,84,148843,31666,3126,51553,0
10575,1998,2023,J3,12240304,151,3751047,3751047,10,141,151,123715,6615,9114,12480,0
10576,1999,2023,J3,2885292,70,1917101,2061134,17,53,70,32335,34801,5426,26743,53
10578,2003,2023,J3,38315363,151,14569158,14967693,52,99,151,316,164473,0,9538,0
10582,1983,2023,J3,601728,0,0,0,0,0,0,16369,60987,728,591,0
10583,1969,2023,J3,192813826,214,43655671,52452298,88,150,238,2248478,339588,4126,31887,0
10585,1991,2023,LN1,17272898,5,519576,545378,6,4,10,271050,1217608,0,23911,4883
15458,1993,2023,I1,1147778,14,363399,387729,6,8,14,16427,53222,46890,61433,44481
10586,1998,2023,LN1,6346195,49,1635577,1716695,29,20,49,79270,30104,277954,751412,947
10587,1999,2023,I1,3631272,29,784725,895613,23,7,30,51905,71274,45458,120043,0
10588,2023,2023,LN1,4654330,9,613669,627196,7,2,9,20282,411188,998,15141,4
10589,2004,2023,LN1,10724419,3,556634,556634,0,3,3,115745,2667601,35398,96637,6034
16262,1968,2023,LN1,3171883,12,970350,1130346,13,11,24,28625,453950,1415,6131,0
10591,1971,2023,LN1,42070116,83,6087319,6496749,34,49,83,426583,2092348,7621,169037,2049
10592,1976,2023,LN1,4162465,8,370246,370868,5,10,15,48219,665290,8617,20802,2811
10593,1980,2023,LN1,6577421,6,176418,189149,2,4,6,114771,829062,8470,19236,1665
10594,1985,2023,I1,5364296,56,1614095,1708661,35,25,60,60108,76643,158974,160762,45626
10596,1988,2023,LN1,1310076,36,1286027,1351447,18,18,36,12713,0,0,0,0
10597,1991,2023,LN1,3934678,110,2971528,3250368,80,30,110,25327,20262,0,0,0
10598,1998,2023,M1,29465997,219,12068216,14459665,140,79,219,287757,158187,0,0,0
10599,1995,2023,LN1,4314982,48,2581012,2947723,35,13,48,51691,51648,1684,19282,0
10600,1998,2023,M1,782937008,219,43871703,46815727,111,186,297,3219944,1301391,26120,165930,1
10601,1997,2023,N4,105710,14,579684,591767,11,3,14,3108,5779,390,21841,0
10602,2004,2023,LN1,9073031,42,3514029,3535044,32,13,45,7909,627,756,11471,0
10603,1976,2023,LN1,11172072,64,3295326,5432402,58,53,111,123313,214360,4731,36375,0
10604,1976,2023,LN1,27894767,290,11835987,13165107,200,90,290,344950,65570,28299,153715,49
15463,1976,2023,LN1,4593688,7,1417397,1417397,2,5,7,58766,118321,4618,4116,0
10605,1982,2023,LN1,6741234,45,3371298,3442553,35,34,69,81908,57661,3189,20633,0
10606,1982,2023,LN1,7239250,92,4478521,4801708,52,40,92,85834,513709,4647,18857,0
15465,1985,2023,LN1,3476279,53,1829802,2033006,32,23,55,41689,72303,6562,17919,0
10607,1995,2023,LN1,5512195,21,676571,702477,2,19,21,37265,53010,5636,7780,0
10608,1993,2023,LN1,12099740,36,1850221,2308541,5,31,36,93956,124929,2624,18487,284
10610,1980,2023,LN1,6993687,29,1191998,1454032,11,18,29,72865,98423,7942,60673,0
10611,1998,2023,LN1,33769649,36,1745809,1781133,23,31,54,347800,248806,9225,58458,54
10612,1999,2023,LN1,18497733,50,2023732,2192302,22,28,50,180717,28201,52263,46122,0
10613,1999,2023,LN1,22162577,67,3376706,3459335,71,3,74,214632,14862,3022,31475,0
10614,2000,2023,LN1,102777130,160,9153261,9153261,67,93,160,1067485,480682,21758,154451,349
10616,2001,2023,LN1,15898966,6,246136,251411,7,14,21,160663,96450,7643,14784,1278
10617,2002,2023,LN1,16062187,11,597412,606834,7,18,25,162958,69873,2413,9241,0
10620,1993,2023,LN1,2843908,3,99061,103405,1,2,3,26641,7769,1171,418,0
10621,1998,2023,N4,22884499,27,2414767,2868221,18,9,27,153611,109416,2496,8939,0
10622,2000,2023,LN1,10042700,15,777523,949944,5,10,15,11172,73235,110,733,0
10624,1983,2023,LN1,26084890,90,4489875,4891832,31,59,90,193396,135230,13688,139467,0
10625,1988,2023,J4,18998599,163,8031199,8301004,107,104,211,170339,127186,19866,64823,132
10626,1990,2023,J4,22310660,165,13219590,13219590,90,75,165,146135,76407,1545,47474,0
10627,1993,2023,J4,236194939,267,130487462,136432696,108,162,270,2408808,1166410,7726,857182,0
10628,1994,2023,J4,7298322,49,4296359,4568269,27,22,49,51117,118178,1064,23174,0
10629,1996,2023,J4,506541437,3982,255262206,274423797,1641,2508,4149,4662827,3407833,41477,771224,0
10631,1981,2023,M1,15493725,45,8358947,11527290,15,30,45,97720,69681,921,5042,0
10632,1941,2023,J4,863881074,1793,206754442,215069023,796,997,1793,6705875,14274161,111793,6357311,0
10633,1952,2023,J4,113915242,256,42208665,44513815,64,192,256,872952,1175163,13661,278640,0
10634,1988,2023,J4,25939023,188,13689889,14449296,101,87,188,271638,26928,0,18841,63
10635,1988,2023,J4,130661113,635,53285565,53774780,235,401,636,7636060,1624676,18688,114483,0
10636,2003,2023,J4,1033796532,2385,455575357,498073333,682,1703,2385,12277237,6047367,34827,411822,0
10637,1990,2023,J4,16379206,101,8844429,10274319,34,68,102,47726,54071,1533,39810,0
10638,1990,2023,J4,91511157,798,66556115,67121721,276,522,798,3148,6020,0,0,0
10639,1991,2023,J4,70033023,517,48810783,48867353,159,358,517,384967,467775,4246,77998,0
10641,1994,2023,J4,11058593,57,1946315,2101264,22,35,57,33307,38445,54,6399,0
10642,1994,2023,J4,14757054,76,4791908,5576321,24,52,76,155699,39233,1727,31130,0
10644,0,2023,J4,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
15468,1996,2023,J4,3244037,17,865431,865431,7,10,17,4309,4309,300,435,0
10645,1997,2023,J4,16951623,48,6278741,6477479,27,21,48,118469,55450,0,3855,0
10646,1997,2023,J4,5656068,24,2228925,2262087,8,16,24,55417,27455,450,1948,0
15469,1997,2023,J4,7084947,23,2830072,2855322,7,16,23,2906,40983,56400,4296,0
10647,1998,2023,J4,80717548,589,54636773,57254116,250,339,589,613763,276411,2596,36254,0
10648,1998,2023,J4,25074240,146,14627714,14746260,58,121,179,205681,122524,0,47889,0
10649,1998,2023,J4,271663797,2118,138378837,153168403,1356,762,2118,2231736,62259,11117,73883,77
10652,1997,2023,J4,97119809,617,43464649,46097514,180,438,618,698871,34848,8150,76891,0
10653,1999,2023,J4,12899057,85,8510854,8586278,34,58,92,144056,60481,1462,3026,1
10654,1999,2023,J4,64608131,325,20606282,23432071,112,213,325,531189,328142,12672,70380,945
10655,1999,2023,J3,14486927,95,9412381,9711536,45,52,97,102818,42619,1346,4325,0
10656,2000,2023,J4,25416769,82,9400387,9459731,27,55,82,178994,1295791,1945,15047,108
10657,2001,2023,J4,17602302,48,6864780,6880904,22,27,49,59117,165013,450,25838,0
10658,2001,2023,J4,14454691,98,8308101,10393225,21,79,100,81218,89116,2576,4478,0
10660,2001,2023,J4,119402850,80,15123306,15123306,32,51,83,1217026,208399,0,76225,0
10661,2002,2023,J4,11008191,30,3212487,3813381,13,17,30,76961,70677,906,37599,0
10662,2002,2023,J4,19938794,165,16276388,16573126,54,111,165,138708,92754,2293,41969,0
20257,2002,2023,J4,2150558,1,47507,47507,1,0,1,15009,10849,0,0,0
10663,2003,2023,J4,86432983,334,31714394,32138601,85,281,366,653252,8427288,0,0,0
10664,2003,2023,J4,7340473,120,7742967,8502069,43,77,120,56038,129203,0,11235,0
10668,1989,2023,J4,6798806,205,6656741,6998267,102,103,205,60803,48762,1944,6342,54
17263,1994,2023,J4,324513776,170,52466890,53104817,64,106,170,3403777,644225,158978,187805,0
10669,1995,2023,J4,272495213,1694,104438060,112065947,520,1190,1710,2585270,446712,39895,265516,0
10670,1995,2023,M1,20471016,226,15236295,16284386,126,100,226,172660,37592,3066,16470,0
10671,1995,2023,N4,12540351,125,3802710,3988827,123,65,188,133578,110748,44989,238734,0
10672,1997,2023,J4,36681064,409,29313037,30334648,202,207,409,315334,2545891,28680,192691,0
10673,1993,2023,J4,124570623,2507,83972927,88368817,1899,608,2507,1194039,1049817,57410,1246544,0
10674,1998,2023,J4,6229282,113,6071444,6071444,45,68,113,18855,353280,1539,4758,278
10676,1999,2023,J4,144772101,1366,81189131,84335581,391,1000,1391,1367168,7226,15963,290912,0
10677,1999,2023,J4,18600866,139,9293277,10273479,80,59,139,165055,207360,8473,88203,390
10678,2003,2023,N5,211684711,5929,169875038,180588610,4140,1800,5940,2240295,2351421,254344,2850755,0
10680,1980,2023,J4,46829355,276,12350942,12684784,263,148,411,522667,267344,39237,345424,0
10681,1982,2023,J4,157714849,1662,63297439,67416237,1038,624,1662,1720747,2666918,127022,1579132,3051
10682,1990,2023,J4,2689616,11,901740,1025052,5,6,11,27299,22270,681,3620,0
10683,1993,2023,N5,270789135,5650,207766978,222098857,3732,1918,5650,2541326,2527949,200230,1661551,0
10684,0,2023,J4,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10685,1995,2023,J4,2495233,32,1527832,1563625,15,17,32,20516,62599,0,0,0
10686,1996,2023,J4,25057281,69,4335378,4595298,40,48,88,230063,108385,3330,12137,0
10688,1997,2023,N5,395311607,5953,308052493,322836238,2553,3400,5953,174195,1577601,652412,1612654,0
10689,1998,2023,N5,51058054,1326,37543058,38040682,547,779,1326,328242,181984,0,603104,0
10691,1989,2023,S,29067039,299,15635141,15736481,78,221,299,130534,272479,12192,50101,0
10693,1992,2023,J4,15900159,36,1933198,2118093,8,29,37,172146,75303,23691,45809,809
10694,1992,2023,S,11119387,137,4093938,4332202,72,65,137,104684,58273,19666,101519,1075
10695,1995,2023,S,2939306,22,1373381,1457309,9,13,22,29443,23702,1555,82088,0
10696,2001,2023,J4,4737825,21,2443983,2628727,8,13,21,11723,44919,385,2089,0
10697,2001,2023,S,14696104,18,1825824,1897529,9,9,18,162457,23047,561,9609,0
10698,2003,2023,S,70159191,927,33213561,47549191,476,793,1269,819343,362768,136201,714629,1977
19365,1998,2023,J4,4056164,10,1605712,1815442,6,4,10,27775,0,0,0,0
10700,1999,2023,J4,56715754,78,5961035,6040798,27,51,78,675565,408549,3037,37850,679
10701,2001,2023,J4,18076442,126,8638552,8748306,33,93,126,53737,1793459,2519,40089,0
10702,2001,2023,J4,44833085,483,12297948,12986918,388,101,489,425124,102551,25067,144137,0
10703,1997,2023,M1,49880566,138,7145901,7618519,43,115,158,424389,275460,4867,133532,0
10704,2004,2023,M1,6447572,35,1738550,1858683,28,7,35,52658,954118,6697,23554,556
15479,1990,2023,M1,2261430,10,500720,546948,7,4,11,19148,29211,1806,8000,0
10705,1994,2023,M1,100533202,220,42594591,43145322,125,95,220,1069642,481509,1657,259405,74
10706,1994,2023,M1,8880153,31,3591212,4472054,14,20,34,75122,49469,565,140001,0
10707,1995,2023,M1,6185331,37,3254015,3296617,20,20,40,31404,79463,2024,23133,0
15993,1995,2023,M1,3676004,17,787221,787221,2,15,17,38451,3485,5984,2780,1944
10708,1995,2023,M1,5766144,15,1796601,2001568,5,10,15,50739,8108,889,7011,0
10710,1996,2023,M1,20076628,60,5858436,6297199,48,12,60,185998,104479,5459,10040,0
10711,1996,2023,M1,109964585,259,49463271,56235304,147,123,270,1027579,80987,1228,174755,0
10712,1997,2023,M1,7992457,31,3062119,3389624,18,13,31,69605,37919,1665,24314,0
10713,1998,2023,M1,10327809,24,5112032,5540723,10,14,24,90920,74973,0,23036,0
10714,1998,2023,M1,322847,1,44983,44983,1,0,1,5379,0,124,362,58
10715,1998,2023,M1,1141719,11,814621,827281,3,9,12,9742,8863,3062,3996,0
10716,1998,2023,N4,46776646,367,11463180,11988301,246,124,370,559279,228912,16502,91719,5795
10718,2000,2023,M1,10188562,20,1578405,1723144,13,7,20,87994,39182,4499,23225,11347
10719,2000,2023,M1,16701557,162,6883151,7089096,146,110,256,189960,108142,0,25639,0
10720,2001,2023,M1,8128791,34,3449994,3496151,28,6,34,7053,4064,0,0,0
10721,2001,2023,N4,14859488,172,5450464,6124903,107,65,172,147098,123020,8648,91276,0
10722,2002,2023,M1,20756291,115,7274566,8816649,84,45,129,187760,109014,2654,39077,0
10723,2003,2023,M1,5644099,30,3206413,3239769,21,9,30,53790,30349,0,0,0
10725,1996,2023,M1,23960888,86,12346972,12786326,56,30,86,243262,129695,5527,76177,0
10727,1973,2023,M1,30742475,133,16769755,17074938,69,64,133,255648,712740,442,55935,0
10728,1974,2023,M1,19623628,90,9013648,11130535,33,57,90,180491,1760893,0,23054,0
10729,1976,2023,M1,13131836,35,4741999,4814015,21,14,35,133034,108036,2704,30933,0
10730,1976,2023,M1,2908685,8,385020,391801,3,6,9,24965,0,5081,10457,0
10732,2012,2023,M1,107323405,169,29074510,32523159,110,59,169,1162266,839318,0,122640,0
10733,1986,2023,N4,104940614,880,39013729,42693519,623,257,880,1341009,716848,32334,424684,0
10734,1981,2023,N4,129681415,2338,115308799,118711231,1527,811,2338,1180798,649338,3740,34308,0
10735,1982,2023,M1,3973665,18,1365500,1442336,14,4,18,42176,79355,7362,14955,0
10736,1983,2023,N4,7274794,149,6242853,6541280,81,68,149,93567,40415,21313,105468,0
10737,1990,2023,M1,28164624,81,6926071,7124976,50,31,81,170358,256461,15474,33594,0
10739,1993,2023,M1,6585628,37,1826690,2096142,27,10,37,57847,62720,3513,44624,0
10740,1994,2023,M1,5925344,81,4201272,4250997,27,56,83,59463,170844,1335,5972,113
10741,1995,2023,M1,50001423,387,26025685,26692779,192,195,387,487439,359708,27476,248879,81
10743,1998,2023,M1,6372788,37,4273737,4827095,25,12,37,61265,119801,0,2952,0
10745,2000,2023,M1,39410943,206,19915631,19915631,135,71,206,368935,278872,0,0,0
10748,1965,2023,M1,201668439,932,102098870,108264412,582,368,950,1942518,1981703,6444,199657,0
10749,1959,2023,M1,129806844,471,84567424,84567424,280,192,472,1974425,1379360,15154,547096,0
10750,1968,2023,M1,20041057,187,12019516,12998983,119,68,187,183264,133722,12041,31805,183
10751,1997,2023,M1,86339714,563,46226145,49277852,330,233,563,756317,209373,8992,103541,0
10752,1984,2023,M1,102546223,609,63288888,63397590,320,289,609,1027422,3902,874,33697,0
10753,1986,2023,M1,36054033,278,15173422,16031222,177,101,278,349613,306967,62752,84958,0
10754,1987,2023,M1,35655337,412,16994322,17772878,285,127,412,260164,1337,15640,85654,10
10756,1992,2023,M1,7988471,20,1827870,2033698,18,13,31,52266,67489,3172,23646,84
10758,2002,2023,M1,4802124,7,131121,136295,3,4,7,45044,40293,1297,15546,0
10759,1985,2023,M1,89760490,459,40549197,45702519,280,217,497,485060,179873,6982,86921,0
10760,2004,2023,M1,30618653,156,11872567,14006565,124,36,160,286068,149812,3511,18337,0
10761,1985,2023,M1,89760490,459,40549197,45702519,280,217,497,485060,179873,6982,86921,0
10762,1985,2023,M1,89760490,459,40549197,45702519,280,217,497,485060,179873,6982,86921,0
10763,1981,2023,M1,38271770,256,22830291,23407122,156,104,260,388955,0,8316,53084,0
16330,1989,2023,M1,0,5,307931,311174,3,2,5,1902,2355,0,0,0
10766,1989,2023,H1,4869413,15,1346801,1427960,15,25,40,53825,71710,7557,30937,847
10767,1990,2023,M1,7487641,81,6779088,7046129,38,43,81,77582,84031,5089,35627,54
10768,1990,2023,J4,402214952,1538,212542268,239701840,685,872,1557,1927674,10199248,4474,14634,0
10769,1991,2023,M1,150908821,352,71128395,78422949,215,137,352,1450580,825306,25976,282145,0
10770,1992,2023,M1,2471395,80,1643461,1779534,51,29,80,21872,17993,0,0,0
10773,1992,2023,M1,19309152,22,8104008,10203940,17,5,22,162182,70272,610,51829,0
10774,1993,2023,M1,265618367,2435,146487317,146487317,622,1872,2494,2195107,1,26000,293413,15000
10776,1998,2023,M1,782937008,219,43871703,46815727,111,186,297,3219944,1301391,26120,165930,1
10777,1995,2023,M1,37839605,39,3428444,3609967,17,24,41,0,56495,9706,163999,0
10778,1995,2023,M1,11186108,44,2814287,2860116,22,22,44,40622,578229,1366,12409,0
10779,1996,2023,M1,10575360,18,4573568,4641902,10,8,18,115856,47399,0,0,0
10780,1998,2023,M1,5898569,78,3690234,3764164,29,53,82,53445,55411,453,11650,0
10781,1998,2023,M1,20824310,194,6132822,9779972,149,45,194,190447,117958,7388,26794,0
10783,1998,2023,M1,5989835,113,2357909,2507804,26,87,113,56068,308047,3790,1632,237
10784,1999,2023,M1,21710061,114,5643726,5742605,41,73,114,78091,2206025,5634,2754,0
10785,1999,2023,M1,23711188,100,12755612,12792572,47,53,100,207909,139259,6580,41134,0
10786,2001,2023,M1,5379401,79,2011512,2108508,57,26,83,53655,28650,1818,40577,0
10787,2002,2023,M1,17178096,132,5512542,5946697,98,35,133,163541,109442,1633,9199,0
10789,2002,2023,J4,128571684,843,80924724,87329659,245,598,843,542946,554135,3322,59081,0
10790,2002,2023,M1,7231170,16,2926728,2947132,5,11,16,48870,63437,1909,902,0
10791,2002,2023,M1,7413801,96,3357836,3619109,36,60,96,80506,145948,5105,19126,509
10792,2002,2023,M2,6457940,21,854378,863372,9,12,21,38706,26212,2224,1842,3
10794,2003,2023,M1,5317066,28,3085664,3281861,13,15,28,35912,47179,4324,35126,0
10796,2004,2023,LN1,49789962,712,34743821,34775924,417,295,712,428039,252126,2350,14330,0
10798,1974,2023,M1,9103483,36,7533174,10843613,24,12,36,199599,20355,13116,49352,0
10799,1980,2023,M1,67200,26,1621230,1713802,16,10,26,649,298,0,0,0
10800,1982,2023,M1,157609929,472,105058588,105058588,225,247,472,279009,1187170,0,0,0
10802,1987,2023,M1,8393338,5,164643,174487,3,2,5,16355,17668,1361,9541,0
10803,1989,2023,M1,12003004,220,8248964,8328421,130,90,220,102480,4877,68,433,0
10806,1989,2023,J4,164001308,158,16158180,17415571,51,115,166,121880,370454,0,0,0
10808,1988,2023,M1,22079876,20,1511852,1554590,9,11,20,139399,4570,0,7036,0
10809,1990,2023,M1,36100536,110,6381048,6607037,24,86,110,11011,70507,7633,22183,0
10810,1990,2023,M1,55511504,266,37369784,40771361,81,185,266,417039,445307,0,87088,0
10812,1992,2023,M1,11161000,60,3142498,3178145,32,28,60,18262,633662,3308,15141,1076
10814,1992,2023,M1,3707917,45,1325544,1485772,8,37,45,11475,31212,2499,6243,291
10815,1992,2023,M1,4056000,44,2404500,2404500,25,21,46,"4,00E+05","1,00E+05",2800,2800,0
10817,1992,2023,M1,17602374,71,5644351,5919813,22,53,75,156290,16665,0,30902,0
10818,1994,2023,M1,6562842,107,3347709,3695686,26,86,112,65376,41384,4810,16061,0
10819,1994,2023,M1,14960425,148,8414684,8859453,120,102,222,123288,68324,3811,32160,0
10820,1994,2023,LN1,4569478,11,1164720,1234481,5,6,11,63177,21104,962,18338,0
10821,2001,2023,M1,4559358,40,1536168,1536168,11,29,40,36116,5439,4640,11085,914
10822,1994,2023,M1,7267109,66,2927180,3021057,40,27,67,77389,182379,6330,27983,0
10823,1995,2023,M1,9658975,93,4149210,4303819,71,22,93,88755,56767,15813,139075,1150
10828,1996,2023,M1,72478520,181,16593860,19243302,80,101,181,547497,598638,43809,73801,0
10830,1996,2023,M1,8201118,82,5924386,6359166,39,43,82,1713,41512,1095,5744,0
10831,1996,2023,M1,16564384,198,14315070,14580432,86,112,198,136774,555,1105,49849,0
10832,1996,2023,M1,26907066,121,8602122,9801512,31,104,135,235008,373690,0,0,0
10833,1997,2023,M1,9834535,66,2853212,2978289,27,42,69,69570,537540,2227,21803,0
10837,1999,2023,M1,11230358,47,8965159,13223488,28,25,53,110764,145862,14043,71339,0
10839,1999,2023,M1,9879157,47,2334447,2357242,10,38,48,95648,108744,0,14340,0
10841,2000,2023,M1,18832572,173,14523977,14611910,71,103,174,0,39202,0,8776,0
10842,2000,2023,M1,16093146,131,5064956,6124153,25,106,131,138834,108569,1397,19264,0
10843,2000,2023,J4,51568727,64,3517370,3615619,17,51,68,531864,181204,5242,18685,0
19367,2004,2023,N5,15211890,247,11123960,11127449,104,185,289,20361,592,42232,7190,0
10848,1988,2023,M1,334621642,1103,111537112,117724834,308,794,1103,951633,1533657,63417,479056,0
10849,1960,2023,M1,303827170,661,40759856,42057072,189,472,661,857100,20710,698,1522,0
10850,1957,2023,M1,143884737,968,76253877,98838712,347,621,968,1073233,1132722,24804,198802,0
10851,1956,2023,M1,2447316,9,658687,665576,5,4,9,7641,13254,4350,9194,378
10852,1972,2023,M1,197242694,1026,71391901,71534757,439,588,1027,2598371,1468636,4913,38919,98
10853,1956,2023,M1,16323871,7,1216995,1297009,2,5,7,43922,38846,3235,17925,128
10854,1972,2023,M1,96437078,511,56384141,62299992,157,354,511,26044,83389,15986,113694,0
10855,1971,2023,M1,136998613,968,98611828,103796034,468,500,968,779073,677056,7664,35568,0
10857,1972,2023,M1,34850037,175,13397722,13695872,95,80,175,171502,85846,2930,105435,0
10859,1974,2023,M1,13927782,7,171095,175862,5,5,10,17752,28123,10214,5548,0
10860,1976,2023,M1,56985052,336,39515252,43306569,188,158,346,526701,338585,5629,40891,841
10861,1980,2023,M1,10556585,71,4764410,4801204,23,48,71,82847,54659,6370,51535,0
10863,1977,2023,M1,12689568,33,5813074,5977170,20,13,33,70317,25547,2044,19796,0
10864,1980,2023,M1,36797994,379,26283054,27521327,142,237,379,282940,203719,5886,55372,0
10865,1986,2023,J4,6104101,20,2919032,2921886,4,16,20,32947,250,0,0,0
10867,1981,2023,M1,16897852,115,10832070,11121410,36,80,116,95110,8908,916,5932,20
10873,1987,2023,M1,2732879,21,1385729,1392473,4,18,22,14783,25948,1721,5259,0
10874,1988,2023,M1,12296246,99,5596426,5756130,37,64,101,108681,28372,6048,34913,450
10875,1989,2023,M1,15969728,89,3642200,3821050,41,48,89,260653,120123,5627,40788,1017
10876,1997,2023,M1,12640985,96,5283688,5639461,57,42,99,1617,25403,821,21464,0
10877,2000,2023,M1,14355163,125,3731289,3946212,72,53,125,100711,67145,2993,89877,998
10878,2004,2023,M1,30383061,164,23498808,23922708,122,42,164,7233,1255,6457,46570,0
10879,1976,2023,M1,205871820,1312,89989812,99974890,630,953,1583,3238729,2014146,124471,2482310,153520
10880,1979,2023,M2,20686472,26,1493358,1866980,14,14,28,201183,16480,728,12248,0
10885,1992,2023,M1,46116563,460,20716720,23398526,266,196,462,311078,218534,6148,209619,0
10886,1993,2023,M2,76235,17,618551,618551,8,11,19,0,0,1880,0,0
10887,1993,2023,M2,22915990,155,13654348,13654348,90,75,165,111719,156134,4819,117842,0
10888,1993,2023,N4,11119200,13,1071973,1277646,10,3,13,107880,69892,246,3750,0
10891,1994,2023,M2,54805481,212,20169271,21361931,85,127,212,294319,296303,9167,149892,0
10892,1994,2023,J1,4163094,23,1897476,1958900,12,11,23,44596,24627,2445,22234,0
10893,1999,2023,M2,6909408,13,1056709,1132294,8,5,13,76250,47156,4858,10192,4212
10894,2001,2023,M2,50971701,81,6131683,6228683,26,99,125,597077,6649,12374,16720,0
10895,1995,2023,M2,44327772,244,20075108,25095275,126,120,246,456099,342183,9195,96053,175
10896,1995,2023,M2,16949440,77,4292201,5091034,29,48,77,189878,5111,4055,14094,0
15514,1996,2023,M2,3328052,25,1675573,1816139,14,11,25,32444,18500,1860,7229,0
10898,1996,2023,M2,12600967,55,2561603,2822670,22,33,55,111257,67226,10491,62044,0
10899,1997,2023,M2,113248699,176,19483741,20056756,119,68,187,1301489,2901961,26532,12011,0
10900,1998,2023,M2,36867954,153,13621564,14469689,97,56,153,198471,0,1010,9417,0
10901,1998,2023,M2,41026888,118,12754703,13384292,82,36,118,137721,415492,356,15286,0
10902,1998,2023,M2,5465901,19,1776902,1927475,8,11,19,111986,58030,0,0,0
10903,1998,2023,M2,6634281,100,3066353,3303248,49,51,100,71573,29465,4142,113409,0
10904,1999,2023,M2,43369551,1323,27443422,29209011,705,857,1562,422953,226181,11242,24862,0
10905,1999,2023,M2,54428876,232,15339447,20138714,128,104,232,479339,69755,0,15657,0
10906,1999,2023,M2,39083309,296,27927299,29495389,182,114,296,1842,572645,1639,9228,0
10910,2010,2023,J1,3725510,6,306536,356686,3,3,6,28260,512,0,10610,0
10914,2002,2023,M2,69530375,99,13468452,13979806,56,56,112,783822,404715,11318,58216,1736
10916,2004,2023,M2,16573186,39,1763399,1812619,28,48,76,158996,1440769,10859,32285,1529
10917,2004,2023,M2,25912792,159,10169565,11064315,89,78,167,191696,174083,754,13238,0
10918,0,2023,M2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10919,1945,2023,M2,71872104,316,26091115,29097198,169,160,329,664211,500647,47882,132652,0
10920,1964,2023,M2,36524215,113,10662794,10917004,46,67,113,322939,224552,2318,95262,0
10921,1991,2023,M2,392152253,5874,230590371,243624103,3270,2612,5882,2549138,1124465,190090,314237,0
10922,1972,2023,M2,6223136,32,1145480,1165434,12,20,32,69201,17737,2119,192371,0
10926,1976,2023,N5,294529878,7272,223368788,234938747,4722,2550,7272,2997564,1969537,61043,1169070,7280
10928,1981,2023,M2,90943209,64,7009026,7842678,55,36,91,1169800,840059,10499,1683666,134
10929,1985,2023,M2,50599886,276,25118847,25835218,145,131,276,438047,436980,9309,115524,0
10930,1971,2023,M2,42254536,209,16280050,16301740,105,104,209,318019,227446,4620,85952,0
10932,1970,2023,M2,112667220,474,29446430,30174450,182,309,491,1003882,184352,847,129212,0
10933,1999,2023,N3,11953869,420,10424805,10748596,140,280,420,4781,2918,3935,18681,0
10934,1987,2023,N3,8815073,376,7470811,7704651,275,105,380,1949,35260,310,657,0
10937,1988,2023,N3,10167821,184,9514836,9683023,87,97,184,9801,76511,835,5676,1231
10938,1989,2023,N3,196806444,6895,238447274,238447274,3433,3463,6896,207681,1112730,41361,70396,0
10939,1989,2023,N3,13320427,53,7206141,7311369,46,7,53,120373,69863,1375,44949,0
10940,1990,2023,N3,41155181,1114,37360081,38450905,251,867,1118,38301,178753,6658,16862,0
10942,1991,2023,N3,9571106,398,8455331,8808063,152,246,398,8036,44982,315000,1257650,0
