periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,gasprogesamb,actinv1,actinv2,actinv3,actinv4,actinv5,actinv6,actinv7,actinv8,actgast1,actgast2,actgast3,actgast4,actgast5,actgast6,actgast7,actgast8,actgast9
2020,15119,5229,6390,"H1 Auxiliares del transporte",54522278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15131,5224,6310,"H1 Auxiliares del transporte",2379304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18516,5224,6310,"H1 Auxiliares del transporte",489249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15919,5221,6331,"H1 Auxiliares del transporte",2622290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15179,5221,6331,"H1 Auxiliares del transporte",4041700,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,18540,5221,6331,"H1 Auxiliares del transporte",2793300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15398,5221,6331,"H1 Auxiliares del transporte",3184814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14268,5320,6412,"H2 Postales y correos",7864408,47851,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2020,18549,5310,6411,"H2 Postales y correos",7864407,47851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,11580,5320,6412,"H2 Postales y correos",7864407,47852,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,10521,5310,6411,"H2 Postales y correos",280676406,18000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,20016,5320,6412,"H2 Postales y correos",2261520,10500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,13866,5320,6412,"H2 Postales y correos",55318349,9948,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2020,12233,5320,6412,"H2 Postales y correos",8551471,8303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,12098,5320,6412,"H2 Postales y correos",10518715,6700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,18477,5320,6412,"H2 Postales y correos",23832144,5500,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2020,12442,5320,6412,"H2 Postales y correos",94112997,2700,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
2020,11941,5320,6412,"H2 Postales y correos",9505961,2349,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2020,19925,5320,6412,"H2 Postales y correos",62462623,2199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19926,5320,6412,"H2 Postales y correos",2423844,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10524,5320,6412,"H2 Postales y correos",13453582,221,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14915,5320,6412,"H2 Postales y correos",15957173,200,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10131,5320,6412,"H2 Postales y correos",640348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18545,5320,6412,"H2 Postales y correos",672235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10236,5320,6412,"H2 Postales y correos",1517714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10517,5320,6412,"H2 Postales y correos",13844888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10518,5320,6412,"H2 Postales y correos",4118264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10519,5320,6412,"H2 Postales y correos",129523128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10522,5320,6412,"H2 Postales y correos",13449261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10523,5320,6412,"H2 Postales y correos",11698333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10525,5320,6412,"H2 Postales y correos",209940401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10526,5320,6412,"H2 Postales y correos",1908209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10529,5320,6412,"H2 Postales y correos",4598818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10530,5320,6412,"H2 Postales y correos",339297053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10531,5320,6412,"H2 Postales y correos",646851033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10532,5320,6412,"H2 Postales y correos",2902511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10889,5320,6412,"H2 Postales y correos",2865141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11535,5320,6412,"H2 Postales y correos",4404528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11601,5310,6411,"H2 Postales y correos",2952496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11664,5320,6412,"H2 Postales y correos",6128361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11694,5320,6412,"H2 Postales y correos",5181616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11745,5320,6412,"H2 Postales y correos",5866306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12241,5310,6411,"H2 Postales y correos",1994329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12299,5310,6411,"H2 Postales y correos",7798186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12438,5320,6412,"H2 Postales y correos",896322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12785,5320,6412,"H2 Postales y correos",15726939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12996,5320,6412,"H2 Postales y correos",30753220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13003,5320,6412,"H2 Postales y correos",325130561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13097,5310,6411,"H2 Postales y correos",8030448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18051,5320,6412,"H2 Postales y correos",1930087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18052,5320,6412,"H2 Postales y correos",2417243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18054,5320,6412,"H2 Postales y correos",1576322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18055,5320,6412,"H2 Postales y correos",2656211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19417,5320,6412,"H2 Postales y correos",3554147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18697,5320,6412,"H2 Postales y correos",1047170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19502,5320,6412,"H2 Postales y correos",2214968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19544,5320,6412,"H2 Postales y correos",9966518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19907,5320,6412,"H2 Postales y correos",204333397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19919,5320,6412,"H2 Postales y correos",3778206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19923,5320,6412,"H2 Postales y correos",3366515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19924,5320,6412,"H2 Postales y correos",2447135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13130,5320,6412,"H2 Postales y correos",2693770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18287,5320,6412,"H2 Postales y correos",2404151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13358,5320,6412,"H2 Postales y correos",13752843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13360,5320,6412,"H2 Postales y correos",6003699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13531,5320,6412,"H2 Postales y correos",4456079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13680,5320,6412,"H2 Postales y correos",3516662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18337,5320,6412,"H2 Postales y correos",1199182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19576,5310,6411,"H2 Postales y correos",37013202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20056,5320,6412,"H2 Postales y correos",969306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13868,5320,6412,"H2 Postales y correos",11626610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14237,5310,6411,"H2 Postales y correos",886312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14289,5320,6412,"H2 Postales y correos",8627678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14357,5320,6412,"H2 Postales y correos",4006714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18375,5310,6411,"H2 Postales y correos",2845237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18394,5320,6412,"H2 Postales y correos",23414717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18395,5320,6412,"H2 Postales y correos",2813053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18397,5320,6412,"H2 Postales y correos",2082429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19039,5310,6411,"H2 Postales y correos",7205041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19053,5310,6411,"H2 Postales y correos",1477969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14790,5320,6412,"H2 Postales y correos",1104386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14812,5320,6412,"H2 Postales y correos",3208617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14893,5320,6412,"H2 Postales y correos",1704584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14858,5511,5511,"I1 Alojamiento",27041104,1947049,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0
2020,10323,5511,5511,"I1 Alojamiento",27041103,1947049,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2020,12361,5511,5511,"I1 Alojamiento",27041103,1947049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10196,5511,5511,"I1 Alojamiento",3053732,412216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2020,13323,5511,5511,"I1 Alojamiento",116140856,336207,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2020,14501,5513,5513,"I1 Alojamiento",16334404,324612,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2020,19685,5511,5511,"I1 Alojamiento",1674905,300000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,13817,5511,5511,"I1 Alojamiento",10092030,296328,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2020,14807,5513,5513,"I1 Alojamiento",1442629,258846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19731,5513,5513,"I1 Alojamiento",878568,96962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,10209,5513,5513,"I1 Alojamiento",1493966,81208,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
2020,14439,5511,5511,"I1 Alojamiento",2072244,75829,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2020,19704,5511,5511,"I1 Alojamiento",2841824,75000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2020,19479,5511,5511,"I1 Alojamiento",87290382,69626,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2020,14556,5513,5513,"I1 Alojamiento",969860,59998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,15289,5511,5511,"I1 Alojamiento",6684085,53883,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
2020,13268,5513,5513,"I1 Alojamiento",1274267,46877,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
2020,18373,5511,5511,"I1 Alojamiento",2011499,43380,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2020,14571,5511,5511,"I1 Alojamiento",14346828,41332,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
2020,15310,5511,5511,"I1 Alojamiento",3395939,40000,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
2020,15286,5511,5511,"I1 Alojamiento",92833872,35772,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2020,15069,5511,5511,"I1 Alojamiento",39353361,30000,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0
2020,11713,5511,5511,"I1 Alojamiento",12002951,26300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,14441,5511,5511,"I1 Alojamiento",6143553,25487,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2020,13277,5511,5511,"I1 Alojamiento",5057095,23726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,14440,5513,5513,"I1 Alojamiento",3353638,20000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020,19665,5511,5511,"I1 Alojamiento",1527130,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020,15356,5511,5511,"I1 Alojamiento",2839862,18857,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2020,14566,5511,5511,"I1 Alojamiento",9396880,18549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17898,5511,5511,"I1 Alojamiento",6016938,18000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,13819,5511,5511,"I1 Alojamiento",4922832,17210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,13816,5511,5511,"I1 Alojamiento",8137816,16429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17875,5511,5511,"I1 Alojamiento",1053988,16017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,18611,5511,5511,"I1 Alojamiento",24441969,15387,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,10139,5511,5511,"I1 Alojamiento",4759235,15000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2020,11913,5511,5511,"I1 Alojamiento",13803177,15000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17878,5511,5511,"I1 Alojamiento",17143678,15000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17736,5511,5511,"I1 Alojamiento",12218619,14400,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2020,10322,5511,5511,"I1 Alojamiento",8918315,13750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19583,5511,5511,"I1 Alojamiento",1383030,13437,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2020,19908,5511,5511,"I1 Alojamiento",370790,12325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,15298,5511,5511,"I1 Alojamiento",2254654,12000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,19580,5512,5511,"I1 Alojamiento",1461438,11239,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
2020,20013,5511,5511,"I1 Alojamiento",615843,11000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19695,5512,5511,"I1 Alojamiento",2279943,10821,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2020,12351,5511,5511,"I1 Alojamiento",3850116,10634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14706,5511,5511,"I1 Alojamiento",589866,10500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2020,13278,5511,5511,"I1 Alojamiento",1110191,10409,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,19488,5514,5519,"I1 Alojamiento",341083,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,17764,5511,5511,"I1 Alojamiento",704748,10000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2020,19674,5511,5511,"I1 Alojamiento",1427431,10000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,14847,5511,5511,"I1 Alojamiento",1260924,10000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2020,10309,5511,5511,"I1 Alojamiento",6387747,9755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,10303,5511,5511,"I1 Alojamiento",12029649,9686,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2020,14568,5511,5511,"I1 Alojamiento",32683882,9631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,13806,5511,5511,"I1 Alojamiento",4138175,9580,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2020,19642,5511,5511,"I1 Alojamiento",2623824,8847,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2020,17872,5511,5511,"I1 Alojamiento",481870,8838,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,19117,5511,5511,"I1 Alojamiento",1757502,8663,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,14692,5511,5511,"I1 Alojamiento",5352282,8081,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,13322,5511,5511,"I1 Alojamiento",2496483,7896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,13064,5511,5511,"I1 Alojamiento",14549902,7712,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2020,14567,5511,5511,"I1 Alojamiento",93103813,7600,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2020,15246,5511,5511,"I1 Alojamiento",1707945,7545,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2020,14749,5511,5511,"I1 Alojamiento",3144077,7216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14518,5511,5511,"I1 Alojamiento",5683911,7093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,19707,5511,5511,"I1 Alojamiento",3245570,7061,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
2020,10315,5511,5511,"I1 Alojamiento",424354,6543,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2020,14750,5511,5511,"I1 Alojamiento",9659020,6297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14550,5511,5511,"I1 Alojamiento",12826519,6289,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2020,12997,5511,5511,"I1 Alojamiento",1711512,6130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,18980,5511,5511,"I1 Alojamiento",2183896,6104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,19581,5511,5511,"I1 Alojamiento",544358,6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,10298,5511,5511,"I1 Alojamiento",4554325,5942,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
2020,11655,5511,5511,"I1 Alojamiento",898702,5726,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
2020,14746,5511,5511,"I1 Alojamiento",4861576,5651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10328,5511,5511,"I1 Alojamiento",5949524,5640,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,17602,5511,5511,"I1 Alojamiento",996386,5640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17881,5511,5511,"I1 Alojamiento",1317082,5422,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
2020,13564,5530,5512,"I1 Alojamiento",2080400,5000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,20100,5511,5511,"I1 Alojamiento",771582,4500,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
2020,19719,5511,5511,"I1 Alojamiento",629318,4500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2020,14306,5513,5513,"I1 Alojamiento",1935819,4400,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
2020,10316,5511,5511,"I1 Alojamiento",2364344,4200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,10327,5511,5511,"I1 Alojamiento",8386250,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,13810,5511,5511,"I1 Alojamiento",4256437,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,10224,5511,5511,"I1 Alojamiento",2179602,4055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17743,5511,5511,"I1 Alojamiento",2066811,4016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14173,5511,5511,"I1 Alojamiento",8022848,3878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10275,5511,5511,"I1 Alojamiento",1787311,3845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,15115,5511,5511,"I1 Alojamiento",1168370,3835,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2020,12989,5511,5511,"I1 Alojamiento",4690075,3640,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,14966,5511,5511,"I1 Alojamiento",2096101,3488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,15070,5511,5511,"I1 Alojamiento",7003351,3360,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,13118,5511,5511,"I1 Alojamiento",3112860,3292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19711,5511,5511,"I1 Alojamiento",586635,3268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10205,5511,5511,"I1 Alojamiento",2448293,3119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17800,5511,5511,"I1 Alojamiento",496681,3083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17552,5512,5511,"I1 Alojamiento",1641974,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19495,5511,5511,"I1 Alojamiento",362954,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,13120,5511,5511,"I1 Alojamiento",875463,3000,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,10029,5511,5511,"I1 Alojamiento",7657422,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,11575,5511,5511,"I1 Alojamiento",1127102,2912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2020,13603,5511,5511,"I1 Alojamiento",542578,2819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,10284,5511,5511,"I1 Alojamiento",1845235,2810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10307,5511,5511,"I1 Alojamiento",3001108,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17812,5511,5511,"I1 Alojamiento",750785,2500,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2020,15162,5513,5513,"I1 Alojamiento",790735,2500,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020,13319,5511,5511,"I1 Alojamiento",970518,2429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14810,5511,5511,"I1 Alojamiento",738194,2378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10140,5511,5511,"I1 Alojamiento",2624867,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,12360,5511,5511,"I1 Alojamiento",3573847,2308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17604,5511,5511,"I1 Alojamiento",2911920,2300,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
2020,14421,5511,5511,"I1 Alojamiento",1748910,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,15287,5511,5511,"I1 Alojamiento",8520097,2234,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,10001,5511,5511,"I1 Alojamiento",1203938,2222,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14309,5511,5511,"I1 Alojamiento",1025801,2160,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
2020,10124,5511,5511,"I1 Alojamiento",2366075,2121,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,12740,5511,5511,"I1 Alojamiento",1577439,2100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,20247,5511,5511,"I1 Alojamiento",1182773,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,11715,5511,5511,"I1 Alojamiento",616516,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2020,13264,5511,5511,"I1 Alojamiento",1232164,2000,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,15285,5511,5511,"I1 Alojamiento",4192310,1898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10180,5511,5511,"I1 Alojamiento",762322,1874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17555,5511,5511,"I1 Alojamiento",614323,1859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14709,5511,5511,"I1 Alojamiento",1960200,1845,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,13823,5511,5511,"I1 Alojamiento",1528284,1838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14269,5530,5512,"I1 Alojamiento",599104,1800,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,10318,5511,5511,"I1 Alojamiento",1933096,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,15071,5511,5511,"I1 Alojamiento",234104,1715,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,19560,5511,5511,"I1 Alojamiento",1186181,1650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,18599,5511,5511,"I1 Alojamiento",4116261,1639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10222,5511,5511,"I1 Alojamiento",1134000,1633,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,11952,5511,5511,"I1 Alojamiento",2707866,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,14208,5511,5511,"I1 Alojamiento",656645,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
