"idnoremp","Seccion23","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
13377,"J4",62,2023,74197890,6,28805,4780827,3913907,494541,460,460,0,39417463,39446268,0,0,28805,9182775,0,0,19320331,58766599,74197890,70283983,59261140,2010,0,0,74197890,0,0,0,458,133,325,0,0,0,0,0,0,5,1,2,1,1,139,327,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39417463,9182775,6389232,2230843,1517481,174304,494541,59261140,388930,0,419145,0,344988,481113,11208,5912,0,179802,1141,1807476,86200,143501,24511,105341,25798,72566,99912,81019,78890,25988,36311,1598,9048,168297,7828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13379,"J4",62,2023,205414034,4,415416,22382775,19989691,3639727,916,916,0,58304161,58748114,0,0,443953,11314420,0,0,22018283,80766397,205414034,185424343,84406124,1981,0,0,205414034,0,0,0,883,343,540,0,0,0,0,0,0,2,2,30,14,16,361,559,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58304161,11314420,7819137,2884726,0,494019,3639727,84406124,0,0,3113024,0,2142812,84791,0,1555041,0,262973,37322,2227320,262807,130467,25620,527003,123892,5487524,688662,2770408,1726880,67267,26011,0,26306,602626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13380,"J4",63,2023,1863350,0,0,408850,375347,96978,28,28,0,658762,658762,0,0,0,164161,0,0,298057,956819,1863350,1488003,1053797,1992,0,31295,1832055,0,0,0,28,13,15,0,0,0,0,0,0,0,0,0,0,0,13,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658762,164161,99332,34564,0,0,96978,1053797,0,0,147945,0,13781,17425,0,87410,0,10167,25812,0,4250,3417,2501,16070,4125,3866,7125,17020,325,7223,1219,222,3080,35867,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13383,"J4",62,2023,9778416,0,24183,3377100,3091884,311349,70,70,0,5045166,5069349,0,0,24183,584205,0,0,1505130,6574479,9778416,6686532,6885828,2002,0,0,9778416,0,0,0,69,30,39,0,0,0,0,0,0,0,0,1,0,1,30,40,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5045166,584205,674082,246843,0,0,311349,6885828,2138885,0,266389,0,84569,37712,156000,132780,0,0,140065,261129,8575,50054,4462,12374,3424,2870,11662,28431,0,30377,1545,0,0,5590,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15752,"M1",69,2023,4665735,0,6593,934375,746947,145241,43,43,0,1731364,1745787,0,0,14423,398344,0,0,696700,2442487,4665735,3918788,2587728,1987,0,0,4665735,0,0,0,41,31,10,0,0,0,0,0,0,0,0,1,1,0,33,10,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731364,398344,211846,86510,0,0,145241,2587728,0,0,183121,0,58826,41930,80977,156127,0,0,97631,141972,11435,14411,6275,63594,3807,0,1220,20191,0,0,2441,1122,10271,38836,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15753,"M1",69,2023,4432091,0,7327,887602,733931,297565,48,47,0,2183499,2200145,0,0,16646,429878,0,0,838329,3038474,4432091,3698160,3336039,1975,0,0,4432091,1,1,0,44,23,21,0,0,0,0,0,0,0,0,1,1,0,26,22,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2183499,429878,290172,118279,0,0,297565,3336039,0,0,319205,0,33941,26590,88951,177086,0,0,205,92155,854,24623,699,8982,8898,0,24691,55647,0,7385,10407,2790,0,4493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13385,"I2",56,2023,5613790,0,20880,3504774,2138200,33290,99,99,0,1739631,2081723,309612,0,32480,436624,73009,0,899482,2981205,4387490,2249290,3014495,2011,2653960,0,2959830,0,0,0,80,55,25,15,10,5,0,0,0,0,0,2,1,1,67,32,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739631,436624,290942,98907,0,0,33290,3014495,738168,1226300,34167,0,22512,103965,0,0,0,78193,0,174407,11979,30211,39781,10070,4500,2800,93816,9780,0,9728,9565,1200,34310,636776,232546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13386,"H1",52,2023,22729032,4,172473,8094707,7796406,583888,257,257,0,8732019,8904492,0,0,172473,1548660,0,0,3183055,12087547,22729032,14932626,12671435,1995,0,0,22729032,0,0,0,246,132,114,0,0,0,0,0,0,2,2,11,6,5,140,121,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8732019,1548660,1275303,359092,0,121288,583888,12671435,1642318,0,2989290,0,235283,26402,5873,261319,0,260424,316265,536012,30670,216105,19945,548791,71560,8362,211359,70770,0,90837,109542,67098,0,255145,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13387,"H1",52,2023,4906270,0,0,2912222,2845244,27981,19,19,0,641141,641141,0,0,0,139444,0,0,340067,981208,4906270,2061026,1009189,2000,0,0,4906270,0,0,0,19,12,7,0,0,0,0,0,0,0,0,0,0,0,12,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641141,139444,158278,48658,25160,0,27981,1040662,2598142,0,38159,0,39433,26112,0,3520,67029,0,0,27977,7417,30336,3389,31570,0,0,6424,2013,0,0,14301,0,0,16400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13388,"M1",71,2023,7225868,0,6949,4470727,4445229,29561,31,28,0,448389,919722,464384,0,6949,85193,95092,0,347416,1267138,7225868,2780639,1296699,1987,0,1669303,5556565,3,1,2,11,6,5,16,3,13,0,0,0,0,0,1,1,0,11,20,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448389,85193,134010,33121,0,0,29561,1296699,3096840,0,113601,0,11056,1969,0,965572,0,0,55776,79283,34193,7187,3615,18857,199,0,37180,238,0,269,194,11956,10138,21922,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13389,"M1",71,2023,24482611,0,0,21669505,21289056,130339,25,25,0,1290204,1290204,0,0,0,275656,0,0,532736,1822940,24482611,3193555,1953279,1989,0,4220,24478391,0,0,0,25,11,14,0,0,0,0,0,0,0,0,0,0,0,11,14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290204,275656,194217,62863,0,0,130339,1953279,20617467,0,248366,0,221917,111229,43028,55490,0,5503,26991,61171,35288,20992,6915,75264,296,0,49376,22090,0,250,23941,8874,14362,20095,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13394,"M1",71,2023,11581589,0,0,8754665,8673979,258352,69,69,0,1660503,1660503,0,0,0,338085,0,0,791076,2451579,11581589,2907610,2709931,1981,0,0,11581589,0,0,0,69,16,53,0,0,0,0,0,0,0,0,0,0,0,16,53,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660503,338085,340988,124577,0,0,258352,2722505,8171267,0,190326,0,64199,13332,0,0,0,3132,604,0,1331,9594,5423,16532,1126,1479,103270,21866,83575,7478,15804,4197,10898,29232,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13395,"M1",71,2023,30684052,0,62077,2752693,1257827,1345855,139,139,0,9029176,9091253,0,0,62077,2181761,0,0,4251147,13342400,29771122,28513295,14688255,1981,1543310,0,29140742,0,0,0,134,37,97,0,0,0,0,0,0,0,0,5,3,2,40,99,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9029176,2181761,1596301,473085,0,0,1345855,14688255,0,912930,121119,0,164028,189092,217499,199277,16364,177856,0,121908,36598,55698,2998,43792,8940,114285,141145,92275,710,32327,48718,7290,19619,28225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13397,"M2",73,2023,15983565,0,0,8286303,6990758,102021,30,30,0,1571924,1571924,0,0,0,266584,0,0,596559,2168483,15983565,8992807,2270504,1995,0,0,15983565,0,0,0,30,10,20,0,0,0,0,0,0,0,0,0,0,0,10,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571924,266584,244011,85964,0,0,102021,2270504,1026070,0,207835,0,131496,597758,508141,1097337,0,86177,1420,2943641,19582,60995,5851,10381,177301,0,34689,99349,843865,0,17190,40233,0,374622,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13399,"N3",78,2023,141702191,0,22019,3140974,2508415,2282722,4745,4745,4620,3336645,86455803,0,83097139,22019,636511,0,15828262,40409757,126865560,141268925,138760510,129148282,1987,666563,0,141035628,0,0,0,123,89,34,0,0,0,4620,2027,2593,0,0,2,1,1,2117,2628,4745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336645,636511,20288508,3655545,0,0,4565444,131430073,0,433266,778209,0,136473,5840,39503,235386,0,234,15745,298738,144467,42538,32779,49503,24389,29230,90994,27356,3025,77500,15637,3706,596734,59678,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13400,"N3",78,2023,7490270,0,0,228747,183018,167966,270,270,261,64815,4902851,200016,4638020,0,16417,44618,1046958,2396950,7299801,7490270,7307252,7467767,1998,0,0,7490270,0,0,0,2,1,1,7,6,1,261,129,132,0,0,0,0,0,136,134,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64815,16417,1095084,193873,0,0,335932,7635733,4200,0,61730,0,7330,37279,0,0,6186,0,0,60000,4288,22445,1360,5574,82,845,6609,0,0,0,2043,91,6700,1985,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13402,"N3",78,2023,200516764,0,78740,7426214,6059297,7975695,6472,6472,6289,3711660,123349501,0,119559101,78740,942154,0,26879910,51603772,174953273,200516764,194457467,182928968,1990,0,227452,200289312,0,0,0,177,62,115,0,0,0,6289,2588,3701,0,0,6,4,2,2654,3818,6472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3711660,942154,18685532,5092921,0,0,15951389,190901407,0,0,555295,0,233671,1099218,0,1012966,2135213,67527,0,709751,81490,586975,26530,112295,46851,16654,82274,43042,0,8796,53995,7314,417501,127326,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13403,"M2",73,2023,392152253,8,2082424,49532187,45560375,13033732,5874,5874,0,70959229,163938693,89993734,0,2985730,12212221,22827538,0,66651678,230590371,392152253,346591878,243624103,1991,0,0,392152253,0,0,0,1218,596,623,4380,2494,1886,0,0,0,6,3,150,96,54,3270,2612,5882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70959229,12212221,23341806,7489518,780595,306345,13033732,243624103,5371338,0,10508502,1891436,2549138,1124465,21353,3704682,74020,764674,473157,2429543,395864,580647,190090,4535854,428483,2454482,1210209,3732881,0,936011,600347,38566,4895861,314237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13404,"N3",78,2023,17305618,0,50947,4650360,4349182,202933,278,278,256,580451,7671409,0,7040011,50947,106392,0,1364709,3021001,10692410,17305618,12956436,10895343,1992,0,0,17305618,0,0,0,17,7,10,0,0,0,256,37,219,0,0,5,3,2,47,231,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580451,106392,1220103,327592,0,0,405866,11096071,1520921,0,217697,0,163856,110953,0,4800,0,2282,1918614,34500,390,71325,1246,23792,177,867,141123,1474,0,7073,1620,80973,335687,10840,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13405,"H1",52,2023,7865589,0,0,2223984,2074884,144261,116,116,0,3314930,3321950,0,0,7020,730048,0,0,1706848,5028798,7865589,5790705,5173059,2012,0,0,7865589,0,0,0,115,15,100,0,0,0,0,0,0,0,0,0,0,0,16,100,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3314930,730048,608480,339450,28870,0,288521,5317319,1644758,0,165876,0,96320,18497,31614,0,0,0,0,0,0,59136,1332,31317,1833,0,7116,0,0,2461,11520,4039,141253,6674,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13407,"N3",78,2023,5165048,0,3450,1210114,359498,98820,175,175,143,412409,3834982,0,3346622,75951,95767,0,702527,1663427,5498409,5165048,4805550,5597229,1999,0,0,5165048,0,0,0,21,15,6,0,0,0,143,3,140,0,0,1,0,1,28,147,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412409,95767,690101,171495,0,0,197639,5692511,73945,0,16595,0,17699,830200,0,25301,0,0,0,96142,5432,4802,6112,28722,1549,0,16318,10281,0,0,22691,19851,12626,21426,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13408,"N3",78,2023,27809365,0,0,594325,583791,351596,1014,1014,988,765078,18844724,0,18073408,6238,172594,0,5078538,8655163,27499887,27809365,27225574,27851483,1999,0,0,27809365,0,0,0,25,15,10,0,0,0,988,291,697,0,0,0,0,0,306,708,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765078,172594,2603240,800526,0,0,703191,28202813,0,0,18195,0,2000,2821,0,8992,0,0,0,97894,1055,4873,4151,476,0,39068,7632,12541,0,634,2826,3729,381257,6181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13409,"N3",78,2023,19453762,0,0,766053,582017,745401,547,547,533,403427,9468004,0,9064577,0,77498,0,2154563,4347259,13815263,19453762,18871745,14560664,1999,0,0,19453762,0,0,0,14,10,4,0,0,0,533,318,215,0,0,0,0,0,328,219,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403427,77498,1646216,468982,0,0,1490802,15306065,0,0,346603,0,0,4786,176872,69679,0,1935,0,0,19902,32643,7171,12170,1756,15830,18480,1446,0,1399,3205,17398,18045,16733,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13412,"N3",78,2023,317983023,0,0,10686320,8553796,11537565,10684,10684,10515,2458204,203065748,1329048,199278496,0,589212,299721,44940466,83019037,286084785,317983023,309429227,297622350,2002,0,0,317983023,0,0,0,109,54,55,60,44,16,10515,6494,4021,0,0,0,0,0,6592,4092,10684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2458204,589212,28907994,8281644,0,0,23075130,309159915,0,0,385837,0,280856,1533899,235264,6294684,0,0,308280,180644,14433,564700,23691,38475,82300,5860,597,27206,0,100,26352,2336,666622,14184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13414,"N3",78,2023,390333,0,0,963078,567941,12543,50,50,41,410290,1000859,0,590569,0,90264,0,106264,482967,1483826,390333,-177608,1496369,1975,0,0,390333,0,0,0,9,6,3,0,0,0,41,31,10,0,0,0,0,0,37,13,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410290,90264,206747,50195,29497,0,25085,1508911,0,0,376247,0,1458,10245,382910,18955,139801,0,0,22499,1160,0,172,8817,0,0,0,814,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13415,"N3",78,2023,227449296,0,72635,2694250,1386570,2272600,5596,5596,5353,6213212,138640255,1753321,130571797,101925,1699366,438330,30031513,50319252,188959507,227449296,226062726,191232107,1976,0,0,227449296,0,0,0,176,71,105,58,21,37,5353,3243,2110,0,0,6,4,2,3341,2255,5596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6213212,1699366,13997988,4117055,35000,0,4545200,193504707,0,0,198532,0,135023,958845,201823,18937,1120,3353,2645,3545,95318,25452,1465,2632,1255,1025,46325,256128,0,5235,223,0,726354,8555,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13416,"N3",78,2023,118697863,0,44698,6768867,5611383,4221393,2896,2896,2817,804799,62499373,1117694,60532182,44698,175684,243988,13213933,27222362,89721735,118697863,113086480,93943128,1978,0,0,118697863,0,0,0,17,12,5,59,43,16,2817,1269,1548,0,0,3,1,2,1325,1571,2896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804799,175684,10370017,3084800,133940,0,8442786,98164521,0,0,532914,0,98622,637374,370190,272176,0,135541,12045,212468,165190,333512,13392,110930,407930,15510,1561357,190780,0,723902,80233,16877,793251,83855,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13417,"N3",78,2023,218386431,0,148712,5533192,4333965,7232948,6433,6433,6231,3134830,137882943,2005545,132593856,148712,575290,373004,31057762,58137730,196020673,218386431,214052466,203253621,1984,0,0,218386431,0,0,0,115,65,50,76,42,34,6231,3534,2697,0,0,11,6,5,3647,2786,6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3134830,575290,20210878,5851776,69020,0,14465896,210486569,0,0,148885,0,185562,955737,15654,3663404,0,0,0,0,19346,23640,6,0,29,200,1325,103557,0,0,1557,0,414283,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13418,"N3",80,2023,126387317,0,30160,13526018,12643690,4217157,3221,3221,0,63965059,63995219,0,0,30160,15023993,0,0,28640523,92635742,126387317,113743627,96852899,1987,0,0,126387317,0,0,0,3219,153,3066,0,0,0,0,0,0,0,0,2,1,1,154,3067,3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63965059,15023993,10924222,2692308,0,0,8434314,101070056,409411,0,178582,0,186342,508034,66177,9026127,0,73646,18338,199520,118173,201453,19294,128806,10129,37306,496982,221579,0,118132,38086,5128,1344598,120175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13421,"N3",80,2023,3428018,0,0,649032,453160,140000,54,54,0,1004006,1313817,303122,0,6689,188392,55296,0,487801,1801618,3276890,2823730,1941618,1991,431795,0,2996223,0,0,0,36,4,32,17,6,11,0,0,0,0,0,0,0,0,10,44,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004006,188392,193684,50009,420,0,280000,2081618,0,151128,190761,0,26408,15686,0,0,0,0,859,44000,0,5190,4040,76126,14931,9482,22963,1239,0,0,790,15892,20307,49230,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13422,"N3",80,2023,58710757,3,0,8468376,7935439,2019829,1373,1373,0,4971116,28200438,23210588,0,18734,787142,4314480,0,10747722,38948160,58710757,50775318,40967989,2023,0,0,58710757,0,0,0,162,28,134,1209,158,1051,0,0,0,3,0,0,0,0,191,1185,1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4971116,787142,4478069,1168031,0,103662,4039658,42987818,131608,0,494209,0,80552,68996,310602,2308379,0,0,776384,378791,216030,440687,30316,238652,174313,112423,357759,175959,0,226923,98295,58081,1561483,123495,777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
