id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb,anio_inicio,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
12280,2020,M2,publicidad,6534387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,6683652,23.0,1122458.0,1138852.0,8.0,15.0,23.0,56545,47515,3208,33484,0
12295,2020,M2,publicidad,3970918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,5066279,11.0,555548.0,679031.0,5.0,6.0,11.0,48768,67888,3429,16212,0
12329,2020,M2,publicidad,48954950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.0,M2,48048778,197.0,13812235.0,14140367.0,99.0,98.0,197.0,308207,3461,3263,55540,0
12346,2020,M2,publicidad,2318149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,4312605,28.0,831103.0,831103.0,11.0,17.0,28.0,39420,15256,2612,58343,0
12546,2020,M2,publicidad,5923729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005.0,M2,11068932,125.0,3653143.0,3653143.0,81.0,44.0,125.0,100733,7195,3640,9446,180
12808,2020,M2,publicidad,2034326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,M2,2182220,28.0,1902936.0,1935421.0,14.0,14.0,28.0,2662,2019,1132,1990,106
12857,2020,M2,publicidad,21193057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,M2,23699899,13.0,1069950.0,1134335.0,374.0,306.0,680.0,241076,113364,3827,3244,61
12869,2020,M2,publicidad,9810895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,M2,10941115,82.0,1337921.0,1375363.0,11.0,71.0,82.0,86692,190658,6161,20300,219304
12886,2020,M2,publicidad,3298507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,M2,2235779,32.0,1037095.0,1247348.0,20.0,12.0,32.0,25523,20724,6510,20851,0
12889,2020,M2,publicidad,4131084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,M2,4200426,4.0,109963.0,155356.0,1.0,3.0,4.0,31563,0,0,0,0
12892,2020,M2,publicidad,1610096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,M2,2878241,38.0,596931.0,655069.0,15.0,23.0,38.0,11805,13884,616,10927,54
12894,2020,M2,publicidad,15840155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,M2,18185886,192.0,3567973.0,4270327.0,90.0,102.0,192.0,183051,12610,17037,25468,222
12929,2020,M2,publicidad,6674972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,M2,6747913,7.0,651390.0,691909.0,4.0,3.0,7.0,55793,51384,546,89,0
17756,2020,M2,publicidad,1899249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,M2,1649826,13.0,814076.0,820643.0,6.0,7.0,13.0,7154,13699,763,2492,0
18003,2020,M2,publicidad,12688410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,M2,15223849,15.0,1304915.0,3078368.0,9.0,7.0,16.0,165680,24583,0,36269,0
18117,2020,M2,publicidad,2204471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,M2,2264004,29.0,792039.0,913050.0,14.0,16.0,30.0,20834,15826,2888,8216,0
19805,2020,M2,publicidad,14964184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,M2,10039528,168.0,6384936.0,6565236.0,93.0,76.0,169.0,95926,38500,0,3000,0
18118,2020,M2,publicidad,22356140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009.0,M2,9613612,205.0,3870874.0,4082879.0,136.0,74.0,210.0,59171,40137,5442,11139,10413
18124,2020,M2,publicidad,2749306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,3762140,39.0,1663040.0,2233979.0,18.0,21.0,39.0,23739,22718,1533,5189,45
18125,2020,M2,publicidad,13742221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,M2,9075875,17.0,812621.0,1147698.0,10.0,7.0,17.0,99819,147621,544,13235,0
18592,2020,M2,publicidad,100348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,M2,120000,1.0,2128.0,2128.0,2.0,0.0,2.0,0,2000,720,1800,600
18237,2020,M2,publicidad,46814772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,M2,52708095,92.0,17114532.0,17413047.0,52.0,47.0,99.0,658476,973437,0,74635,0
18643,2020,M2,publicidad,1007513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,M2,1140015,12.0,606563.0,663521.0,2.0,10.0,12.0,12905,14925,1066,5136,60
18657,2020,M2,publicidad,44751387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,M2,49546687,117.0,9381896.0,9690206.0,61.0,56.0,117.0,210042,42296,1592,21668,0
19440,2020,M2,publicidad,19751118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,M2,27332546,155.0,10343085.0,11489252.0,62.0,93.0,155.0,241707,429222,301,21238,0
18658,2020,M2,publicidad,3544420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,M2,1867799,31.0,1831770.0,2198346.0,15.0,16.0,31.0,19573,450,410,4798,0
18659,2020,M2,publicidad,5475356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,5497438,23.0,1412383.0,1424160.0,16.0,7.0,23.0,61697,76065,0,6033,0
18660,2020,M2,publicidad,5054500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,M2,5488074,29.0,3151242.0,3185524.0,19.0,11.0,30.0,54107,27317,778,3323,49
18661,2020,M2,publicidad,4074188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,4732023,17.0,782042.0,1096849.0,12.0,5.0,17.0,48371,27398,1844,2798,174
18662,2020,M2,publicidad,12529344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,M2,13562329,58.0,7151908.0,7948535.0,31.0,27.0,58.0,66056,53392,3815,74772,0
18663,2020,M2,publicidad,2945186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,2327954,10.0,755375.0,845121.0,8.0,2.0,10.0,20275,16381,2854,1999,326
19447,2020,M2,publicidad,22339691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009.0,M2,25590381,40.0,12180367.0,16760704.0,23.0,22.0,45.0,243426,150192,96,14471,224237
18822,2020,M2,publicidad,2688737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008.0,M2,5458136,37.0,2000553.0,2001637.0,28.0,9.0,37.0,45572,22661,1860,3149,30
19463,2020,M2,publicidad,3080574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,M2,2984653,10.0,753323.0,811021.0,5.0,5.0,10.0,44457,42147,5176,16947,0
18840,2020,M2,publicidad,4887824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,5028180,12.0,680863.0,741447.0,6.0,6.0,12.0,43913,68,4422,4042,0
18841,2020,M2,publicidad,3309030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,M2,3628549,21.0,1019832.0,1019832.0,13.0,13.0,26.0,34124,25283,0,13782,0
18842,2020,M2,publicidad,3383572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,M2,4296599,54.0,1589839.0,1589839.0,26.0,28.0,54.0,20054,6496,2203,28744,3366
19465,2020,M2,publicidad,1286751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,M2,314259,17.0,598726.0,717230.0,8.0,11.0,19.0,19946,44321,1710,5553,136
19837,2020,M2,publicidad,6248936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.0,M2,6330019,8.0,270594.0,360043.0,5.0,3.0,8.0,60707,28117,330,2453,0
19842,2020,M2,publicidad,6670801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.0,M2,6888825,346.0,4867186.0,5243749.0,291.0,55.0,346.0,111373,48216,2598,7509,0
13396,2020,M2,publicidad,1946569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,M2,1579277,10.0,410835.0,440343.0,10.0,0.0,10.0,17109,19395,0,6372,0
13397,2020,M2,publicidad,5170869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,M2,4511151,30.0,1384917.0,1407274.0,9.0,21.0,30.0,45278,227971,12595,119302,251
13403,2020,M2,publicidad,457449380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,M2,254213117,7001.0,167829023.0,183666897.0,4509.0,2556.0,7065.0,1616346,992839,148102,267306,171
13512,2020,M2,publicidad,2521768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,M2,2560064,21.0,520145.0,562315.0,11.0,20.0,31.0,20367,37587,2760,22520,0
20042,2020,M2,publicidad,3106441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009.0,M2,3156771,52.0,2634431.0,2654861.0,24.0,31.0,55.0,39744,11635,534,3309,0
13906,2020,M2,publicidad,5653815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,8360375,26.0,1064037.0,1134726.0,12.0,14.0,26.0,53352,23415,137,2689,0
13938,2020,M2,publicidad,9732891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,M2,9966001,59.0,3524655.0,3787808.0,33.0,34.0,67.0,102632,0,1731,21153,0
13939,2020,M2,publicidad,1657005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,M2,1309420,11.0,774554.0,888403.0,10.0,1.0,11.0,24268,14231,2012,6405,0
13940,2020,M2,publicidad,7606936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,8870082,48.0,2845012.0,2851910.0,29.0,19.0,48.0,97445,42404,2737,21392,16
13942,2020,M2,publicidad,6855847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.0,M2,8083543,99.0,5734918.0,5751655.0,47.0,52.0,99.0,75205,897,2009,10267,0
13946,2020,M2,publicidad,135193719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,M2,254213117,7001.0,167829023.0,183666897.0,4509.0,2556.0,7065.0,1616346,992839,148102,267306,171
14127,2020,M2,publicidad,4540746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,M2,2887777,31.0,1617771.0,1633182.0,13.0,18.0,31.0,59467,83,4170,14419,0
14139,2020,M2,publicidad,4031981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,M2,2850307,43.0,1146159.0,1390165.0,17.0,26.0,43.0,46379,174375,10962,19310,0
19601,2020,M2,publicidad,1749451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,M2,1955233,29.0,698335.0,728872.0,10.0,19.0,29.0,4983,18491,4169,22972,0
14330,2020,M2,publicidad,1016435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,M2,1596079,9.0,345064.0,364256.0,3.0,6.0,9.0,16842,508,11978,0,0
14380,2020,M2,publicidad,31143745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,M2,29474523,84.0,5655602.0,6059143.0,48.0,36.0,84.0,200664,7790,21588,18013,0
14381,2020,M2,publicidad,12930091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,M2,12014858,65.0,3829657.0,4096606.0,19.0,46.0,65.0,131695,117418,1615,15375,0
14382,2020,M2,publicidad,12291407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.0,M2,13245856,127.0,5718172.0,6288872.0,66.0,61.0,127.0,80544,101622,6434,18713,0
14414,2020,M2,publicidad,4084820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,M2,4809515,39.0,2150655.0,2243312.0,24.0,15.0,39.0,54174,1419,1005,9099,0
14427,2020,M2,publicidad,2961969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,M2,13709010,12.0,677661.0,702097.0,6.0,6.0,12.0,136699,24060,0,0,0
14431,2020,M2,publicidad,299122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,M2,471653,6.0,247637.0,249708.0,6.0,0.0,6.0,0,0,0,0,0
19011,2020,M2,publicidad,7573692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,M2,8527620,22.0,1625844.0,1637731.0,13.0,9.0,22.0,54690,496,4107,11570,0
19041,2020,M2,publicidad,6306288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,M2,9377761,29.0,2506320.0,2523637.0,9.0,21.0,30.0,110126,54800,10258,368345,345
19051,2020,M2,publicidad,9503241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,M2,9427101,77.0,5742077.0,5875053.0,43.0,35.0,78.0,114988,144826,2146,19788,0
14451,2020,M2,publicidad,2831004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.0,M2,1898637,30.0,856587.0,915291.0,14.0,16.0,30.0,56654,851611,5480,197110,100
14639,2020,M2,publicidad,5029510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.0,M2,3565946,37.0,2867739.0,3059850.0,18.0,19.0,37.0,12890,9513,0,0,0
14734,2020,M2,publicidad,745859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,M2,1160058,3.0,112464.0,113698.0,3.0,2.0,5.0,11600,92804,1684,2680,0
19796,2020,N2,agencias de viajes,20445911,31410,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,2004.0,N2,35396877,0.0,0.0,0.0,0.0,1.0,1.0,28961,59146,0,0,0
12217,2020,N2,agencias de viajes,20445911,31409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988.0,N2,81029161,774.0,19258700.0,20960075.0,481.0,297.0,778.0,428000,1312690,43356,349348,1687
13001,2020,N2,agencias de viajes,20445911,31409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011.0,N2,5042090,23.0,865660.0,996678.0,17.0,6.0,23.0,47281,27522,2007,4881,53
14653,2020,N2,agencias de viajes,7944812,21899,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2003.0,N2,6249464,100.0,1734267.0,1734267.0,32.0,69.0,101.0,64491,58210,90270,156947,0
10454,2020,N2,agencias de viajes,18253696,17957,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1989.0,N2,12376659,553.0,10451166.0,11045629.0,361.0,192.0,553.0,220825,300542,6701,145192,0
15292,2020,N2,agencias de viajes,1478532,7291,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1975.0,N2,993305,32.0,763874.0,819807.0,25.0,15.0,40.0,19488,22170,1895,13603,0
11513,2020,N2,agencias de viajes,3374577,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015.0,N2,1740489,76.0,2407250.0,2624010.0,38.0,38.0,76.0,21231,0,2064,24198,0
15291,2020,N2,agencias de viajes,2455484,3741,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1994.0,N2,1901550,67.0,1339062.0,1539062.0,21.0,46.0,67.0,10017,8672,945,19098,0
19593,2020,N2,agencias de viajes,1419918,2883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009.0,N2,1558620,11.0,880830.0,945187.0,3.0,8.0,11.0,4416,431,1783,3870,0
12794,2020,N2,agencias de viajes,3102130,2330,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2003.0,N2,2344521,53.0,958759.0,1044590.0,32.0,21.0,53.0,27298,145425,7392,42101,0
14277,2020,N2,agencias de viajes,1501981,505,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1989.0,N2,1323637,51.0,1073406.0,1107203.0,21.0,30.0,51.0,11284,22199,1643,15294,0
12729,2020,N2,agencias de viajes,18703507,204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2011.0,N2,20547386,442.0,9210698.0,9608858.0,257.0,185.0,442.0,106437,76183,4463,172450,0
10019,2020,N2,agencias de viajes,2509960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,N2,1089071,48.0,1629321.0,1746997.0,35.0,13.0,48.0,13606,43215,3772,39685,0
10020,2020,N2,agencias de viajes,1723920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.0,N2,1303082,40.0,1017360.0,1039092.0,26.0,14.0,40.0,12562,96203,3091,15611,0
10452,2020,N2,agencias de viajes,217949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,N2,112783,4.0,133638.0,133638.0,2.0,3.0,5.0,1361,0,5414,0,0
10455,2020,N2,agencias de viajes,3216134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991.0,N2,2801216,25.0,470248.0,549758.0,24.0,1.0,25.0,31957,50894,362,5037,0
10458,2020,N2,agencias de viajes,14039038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,N2,11301489,221.0,8436998.0,9091530.0,141.0,80.0,221.0,121816,230543,9344,56576,0
10459,2020,N2,agencias de viajes,128084821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,N2,81029161,774.0,19258700.0,20960075.0,481.0,297.0,778.0,428000,1312690,43356,349348,1687
10460,2020,N2,agencias de viajes,4941793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,N2,3331564,136.0,2844330.0,3092114.0,76.0,60.0,136.0,55131,97851,4252,9869,0
10462,2020,N2,agencias de viajes,2229744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,N2,2668442,3.0,562924.0,769953.0,3.0,0.0,3.0,30609,15746,71,774,0
10463,2020,N2,agencias de viajes,1493382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,N2,1765313,33.0,966631.0,1062319.0,18.0,15.0,33.0,16911,66763,480,5192,0
10465,2020,N2,agencias de viajes,1609248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,N2,1010349,32.0,799682.0,945106.0,17.0,15.0,32.0,11665,36405,1382,17935,0
10466,2020,N2,agencias de viajes,90129239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,N2,81029161,774.0,19258700.0,20960075.0,481.0,297.0,778.0,428000,1312690,43356,349348,1687
10467,2020,N2,agencias de viajes,1946788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957.0,N2,1034701,42.0,1036190.0,1206979.0,23.0,19.0,42.0,16570,67224,2504,10435,0
10468,2020,N2,agencias de viajes,676637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,N2,361906,22.0,395403.0,395403.0,19.0,4.0,23.0,7013,1152,795,6210,0
10470,2020,N2,agencias de viajes,1314915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.0,N2,971649,25.0,620887.0,698994.0,17.0,11.0,28.0,9599,12367,0,5743,0
10472,2020,N2,agencias de viajes,4967963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,N2,3776959,159.0,2790365.0,2854374.0,100.0,59.0,159.0,44881,136703,27643,48600,0
10473,2020,N2,agencias de viajes,321822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.0,N2,68705,6.0,156709.0,158123.0,4.0,2.0,6.0,389,5731,1028,4389,34
10474,2020,N2,agencias de viajes,13885221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,N2,6818896,202.0,8227618.0,9600195.0,113.0,89.0,202.0,100639,3573,7201,89066,0
10475,2020,N2,agencias de viajes,1370613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,N2,1130468,13.0,533538.0,596102.0,5.0,8.0,13.0,14289,128910,2152,9485,0
10476,2020,N2,agencias de viajes,1741479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,N2,3065554,13.0,399892.0,416871.0,9.0,4.0,13.0,15416,5399,1390,1839,0
11498,2020,N2,agencias de viajes,1592589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,N2,4088689,43.0,1029394.0,1068890.0,35.0,10.0,45.0,877,74339,1711,26813,10000
11511,2020,N2,agencias de viajes,1676054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,N2,1735869,16.0,226385.0,236919.0,9.0,7.0,16.0,3004,28727,3683,4288,0
15590,2020,N2,agencias de viajes,1077708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,N2,930291,35.0,665987.0,683285.0,22.0,13.0,35.0,15626,28854,1384,7072,0
11566,2020,N2,agencias de viajes,2130789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,N2,1385408,43.0,1227472.0,1362016.0,35.0,8.0,43.0,16661,59492,2095,19126,0
11622,2020,N2,agencias de viajes,1539878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,N2,1503901,12.0,338948.0,345642.0,8.0,4.0,12.0,20743,73932,0,0,0
11631,2020,N2,agencias de viajes,1270616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.0,N2,834958,28.0,818339.0,868113.0,14.0,18.0,32.0,10177,19019,6018,7686,0
11632,2020,N2,agencias de viajes,2265632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.0,N2,2255047,48.0,1206719.0,1290188.0,25.0,23.0,48.0,29237,68570,3563,10989,0
11639,2020,N2,agencias de viajes,616405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,N2,478019,9.0,300592.0,305696.0,7.0,4.0,11.0,2164,1416,475,4300,0
11648,2020,N2,agencias de viajes,1306236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,N2,783912,41.0,815759.0,938880.0,25.0,16.0,41.0,14735,40827,7406,1840,0
11657,2020,N2,agencias de viajes,2106913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0,N2,1060302,40.0,751675.0,897164.0,35.0,5.0,40.0,12602,71130,4677,16553,0
12332,2020,N2,agencias de viajes,2054206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.0,N2,2311142,21.0,596887.0,736923.0,12.0,9.0,21.0,24814,48913,3072,15268,0
12730,2020,N2,agencias de viajes,5454105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,N2,4605554,91.0,2216498.0,2364659.0,71.0,20.0,91.0,26619,120839,1706,24470,0
12745,2020,N2,agencias de viajes,5028620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,N2,5302402,33.0,877447.0,902324.0,26.0,7.0,33.0,46283,212133,6787,10979,132
12777,2020,N2,agencias de viajes,2413302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,N2,2215513,40.0,846544.0,1086361.0,36.0,4.0,40.0,31968,9800,2698,5401,0
13067,2020,N2,agencias de viajes,6070667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,N2,4811526,50.0,1618558.0,1710269.0,28.0,22.0,50.0,65294,80141,4835,22812,0
13068,2020,N2,agencias de viajes,4533655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,N2,6100746,16.0,2518887.0,2518887.0,7.0,9.0,16.0,58860,30380,688,4706,0
13074,2020,N2,agencias de viajes,386318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,N2,380161,6.0,108929.0,125915.0,6.0,0.0,6.0,2559,1234,3015,8153,0
17991,2020,N2,agencias de viajes,2464581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,N2,2452821,16.0,475881.0,517681.0,10.0,8.0,18.0,31143,71567,1678,8066,0
17998,2020,N2,agencias de viajes,629154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,N2,125605,5.0,152534.0,206718.0,4.0,1.0,5.0,1147,23694,764,6283,0
17747,2020,N2,agencias de viajes,1306507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,N2,596288,17.0,758279.0,855632.0,14.0,5.0,19.0,3814,7944,738,8075,85
17748,2020,N2,agencias de viajes,2228065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,N2,1233463,45.0,1030616.0,1262635.0,17.0,28.0,45.0,202852,114939,0,0,0
19449,2020,N2,agencias de viajes,11187714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,N2,11769342,67.0,3496617.0,3914857.0,42.0,30.0,72.0,157317,239877,5282,42563,0
18852,2020,N2,agencias de viajes,6534820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,N2,5311419,32.0,613805.0,664198.0,27.0,5.0,32.0,51883,28628,1077,9803,0
18853,2020,N2,agencias de viajes,7897467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,N2,9846442,31.0,1148026.0,1252913.0,14.0,19.0,33.0,122126,154582,1094,8456,0
19895,2020,N2,agencias de viajes,32982104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,N2,27828294,911.0,6515018.0,7821210.0,626.0,285.0,911.0,344960,620727,18845,115561,825
13353,2020,N2,agencias de viajes,3650971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977.0,N2,1277244,81.0,1348389.0,1711647.0,36.0,45.0,81.0,7491,46609,4239,25092,0
13354,2020,N2,agencias de viajes,746484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,N2,10465,7.0,505585.0,505585.0,4.0,3.0,7.0,1169,84054,9305,46671,5617
