id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb
13686,2020,M1,"actividades profesionales, cientificas",7283328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13690,2020,M1,"actividades profesionales, cientificas",17571648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13732,2020,M1,"actividades profesionales, cientificas",60979830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18307,2020,M1,"actividades profesionales, cientificas",9866421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18355,2020,M1,"actividades profesionales, cientificas",1420328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18954,2020,M1,"actividades profesionales, cientificas",7349727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18955,2020,M1,"actividades profesionales, cientificas",3232179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19584,2020,M1,"actividades profesionales, cientificas",4128228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,2020,M1,"actividades profesionales, cientificas",31643015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13793,2020,M1,"actividades profesionales, cientificas",4639657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13794,2020,M1,"actividades profesionales, cientificas",3254662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18365,2020,M1,"actividades profesionales, cientificas",9676911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13884,2020,M1,"actividades profesionales, cientificas",38251475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13897,2020,M1,"actividades profesionales, cientificas",2511065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13914,2020,M1,"actividades profesionales, cientificas",5104640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13919,2020,M1,"actividades profesionales, cientificas",7236184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13923,2020,M1,"actividades profesionales, cientificas",1476312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13930,2020,M1,"actividades profesionales, cientificas",12980558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13932,2020,M1,"actividades profesionales, cientificas",9527244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13935,2020,M1,"actividades profesionales, cientificas",28535780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13937,2020,M1,"actividades profesionales, cientificas",4547689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13988,2020,M1,"actividades profesionales, cientificas",3593971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13996,2020,M1,"actividades profesionales, cientificas",4514784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14106,2020,M1,"actividades profesionales, cientificas",14950367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14144,2020,M1,"actividades profesionales, cientificas",8238488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14160,2020,M1,"actividades profesionales, cientificas",14112230,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14172,2020,M1,"actividades profesionales, cientificas",8903224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14185,2020,M1,"actividades profesionales, cientificas",2796160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14192,2020,M1,"actividades profesionales, cientificas",5527974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14210,2020,M1,"actividades profesionales, cientificas",5223392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14233,2020,M1,"actividades profesionales, cientificas",5090315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369,2020,M1,"actividades profesionales, cientificas",2802948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14257,2020,M1,"actividades profesionales, cientificas",14469233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14266,2020,M1,"actividades profesionales, cientificas",2590491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18986,2020,M1,"actividades profesionales, cientificas",2163582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14322,2020,M1,"actividades profesionales, cientificas",7005021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14366,2020,M1,"actividades profesionales, cientificas",2730081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14368,2020,M1,"actividades profesionales, cientificas",5673042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14377,2020,M1,"actividades profesionales, cientificas",3643511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14435,2020,M1,"actividades profesionales, cientificas",7431124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18382,2020,M1,"actividades profesionales, cientificas",136494186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18442,2020,M1,"actividades profesionales, cientificas",13075536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18444,2020,M1,"actividades profesionales, cientificas",5750804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,2020,M1,"actividades profesionales, cientificas",4131088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19620,2020,M1,"actividades profesionales, cientificas",6109601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19008,2020,M1,"actividades profesionales, cientificas",5614844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,2020,M1,"actividades profesionales, cientificas",3751303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,2020,M1,"actividades profesionales, cientificas",45085572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,2020,M1,"actividades profesionales, cientificas",33343449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15861,2020,M1,"actividades profesionales, cientificas",1913921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14450,2020,M1,"actividades profesionales, cientificas",3936683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14482,2020,M1,"actividades profesionales, cientificas",1808418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17864,2020,M1,"actividades profesionales, cientificas",254282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19661,2020,M1,"actividades profesionales, cientificas",2660027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14607,2020,M1,"actividades profesionales, cientificas",4230731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14680,2020,M1,"actividades profesionales, cientificas",1673505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14712,2020,M1,"actividades profesionales, cientificas",1981507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19068,2020,M1,"actividades profesionales, cientificas",8083481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19667,2020,M1,"actividades profesionales, cientificas",7153500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,2020,M1,"actividades profesionales, cientificas",3168183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,2020,M1,"actividades profesionales, cientificas",2876414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18497,2020,M1,"actividades profesionales, cientificas",2843827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14902,2020,M1,"actividades profesionales, cientificas",2344442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14953,2020,M1,"actividades profesionales, cientificas",49012964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013,2020,M1,"actividades profesionales, cientificas",1484559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15053,2020,M1,"actividades profesionales, cientificas",17516693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111,2020,M1,"actividades profesionales, cientificas",3198668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19713,2020,M1,"actividades profesionales, cientificas",5783762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522,2020,M1,"actividades profesionales, cientificas",3099746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,2020,M1,"actividades profesionales, cientificas",34340828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15216,2020,M1,"actividades profesionales, cientificas",6098546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18529,2020,M1,"actividades profesionales, cientificas",14890321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19119,2020,M1,"actividades profesionales, cientificas",3328120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15376,2020,M1,"actividades profesionales, cientificas",44277698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15377,2020,M1,"actividades profesionales, cientificas",8261977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15380,2020,M1,"actividades profesionales, cientificas",8447875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15382,2020,M1,"actividades profesionales, cientificas",21014023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,2020,M1,"actividades profesionales, cientificas",2765156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,2020,M1,"actividades profesionales, cientificas",8885491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15395,2020,M1,"actividades profesionales, cientificas",44394752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,2020,M2,publicidad,42300062,37875,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14321,2020,M2,publicidad,42300063,37874,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17616,2020,M2,publicidad,42300063,37874,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14776,2020,M2,publicidad,5318760,11568,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13941,2020,M2,publicidad,1934771,5850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12876,2020,M2,publicidad,1759051,4900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10900,2020,M2,publicidad,61309771,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18123,2020,M2,publicidad,5040896,2180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11423,2020,M2,publicidad,7396720,2000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
18271,2020,M2,publicidad,16322094,1586,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
12136,2020,M2,publicidad,14704094,1520,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
15371,2020,M2,publicidad,10437679,1150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18126,2020,M2,publicidad,3920550,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19012,2020,M2,publicidad,5717179,615,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
10917,2020,M2,publicidad,11092667,351,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10136,2020,M2,publicidad,11947930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18559,2020,M2,publicidad,2587525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18560,2020,M2,publicidad,9072717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19353,2020,M2,publicidad,4662509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10792,2020,M2,publicidad,4851534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,2020,M2,publicidad,8702126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,2020,M2,publicidad,4274205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,2020,M2,publicidad,25497702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,2020,M2,publicidad,23691450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10893,2020,M2,publicidad,3990767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,2020,M2,publicidad,25099953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,2020,M2,publicidad,44085922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,2020,M2,publicidad,9389216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15514,2020,M2,publicidad,2370499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10898,2020,M2,publicidad,8036086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,2020,M2,publicidad,57360259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,2020,M2,publicidad,18824999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,2020,M2,publicidad,12409241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,2020,M2,publicidad,3060754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,2020,M2,publicidad,22137472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,2020,M2,publicidad,40097751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,2020,M2,publicidad,24809078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,2020,M2,publicidad,10369230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,2020,M2,publicidad,9449362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10919,2020,M2,publicidad,36917846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,2020,M2,publicidad,16494198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,2020,M2,publicidad,6107014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10924,2020,M2,publicidad,3411034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,2020,M2,publicidad,2445057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,2020,M2,publicidad,17284454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,2020,M2,publicidad,49527884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,2020,M2,publicidad,17232249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10932,2020,M2,publicidad,54411829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,2020,M2,publicidad,4168850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,2020,M2,publicidad,2158104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11484,2020,M2,publicidad,10938691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11506,2020,M2,publicidad,1491515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11514,2020,M2,publicidad,2735897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11548,2020,M2,publicidad,3181467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,2020,M2,publicidad,7157654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,2020,M2,publicidad,4176085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15601,2020,M2,publicidad,2747905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,2020,M2,publicidad,1236216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11624,2020,M2,publicidad,9793380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11640,2020,M2,publicidad,1904740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,2020,M2,publicidad,3432875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11775,2020,M2,publicidad,15323632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11790,2020,M2,publicidad,35189765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11909,2020,M2,publicidad,7825996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11977,2020,M2,publicidad,10062737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12023,2020,M2,publicidad,46204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,2020,M2,publicidad,4342667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12278,2020,M2,publicidad,915095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12280,2020,M2,publicidad,6534387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,2020,M2,publicidad,3970918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12329,2020,M2,publicidad,48954950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12346,2020,M2,publicidad,2318149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12546,2020,M2,publicidad,5923729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12808,2020,M2,publicidad,2034326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,2020,M2,publicidad,21193057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12869,2020,M2,publicidad,9810895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,2020,M2,publicidad,3298507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12889,2020,M2,publicidad,4131084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,2020,M2,publicidad,1610096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12894,2020,M2,publicidad,15840155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12929,2020,M2,publicidad,6674972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17756,2020,M2,publicidad,1899249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003,2020,M2,publicidad,12688410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18117,2020,M2,publicidad,2204471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19805,2020,M2,publicidad,14964184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18118,2020,M2,publicidad,22356140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,2020,M2,publicidad,2749306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18125,2020,M2,publicidad,13742221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18592,2020,M2,publicidad,100348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18237,2020,M2,publicidad,46814772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18643,2020,M2,publicidad,1007513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18657,2020,M2,publicidad,44751387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19440,2020,M2,publicidad,19751118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18658,2020,M2,publicidad,3544420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18659,2020,M2,publicidad,5475356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18660,2020,M2,publicidad,5054500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18661,2020,M2,publicidad,4074188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18662,2020,M2,publicidad,12529344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18663,2020,M2,publicidad,2945186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19447,2020,M2,publicidad,22339691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18822,2020,M2,publicidad,2688737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19463,2020,M2,publicidad,3080574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18840,2020,M2,publicidad,4887824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18841,2020,M2,publicidad,3309030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18842,2020,M2,publicidad,3383572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19465,2020,M2,publicidad,1286751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19837,2020,M2,publicidad,6248936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19842,2020,M2,publicidad,6670801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13396,2020,M2,publicidad,1946569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13397,2020,M2,publicidad,5170869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13403,2020,M2,publicidad,457449380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13512,2020,M2,publicidad,2521768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20042,2020,M2,publicidad,3106441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13906,2020,M2,publicidad,5653815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13938,2020,M2,publicidad,9732891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13939,2020,M2,publicidad,1657005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,2020,M2,publicidad,7606936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13942,2020,M2,publicidad,6855847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13946,2020,M2,publicidad,135193719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14127,2020,M2,publicidad,4540746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14139,2020,M2,publicidad,4031981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19601,2020,M2,publicidad,1749451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14330,2020,M2,publicidad,1016435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14380,2020,M2,publicidad,31143745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14381,2020,M2,publicidad,12930091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14382,2020,M2,publicidad,12291407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14414,2020,M2,publicidad,4084820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,2020,M2,publicidad,2961969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14431,2020,M2,publicidad,299122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19011,2020,M2,publicidad,7573692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19041,2020,M2,publicidad,6306288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19051,2020,M2,publicidad,9503241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14451,2020,M2,publicidad,2831004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,2020,M2,publicidad,5029510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14734,2020,M2,publicidad,745859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19796,2020,N2,agencias de viajes,20445911,31410,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
12217,2020,N2,agencias de viajes,20445911,31409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13001,2020,N2,agencias de viajes,20445911,31409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14653,2020,N2,agencias de viajes,7944812,21899,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
10454,2020,N2,agencias de viajes,18253696,17957,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15292,2020,N2,agencias de viajes,1478532,7291,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
11513,2020,N2,agencias de viajes,3374577,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15291,2020,N2,agencias de viajes,2455484,3741,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
19593,2020,N2,agencias de viajes,1419918,2883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12794,2020,N2,agencias de viajes,3102130,2330,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14277,2020,N2,agencias de viajes,1501981,505,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12729,2020,N2,agencias de viajes,18703507,204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10019,2020,N2,agencias de viajes,2509960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,2020,N2,agencias de viajes,1723920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10452,2020,N2,agencias de viajes,217949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10455,2020,N2,agencias de viajes,3216134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10458,2020,N2,agencias de viajes,14039038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10459,2020,N2,agencias de viajes,128084821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460,2020,N2,agencias de viajes,4941793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,2020,N2,agencias de viajes,2229744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10463,2020,N2,agencias de viajes,1493382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,2020,N2,agencias de viajes,1609248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10466,2020,N2,agencias de viajes,90129239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
